country_code,country_name,source,medicine_name,active_substance,strength,package_size,dosage_form,product_no,atc_code,marketing_auth_holder,agent,shortage_start,estimated_end,notified_date,status,recommendations,scraped_at
IS,Iceland,Lyfjastofnun,Mekinist,Trametinibum INN,"0,5 mg",30 stk.,Filmuhúðuð tafla,374194,L01EE01,Novartis Europharm Limited*,Vistor hf,2025-10-15,2025-10-15,2025-08-25,resolved,Til skoðunar.,2026-03-12T16:36:19.893902
IS,Iceland,Lyfjastofnun,Tegretol Retard,Carbamazepinum INN,200 mg,100 stk.,Forðatafla,599599,N03AF01,Novartis Healthcare A/S,Vistor hf,2025-10-15,2025-10-15,2025-08-26,resolved,Til skoðunar.,2026-03-12T16:36:19.910745
IS,Iceland,Lyfjastofnun,Certican,Everolimusum INN,"0,25 mg",60 stk.,Tafla,014847,L04AH02,Novartis Healthcare A/S,Vistor hf,2025-10-15,2025-10-15,2025-08-22,resolved,"Stuttur skortur á heildsölustigi, ólíklegt að skortur hafi áhrif á lyfjanotendur.",2026-03-12T16:36:19.910745
IS,Iceland,Lyfjastofnun,Humira,Adalimumabum INN,40 mg,"0,4 ml","Stungulyf, lausn í áfylltum lyfjapenna",166628,L04AB04,AbbVie Deutschland GmbH & Co. KG,Vistor hf,2025-10-14,2025-10-14,2025-09-18,resolved,Samheitalyf er á markaði / fáanlegt.,2026-03-12T16:36:19.910745
IS,Iceland,Lyfjastofnun,SmofKabiven Perifer,Blanda,,1904 ml,"Innrennslislyf, fleyti",154717,B05BA10,Fresenius Kabi AB,Vistor hf,2025-10-14,2025-10-14,2025-09-10,resolved,Aðrar pakkningastærðir eru á markaði / fáanlegar.,2026-03-12T16:36:19.910745
IS,Iceland,Lyfjastofnun,Ganfort,"Bimatoprostum INN, Timololum INN maleat","0,3 mg/ml +5 mg/ml",3 ml,"Augndropar, lausn",052414,S01ED51,AbbVie Deutschland GmbH & Co. KG,Vistor hf,2025-10-14,2025-10-14,2025-09-04,resolved,Ekki til lyf með sama ATC númer en sambærilegt lyf í sama flokki er á markaði / fáanlegt.,2026-03-12T16:36:19.910745
IS,Iceland,Lyfjastofnun,Stesolid,Diazepamum INN,2 mg,100 stk.,Tafla,539577,N05BA01,Actavis Group PTC ehf.,Teva Pharma Iceland ehf.*,2025-10-14,2025-10-30,2025-10-22,resolved,"Stuttur skortur á heildsölustigi, ólíklegt að skortur hafi áhrif á lyfjanotendur.",2026-03-12T16:36:19.928776
IS,Iceland,Lyfjastofnun,Wegovy,Semaglutidum INN,"2,4 mg FlexTouch",3 ml,"Stungulyf, lausn í áfylltum lyfjapenna",386270,A10BJ06,Novo Nordisk A/S*,,2025-10-14,2025-10-14,2025-10-07,resolved,"Stuttur skortur á heildsölustigi, ólíklegt að skortur hafi áhrif á lyfjanotendur.",2026-03-12T16:36:19.930746
IS,Iceland,Lyfjastofnun,Celecoxib Actavis,Celecoxibum INN,100 mg,100 stk.,Hart hylki,192514,M01AH01,Actavis Group PTC ehf.,Teva Pharma Iceland ehf.*,2025-10-13,2100-12-31,2025-10-22,shortage,Samheitalyf er á markaði / fáanlegt.,2026-03-12T16:36:19.930746
IS,Iceland,Lyfjastofnun,Lonsurf,"Trifluridinum INN, Tipiracilum INN hýdróklóríð","15 mg/6,14 mg",20 stk.,Filmuhúðuð tafla,057979,L01BC59,Les Laboratoires Servier*,Icepharma hf.*,2025-10-13,2100-12-31,2025-10-13,shortage,Sérpöntun / útboðslyf. Lyfið er til í 60 stk pakkningu,2026-03-12T16:36:19.930746
IS,Iceland,Lyfjastofnun,Escitalopram Bluefish,Escitalopramum INN oxalat,10 mg,98 stk.,Filmuhúðuð tafla,463262,N06AB10,Bluefish Pharmaceuticals AB,Artasan ehf,2025-10-13,2025-11-25,2025-10-09,resolved,"Stuttur skortur á heildsölustigi, ólíklegt að skortur hafi áhrif á lyfjanotendur.",2026-03-12T16:36:19.930746
IS,Iceland,Lyfjastofnun,Levetiracetam Actavis,Levetiracetamum INN,1.000 mg,100 stk.,Filmuhúðuð tafla,527453,N03AX14,Actavis Group PTC ehf.,Teva Pharma Iceland ehf.*,2025-10-13,2025-12-15,2025-10-22,resolved,Aðrir styrkleikar eru á markaði / fáanlegir.,2026-03-12T16:36:19.945372
IS,Iceland,Lyfjastofnun,Keflex (Heilsa),Cefalexinum INN mónóhýdrat,500 mg,21 stk.,Tafla,156987,J01DB01,Heilsa ehf.,,2025-10-13,2025-10-15,2025-10-08,resolved,"Stuttur skortur á heildsölustigi, ólíklegt að skortur hafi áhrif á lyfjanotendur.",2026-03-12T16:36:19.948371
IS,Iceland,Lyfjastofnun,Lonsurf,"Tipiracilum INN hýdróklóríð, Trifluridinum INN","20 mg/8,19 mg",20 stk.,Filmuhúðuð tafla,516182,L01BC59,Les Laboratoires Servier*,Icepharma hf.*,2025-10-13,2100-12-31,2025-10-13,shortage,Sérpöntun / útboðslyf. Lyfið er til í 60 stk pakkningu,2026-03-12T16:36:19.951372
IS,Iceland,Lyfjastofnun,Pentasa,Mesalazinum INN,500 mg,100 stk.,Forðatafla,104851,A07EC02,Ferring Lægemidler A/S,Vistor hf,2025-10-13,2026-03-02,2025-09-03,resolved,Aðrir styrkleikar eru á markaði / fáanlegir. Forðatöflurnar má ekki tyggja. Til að auðvelda töku taflnanna má skipta þeim eða hræra þær út í vatni eða ávaxtasafa rétt fyrir inntöku,2026-03-12T16:36:19.955371
IS,Iceland,Lyfjastofnun,Stelara,Ustekinumabum INN,130 mg,26 ml,"Innrennslisþykkni, lausn",184205,L04AC05,Janssen-Cilag International NV*,Vistor hf,2025-10-13,2025-10-13,2025-09-16,resolved,Önnur lyfjaform eru á markaði / fáanleg.,2026-03-12T16:36:19.958375
IS,Iceland,Lyfjastofnun,Esomeprazol Krka (Heilsa),Esomeprazolum INN,20 mg,98 stk.,Magasýruþolið hart hylki,493562,A02BC05,Heilsa ehf.,,2025-10-13,2025-10-24,2025-10-03,resolved,Samheitalyf er á markaði / fáanlegt.,2026-03-12T16:36:19.962374
IS,Iceland,Lyfjastofnun,Natriumklorid Fresenius Kabi,Sodium chloride,9 g/1000 ml,250 ml,"Innrennslislyf, lausn",537465,B05BB01,Fresenius Kabi AB,Vistor hf,2025-10-12,2025-12-14,2025-09-22,resolved,Aðrar pakkningastærðir eru á markaði / fáanlegar.,2026-03-12T16:36:19.965373
IS,Iceland,Lyfjastofnun,Desferal,Deferoxaminum INN mesýlat,500 mg,500 mg,"Stungulyfs-/innrennslisstofn, lausn",189175,V03AC01,Mitem Pharma,,2025-10-11,2025-12-03,2025-09-19,resolved,Til skoðunar.,2026-03-12T16:36:19.968340
IS,Iceland,Lyfjastofnun,Pentasa Sachet,Mesalazinum INN,2 g,60 stk.,Forðakyrni,021625,A07EC02,Ferring Lægemidler A/S,Vistor hf,2025-10-11,2025-12-11,2025-10-09,resolved,Aðrir styrkleikar eru á markaði / fáanlegir.,2026-03-12T16:36:19.971340
IS,Iceland,Lyfjastofnun,Detrusitol Retard,TOLTERODINE L-TARTRATE,4 mg,100 stk.,Hart forðahylki,007769,G04BD07,Viatris ApS,Icepharma hf.*,2025-10-10,2025-11-20,2025-11-13,resolved,Undanþágulyf hefur verið útvegað. Heildsala Parlogis hefur útvegað undanþágulyfið Mariosea XL 2 mg forðahylki (VNR: 999485),2026-03-12T16:36:19.974375
IS,Iceland,Lyfjastofnun,Reagila,Cariprazinum INN hýdróklóríð,3 mg,28 stk.,Hart hylki,517228,N05AX15,Gedeon Richter Plc.*,Recordati AB,2025-10-10,2025-10-10,2025-09-15,resolved,Aðrir styrkleikar eru á markaði / fáanlegir.,2026-03-12T16:36:19.978184
IS,Iceland,Lyfjastofnun,Pergoveris,"Lutropinum alfa INN, Follitropinum alfa INN","(900 a.e. + 450 a.e.)/1,44 ml","1,44 ml","Stungulyf, lausn í áfylltum lyfjapenna",467646,G03GA30,Merck Europe B.V.*,Icepharma hf.*,2025-10-10,2025-10-31,2025-10-08,resolved,Aðrir styrkleikar eru á markaði / fáanlegir.,2026-03-12T16:36:19.979895
IS,Iceland,Lyfjastofnun,Pergoveris,"Follitropinum alfa INN, Lutropinum alfa INN","(300 a.e. + 150 a.e.)/0,48 ml","0,48 ml","Stungulyf, lausn í áfylltum lyfjapenna",102283,G03GA30,Merck Europe B.V.*,Icepharma hf.*,2025-10-10,2025-10-31,2025-10-08,resolved,Aðrir styrkleikar eru á markaði / fáanlegir.,2026-03-12T16:36:19.979895
IS,Iceland,Lyfjastofnun,Soluprick SQ (Animal Hair & Dander),"Hestaværur, Hundahár, Kattahár",10 HEP,2 ml,"Húðstungupróf, lausn",024482,V04CL,ALK-Abelló A/S,Vistor hf,2025-10-10,2025-11-17,2025-10-11,resolved,Ekkert sambærilegt lyf er á markaði / fáanlegt.,2026-03-12T16:36:19.979895
IS,Iceland,Lyfjastofnun,Zoledronic Acid Teva,Zoledronic acid,4 mg/5 ml,5 ml,"Innrennslisþykkni, lausn",114178,M05BA08,Teva B.V.*,,2025-10-10,2025-10-20,2025-10-10,resolved,"Stuttur skortur á heildsölustigi, ólíklegt að skortur hafi áhrif á lyfjanotendur.",2026-03-12T16:36:19.979895
IS,Iceland,Lyfjastofnun,Advagraf (Heilsa),Takrólímus,1 mg,50 stk.,Hart forðahylki,434697,L04AD02,Heilsa ehf,,2025-10-10,2025-10-24,2025-10-03,resolved,Samheitalyf er á markaði / fáanlegt.,2026-03-12T16:36:19.994331
IS,Iceland,Lyfjastofnun,Esomeprazol Krka (Heilsa),Esomeprazolum INN,40 mg,98 stk.,Magasýruþolið hart hylki,560865,A02BC05,Heilsa ehf.,,2025-10-10,2025-10-29,2025-10-03,resolved,Samheitalyf er á markaði / fáanlegt.,2026-03-12T16:36:19.998379
IS,Iceland,Lyfjastofnun,Certican,Everolimusum INN,"0,5 mg",60 stk.,Tafla,014859,L04AH02,Novartis Healthcare A/S,Vistor hf,2025-10-10,2025-10-10,2025-08-27,resolved,Aðrir styrkleikar eru á markaði / fáanlegir.,2026-03-12T16:36:20.001341
IS,Iceland,Lyfjastofnun,Entresto,"Sacubitrilum INN, Valsartanum INN",97 mg/103 mg,56 stk.,Filmuhúðuð tafla,466739,C09DX04,Novartis Europharm Limited*,Vistor hf,2025-10-09,2025-10-09,2025-09-12,resolved,Aðrar pakkningastærðir eru á markaði / fáanlegar.,2026-03-12T16:36:20.004339
IS,Iceland,Lyfjastofnun,Gilenya,Fingolimodum INN hýdróklóríð,"0,5 mg",28 stk.,Hart hylki,558770,L04AE01,Novartis Europharm Limited*,Vistor hf,2025-10-09,2025-10-09,2025-09-26,resolved,"Stuttur skortur á heildsölustigi, ólíklegt að skortur hafi áhrif á lyfjanotendur.",2026-03-12T16:36:20.008339
IS,Iceland,Lyfjastofnun,Jakavi,Ruxolitinibum INN fosfat,5 mg,56 stk.,Tafla,488468,L01EJ01,Novartis Europharm Limited*,Vistor hf,2025-10-09,2025-10-09,2025-09-13,resolved,Aðrir styrkleikar eru á markaði / fáanlegir.,2026-03-12T16:36:20.011717
IS,Iceland,Lyfjastofnun,Solifenacin Krka,Solifenacinum INN súkkínat,5 mg,100 stk.,Filmuhúðuð tafla,585905,G04BD08,"Krka, d.d., Novo mesto",,2025-10-09,2025-11-12,2025-09-24,resolved,Aðrar pakkningastærðir eru á markaði / fáanlegar.,2026-03-12T16:36:20.015181
IS,Iceland,Lyfjastofnun,Escitalopram STADA,Escitalopram oxalate,10 mg,100 stk.,Filmuhúðuð tafla,519096,N06AB10,STADA Arzneimittel AG,,2025-10-09,2025-10-17,2025-10-09,resolved,Samheitalyf er á markaði / fáanlegt.,2026-03-12T16:36:20.017865
IS,Iceland,Lyfjastofnun,Calcium Sandoz,"Calcium carbonate, Calcium lactate gluconate",500 mg,20 stk.,Freyðitafla,193813,A12AA06,Sandoz A/S,Artasan ehf,2025-10-08,2025-10-15,2025-09-26,resolved,Aðrar pakkningastærðir eru á markaði / fáanlegar.,2026-03-12T16:36:20.021054
IS,Iceland,Lyfjastofnun,Duloxetin Krka,Duloxetinum INN hýdróklóríð,60 mg,100 stk.,Magasýruþolið hart hylki,447040,N06AX21,"Krka, d.d., Novo mesto",,2025-10-08,2025-10-09,2025-09-24,resolved,"Stuttur skortur á heildsölustigi, ólíklegt að skortur hafi áhrif á lyfjanotendur.",2026-03-12T16:36:20.023736
IS,Iceland,Lyfjastofnun,Keppra (Lyfjaver),Levetiracetamum INN,500 mg,100 stk.,Filmuhúðuð tafla,437581,N03AX14,Lyfjaver ehf.,,2025-10-08,2025-10-27,2025-10-08,resolved,Samheitalyf er á markaði / fáanlegt.,2026-03-12T16:36:20.027646
IS,Iceland,Lyfjastofnun,Vedrop,Tocofersolanum INN,50 mg/ml,60 ml,"Mixtúra, lausn",124141,A11HA08,Recordati Rare Diseases*,Recordati AB*,2025-10-08,2025-10-08,2025-09-19,resolved,Aðrar pakkningastærðir eru á markaði / fáanlegar.,2026-03-12T16:36:20.030648
IS,Iceland,Lyfjastofnun,Diacomit (Lyfjaver),Stiripentolum INN,250 mg,60 stk.,Hart hylki,413629,N03AX17,Lyfjaver ehf.,,2025-10-08,2025-10-22,2025-10-08,resolved,Ekki til lyf með sama ATC númer en sambærilegt lyf í sama flokki er á markaði / fáanlegt.,2026-03-12T16:36:20.030648
IS,Iceland,Lyfjastofnun,Xembify,Human normal immunoglobulin,200 mg/ml,50 ml,"Stungulyf, lausn",084561,J06BA01,Instituto Grifols S.A.*,,2025-10-08,2025-10-13,2025-10-09,resolved,Sérpöntun / útboðslyf.,2026-03-12T16:36:20.030648
IS,Iceland,Lyfjastofnun,Xembify,Human normal immunoglobulin,200 mg/ml,5 ml,"Stungulyf, lausn",189759,J06BA01,Instituto Grifols S.A.*,,2025-10-08,2025-10-13,2025-10-09,resolved,Aðrar pakkningastærðir eru á markaði / fáanlegar.,2026-03-12T16:36:20.030648
IS,Iceland,Lyfjastofnun,Stalevo,"Entacaponum INN, Levodopum INN, Carbidopum INN","50/12,5/200 mg",100 stk.,Filmuhúðuð tafla,015652,N04BA03,Orion Corporation,Vistor hf,2025-10-07,2025-10-07,2025-09-13,resolved,Aðrir styrkleikar eru á markaði / fáanlegir.,2026-03-12T16:36:20.044280
IS,Iceland,Lyfjastofnun,Tafinlar,Dabrafenibum INN,75 mg,120 stk.,Hart hylki,459037,L01EC02,Novartis Europharm Limited*,Vistor hf,2025-10-07,2025-10-07,2025-09-20,resolved,"Stuttur skortur á heildsölustigi, ólíklegt að skortur hafi áhrif á lyfjanotendur.",2026-03-12T16:36:20.047276
IS,Iceland,Lyfjastofnun,Alprazolam WH,Alprazolamum INN,"0,25 mg",100 stk.,Tafla,165397,N05BA12,Williams & Halls ehf,,2025-10-07,2026-05-05,2025-10-07,shortage,Samheitalyf er á markaði / fáanlegt. Lyfið er fáanlegt hjá heildsölu með fyrningu 31.12.25,2026-03-12T16:36:20.051276
IS,Iceland,Lyfjastofnun,Eligard,Leuprorelinum INN acetat,"22,5 mg",2 spr (A+B) stk.,"Stungulyfsstofn og leysir, lausn",464650,L02AE02,Recordati Industria Chimica e Farmaceutica S.p.A.*,Recordati AB,2025-10-07,2025-10-07,2025-09-09,resolved,Aðrir styrkleikar eru á markaði / fáanlegir.,2026-03-12T16:36:20.054276
IS,Iceland,Lyfjastofnun,Utrogestan,Progesteronum INN,200 mg,45 stk.,Mjúkt hylki,586866,G03DA04,Besins Healthcare Ireland Limited*,Laboratoires Besins International,2025-10-07,2025-10-07,2025-09-21,resolved,Aðrir styrkleikar eru á markaði / fáanlegir.,2026-03-12T16:36:20.057276
IS,Iceland,Lyfjastofnun,Natriumklorid Fresenius Kabi,Sodium chloride,9 mg/ml,10 ml,Leysir fyrir stungulyf,141856,V07AB,Fresenius Kabi AB,Vistor hf,2025-10-07,2025-10-07,2025-09-26,resolved,"Stuttur skortur á heildsölustigi, ólíklegt að skortur hafi áhrif á lyfjanotendur.",2026-03-12T16:36:20.061317
IS,Iceland,Lyfjastofnun,Cinacalcet WH,Cinacalcetum INN hýdróklóríð,30 mg,28 stk.,Filmuhúðuð tafla,563527,H05BX01,Williams & Halls ehf.,,2025-10-07,2025-11-26,2025-09-10,resolved,Samheitalyf er á markaði / fáanlegt.,2026-03-12T16:36:20.064315
IS,Iceland,Lyfjastofnun,Soluprick Positiv kontrol,Histaminum díhýdróklóríð,10 mg/ml,2 ml,"Húðstungupróf, lausn",024681,V04CL,ALK-Abelló A/S,Vistor hf,2025-10-07,2025-10-07,2025-09-19,resolved,"Stuttur skortur á heildsölustigi, ólíklegt að skortur hafi áhrif á lyfjanotendur.",2026-03-12T16:36:20.068314
IS,Iceland,Lyfjastofnun,Tegretol,Carbamazepinum INN,20 mg/ml,300 ml,"Mixtúra, dreifa",414789,N03AF01,Novartis Healthcare A/S,Vistor hf,2025-10-07,2025-10-07,2025-08-22,resolved,Önnur lyfjaform eru á markaði / fáanleg.,2026-03-12T16:36:20.071313
IS,Iceland,Lyfjastofnun,Jakavi,Ruxolitinibum INN fosfat,15 mg,56 stk.,Tafla,553720,L01EJ01,Novartis Europharm Limited*,Vistor hf,2025-10-07,2025-10-07,2025-09-27,resolved,"Stuttur skortur á heildsölustigi, ólíklegt að skortur hafi áhrif á lyfjanotendur.",2026-03-12T16:36:20.074318
IS,Iceland,Lyfjastofnun,Scemblix,Asciminibum INN,40 mg,60 stk.,Filmuhúðuð tafla,573040,L01EA06,Novartis Europharm Limited*,Vistor hf,2025-10-07,2025-10-13,2025-09-20,resolved,"Stuttur skortur á heildsölustigi, ólíklegt að skortur hafi áhrif á lyfjanotendur.",2026-03-12T16:36:20.078032
IS,Iceland,Lyfjastofnun,Bleomycin Baxter,Bleomycinum INN súlfat,15.000 a.e.,10 stk.,"Stungulyfs-/innrennslisstofn, lausn",010924,L01DC01,Baxter Medical AB*,Icepharma hf,2025-10-07,2025-10-27,2025-10-07,resolved,Ekkert sambærilegt lyf er á markaði / fáanlegt.,2026-03-12T16:36:20.080136
IS,Iceland,Lyfjastofnun,Coversyl Novum,Perindoprilum INN arginín,5 mg,90 stk.,Filmuhúðuð tafla,021033,C09AA04,Les Laboratoires Servier*,Icepharma hf,2025-10-07,2025-10-24,2025-10-21,resolved,"Stuttur skortur á heildsölustigi, ólíklegt að skortur hafi áhrif á lyfjanotendur.",2026-03-12T16:36:20.080136
IS,Iceland,Lyfjastofnun,Certican,Everolimusum INN,"0,75 mg",60 stk.,Tafla,014853,L04AH02,Novartis Healthcare A/S,Vistor hf,2025-10-06,2025-10-15,2025-09-23,resolved,Aðrir styrkleikar og pakkningastærðir eru á markaði / fáanlegir.,2026-03-12T16:36:20.080136
IS,Iceland,Lyfjastofnun,Carduran Retard,Doxazosin mesilate,4 mg,100 stk.,Forðatafla,050660,C02CA04,Viatris ApS,Icepharma hf.*,2025-10-06,2025-10-29,2025-10-13,resolved,Samheitalyf er á markaði / fáanlegt.,2026-03-12T16:36:20.080136
IS,Iceland,Lyfjastofnun,DuoTrav,"Travoprostinum INN, Timololum INN maleat",,"2,5 ml","Augndropar, lausn",480619,S01ED51,Novartis Europharm Limited*,Vistor hf,2025-10-06,2025-11-14,2025-10-01,resolved,Til skoðunar.,2026-03-12T16:36:20.094298
IS,Iceland,Lyfjastofnun,Azacitidine Zentiva,Azacitidinum INN,25 mg/ml,100 mg,"Stungulyfsstofn, dreifa",411601,L01BC07,Zentiva k.s.*,Alvogen ehf.,2025-10-06,2025-11-06,2025-10-07,resolved,Sérpöntun / útboðslyf.,2026-03-12T16:36:20.097340
IS,Iceland,Lyfjastofnun,Dermovat,Clobetasolum INN própíónat,"0,5 mg/ml",100 ml,Húðlausn,419952,D07AD01,GlaxoSmithKline Pharma A/S,Vistor hf,2025-10-06,2026-01-31,2025-10-03,resolved,"Önnur lyfjaform eru á markaði / fáanleg. Engin sterahúðlausn með mjög sterka verkun (barksteri í flokki 4) er fáanleg, en Betnovat og Elocon húðlausn (barksterar flokki 3) eru fáanlegar. Auk þess er en Dermovat smyrsli einnig fáanlegt",2026-03-12T16:36:20.100305
IS,Iceland,Lyfjastofnun,Zyprexa Velotab,Olanzapinum INN,5 mg,28 stk.,Munndreifitafla,000159,N05AH03,"CHEPLAPHARM Registration GmbH,",,2025-10-06,2025-10-21,2025-10-02,resolved,Samheitalyf er á markaði / fáanlegt.,2026-03-12T16:36:20.103339
IS,Iceland,Lyfjastofnun,Neurontin,Gabapentinum INN,800 mg,100 stk.,Filmuhúðuð tafla,101115,N02BF01,Viatris ApS,Icepharma hf.*,2025-10-06,2025-12-15,2025-08-26,resolved,Aðrir styrkleikar og lyfjaform eru á markaði / fáanlegir.,2026-03-12T16:36:20.106342
IS,Iceland,Lyfjastofnun,Stilnoct,Zolpidemum INN tartrat,10 mg,28 stk.,Filmuhúðuð tafla,061147,N05CF02,Sanofi-aventis Norge AS,Vistor hf,2025-10-05,2025-11-04,2025-09-16,resolved,Ekki til lyf með sama ATC númer en sambærilegt lyf í sama flokki er á markaði / fáanlegt.,2026-03-12T16:36:20.109339
IS,Iceland,Lyfjastofnun,Nicorette Quickmist Cool Berry,Nicotinum INN,1 mg/skammt,150 úðaskammtar,"Munnholsúði, lausn",512532,N07BA01,McNeil Denmark ApS,,2025-10-04,2025-10-09,2025-09-26,resolved,Aðrar pakkningastærðir eru á markaði / fáanlegar.,2026-03-12T16:36:20.112790
IS,Iceland,Lyfjastofnun,Etoricoxib Krka,Etoricoxibum INN,90 mg,100 stk.,Filmuhúðuð tafla,506756,M01AH05,Krka d.d. Novo mesto*,,2025-10-03,2025-10-16,2025-10-06,resolved,Aðrir styrkleikar og pakkningastærðir eru á markaði / fáanlegir.,2026-03-12T16:36:20.113726
IS,Iceland,Lyfjastofnun,Fentanyl Alvogen,Fentanylum INN,50 míkróg/klst.,5 stk.,Forðaplástur,034613,N02AB03,Alvogen ehf.,,2025-10-03,2025-10-13,2025-08-05,resolved,Samheitalyf er á markaði / fáanlegt. 05.08.Læt Teva vita HBB//,2026-03-12T16:36:20.113726
IS,Iceland,Lyfjastofnun,ABILIFY,Aripiprazolum INN,15 mg,56 stk.,Tafla,011019,N05AX12,Otsuka Pharmaceutical Netherlands B.V.*,Vistor hf,2025-10-03,2025-10-03,2025-09-14,resolved,Aðrar pakkningastærðir eru á markaði / fáanlegar.,2026-03-12T16:36:20.113726
IS,Iceland,Lyfjastofnun,Lonsurf,"Tipiracilum INN hýdróklóríð, Trifluridinum INN","20 mg/8,19 mg",60 stk.,Filmuhúðuð tafla,389330,L01BC59,Les Laboratoires Servier*,Icepharma hf.*,2025-10-03,2025-10-13,2025-10-03,resolved,Aðrir styrkleikar eru á markaði / fáanlegir.,2026-03-12T16:36:20.113726
IS,Iceland,Lyfjastofnun,GONAL-f,Follitropinum alfa INN,"300 a.e./0,48 ml (22 míkróg/0,48 ml)","0,48 ml","Stungulyf, lausn í áfylltum lyfjapenna",141438,G03GA05,Merck Europe B.V.*,Icepharma hf,2025-10-03,2025-11-08,2025-10-03,resolved,Aðrir styrkleikar eru á markaði / fáanlegir.,2026-03-12T16:36:20.128558
IS,Iceland,Lyfjastofnun,Locoid Lipid,Hydrocortisonum INN bútýrat,1 mg/g,30 g,Krem,504502,D07AB02,CHEPLAPHARM Arzneimittel GmbH,,2025-10-02,2025-10-21,2025-09-24,resolved,"Stuttur skortur á heildsölustigi, ólíklegt að skortur hafi áhrif á lyfjanotendur.",2026-03-12T16:36:20.130562
IS,Iceland,Lyfjastofnun,Panodil Extra,"Paracetamolum INN, Coffeinum",500/65 mg,20 stk.,Filmuhúðuð tafla,556578,N02BE51,Haleon Denmark ApS,Artasan ehf,2025-10-02,2025-11-17,2025-09-14,resolved,Ekki til lyf með sama ATC númer en sambærilegt lyf í sama flokki er á markaði / fáanlegt. Panodil 500 mg (án koffíns) er fáanlegt,2026-03-12T16:36:20.130562
IS,Iceland,Lyfjastofnun,Senvelgo,Velagliflozin,15 mg/ml,30 ml,"Mixtúra, lausn",156324,QA10BK90,Boehringer Ingelheim Vetmedica GmbH*,Vistor hf,2025-10-02,2025-10-10,2025-10-03,resolved,Ekkert sambærilegt lyf er á markaði / fáanlegt.,2026-03-12T16:36:20.130562
IS,Iceland,Lyfjastofnun,Soluprick Negativ kontrol,,,2 ml,"Húðstungupróf, lausn",024603,V04CL,ALK-Abelló A/S,Vistor hf,2025-10-01,2025-10-01,2025-08-30,resolved,Ekki til lyf með sama ATC númer en sambærilegt lyf í sama flokki er á markaði / fáanlegt.,2026-03-12T16:36:20.130562
IS,Iceland,Lyfjastofnun,Spiolto Respimat,"Tiotropii bromidum INN, Olodaterolum INN hýdróklóríð","2,5/2,5 míkróg",30 skammtar,Innöndunarlausn,437221,R03AL06,Boehringer Ingelheim International GmbH*,Vistor hf,2025-10-01,2025-10-01,2025-09-19,resolved,Aðrar pakkningastærðir eru á markaði / fáanlegar.,2026-03-12T16:36:20.145241
IS,Iceland,Lyfjastofnun,Niapelf,Paliperidonum INN,150 mg,1 stk.,"Stungulyf, forðadreifa",046126,N05AX13,Neuraxpharm Pharmaceuticals S.L.,Neuraxpharm Sweden AB,2025-10-01,2026-04-30,2025-10-01,shortage,Aðrir styrkleikar og/eða samheitalyf eru á markaði / fáanlegir.,2026-03-12T16:36:20.148240
IS,Iceland,Lyfjastofnun,Voltaren Forte,Diclofenacum INN tvíetýlamín,"23,2 mg/g",100 g,Hlaup,559165,M02AA15,Haleon Denmark ApS,Artasan ehf,2025-10-01,2025-10-01,2025-08-23,resolved,Samheitalyf er á markaði / fáanlegt.,2026-03-12T16:36:20.151239
IS,Iceland,Lyfjastofnun,Modigraf,Tacrolimusum INN,"0,2 mg",50 stk.,"Mixtúrukyrni, dreifa",059882,L04AD02,Astellas Pharma Europe B.V.,Vistor hf,2025-10-01,2025-10-01,2025-03-10,resolved,Til skoðunar.,2026-03-12T16:36:20.155239
IS,Iceland,Lyfjastofnun,Locoid,Hydrocortisonum INN bútýrat,1 mg/g,30 g,Krem,400422,D07AB02,CHEPLAPHARM Arzneimittel GmbH,,2025-10-01,2025-10-21,2025-09-16,resolved,"Stuttur skortur á heildsölustigi, ólíklegt að skortur hafi áhrif á lyfjanotendur.",2026-03-12T16:36:20.158242
IS,Iceland,Lyfjastofnun,Soluprick SQ (Grass Pollen),Blanda,10 HEP,2 ml,"Húðstungupróf, lausn",024583,V04CL,ALK-Abelló A/S,Vistor hf,2025-10-01,2025-10-01,2025-09-03,resolved,Ekkert sambærilegt lyf er á markaði / fáanlegt.,2026-03-12T16:36:20.161242
IS,Iceland,Lyfjastofnun,Modigraf,Tacrolimusum INN,1 mg,50 stk.,"Mixtúrukyrni, dreifa",059938,L04AD02,Astellas Pharma Europe B.V.,Vistor hf,2025-10-01,2025-10-01,2025-03-10,resolved,Til skoðunar.,2026-03-12T16:36:20.165244
