country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,atc_code,marketing_auth_holder,shortage_start,estimated_end,status,reason,alternative,scraped_at,prk
HU,Hungary,OGYEI,OKTREOTID TEVA 20 mg por és oldószer retard szuszpenziós injekcióhoz,octreotide,,1 X   - porüveg,OGYI-T-23549/02,H01CB02,Teva B.V.,2022-10-26,,shortage,Forgalmazói piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.663898,70459
HU,Hungary,OGYEI,OKTREOTID TEVA 30 mg por és oldószer retard szuszpenziós injekcióhoz,octreotide,,1 X   - porüveg,OGYI-T-23549/03,H01CB02,Teva B.V.,2022-10-26,,shortage,Forgalmazói piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.663924,70467
HU,Hungary,OGYEI,OMEGAVEN emulziós infúzió,lipids,,10 X 50 ml üvegben,OGYI-T-08625/01,B05BA02,Fresenius Kabi Deutschland GmbH,2011-11-01,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.663950,
HU,Hungary,OGYEI,OPTACID granulált porkeverék,"citric acid, anhydrous;sodium dihydrogen phosphate dihydrate",,1 X 60  g tartályban,OGYI-T-03653/01,A02AX17,Meditop Gyógyszeripari Kft.,2026-01-15,2027-05-31,shortage,"Hatóanyag, vagy egyéb alapanyag ellátási probléma",Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.663988,
HU,Hungary,OGYEI,OPTALGIN 500 mg tabletta,metamizole sodium monohydrate,,10 X   - buborékcsomagolásban,OGYI-T-22029/01,N02BB02,Teva Gyógyszergyár Zrt.,2025-01-14,,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.664014,6572
HU,Hungary,OGYEI,OPTIRAY 300 mg I/ml oldatos injekció,ioversol,,10 X 20 ml üvegpalackban,OGYI-T-01846/03,V08AB07,Guerbet,2017-01-05,,shortage,Gyártási gond,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.664039,
HU,Hungary,OGYEI,ORALAIR 100 IR és 300 IR nyelvalatti tabletta,allergén kivonat,,3x+28 X   - buborékcsomagolásban,OGYI-T-21527/01,V01AA02,Stallergenes,2023-06-15,,shortage,Szállítási vagy raktározási gondok,Egyedi import,2026-09-21T13:18:30.664065,
HU,Hungary,OGYEI,OSPAMOX  500 mg filmtabletta,amoxicillin,,12 X   - buborékcsomagolásban,OGYI-T-04208/01,J01CA04,Sandoz GmbH,2022-09-06,,shortage,Gyártási gond,Egyedi import,2026-09-21T13:18:30.664090,
HU,Hungary,OGYEI,OSPAMOX  500 mg filmtabletta,amoxicillin,,16 X   - buborékcsomagolásban,OGYI-T-04208/02,J01CA04,Sandoz GmbH,2022-12-19,,shortage,Gyártási gond,Egyedi import,2026-09-21T13:18:30.664116,
HU,Hungary,OGYEI,OSPAMOX  750 mg filmtabletta,amoxicillin,,12 X   - buborékcsomagolásban,OGYI-T-04208/03,J01CA04,Sandoz GmbH,2022-07-19,,shortage,Forgalmazói piaci megfontolások,Egyedi import,2026-09-21T13:18:30.664141,
HU,Hungary,OGYEI,OSPAMOX  750 mg filmtabletta,amoxicillin,,16 X   - buborékcsomagolásban,OGYI-T-04208/04,J01CA04,Sandoz GmbH,2022-07-05,,shortage,Gyártási gond,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.664166,68535
HU,Hungary,OGYEI,OSPEN  500 000 NE filmtabletta,phenoxymethylpenicillin,,12 X   - buborékcsomagolásban,OGYI-T-04242/01,J01CE02,Sandoz GmbH,2023-03-03,,shortage,Gyártási gond,Kontingens,2026-09-21T13:18:30.664191,47430
HU,Hungary,OGYEI,OSSICA  50 mg filmtabletta,ibandronic acid,,28 X  - buborékcsomagolásban,OGYI-T-21128/01,M05BA06,Richter Gedeon Nyrt.,2025-09-09,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-09-21T13:18:30.664216,76945
HU,Hungary,OGYEI,OSSICA  50 mg filmtabletta,ibandronic acid,,84 X  - buborékcsomagolásban,OGYI-T-21128/02,M05BA06,Richter Gedeon Nyrt.,2025-06-24,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.664245,76945
HU,Hungary,OGYEI,OSSICA 150 mg filmtabletta,ibandronic acid,,1 X  - buborékcsomagolásban,OGYI-T-21128/03,M05BA06,Richter Gedeon Nyrt.,2026-08-26,2026-09-30,shortage,Gyártási gond,Az NNGYK által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.664279,79685
HU,Hungary,OGYEI,OSSICA 150 mg filmtabletta,ibandronic acid,,3 X  - buborékcsomagolásban,OGYI-T-21128/04,M05BA06,Richter Gedeon Nyrt.,2026-06-30,2026-09-30,shortage,Gyártási gond,Az NNGYK által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.664309,79685
HU,Hungary,OGYEI,OSSICA 3 mg oldatos injekció elõretöltött fecskendõben,ibandronic acid,,1 X  5 ml elõretöltött fecskendõben,OGYI-T-21128/08,M05BA06,Richter Gedeon Nyrt.,2026-02-02,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.664335,80675
HU,Hungary,OGYEI,OSSICA 6 mg/6 ml koncentrátum oldatos infúzióhoz,ibandronic acid,,1 X   - injekciós üvegben,OGYI-T-21128/06,M05BA06,Richter Gedeon Nyrt.,2026-02-12,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.664361,
HU,Hungary,OGYEI,"OTRIVIN KOMPLEX 0,5 mg/ml+0,6 mg/ml oldatos orrspray",Xylometazoline Hydrochloride;ipratropium bromide,,1 X 10 ml HDPE tartályban,OGYI-T-20972/01,R01AB06,Haleon Hungary Kft.,2023-11-27,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.664386,90727
HU,Hungary,OGYEI,OXALIPLATIN ACCORD 5 mg/ml koncentrátum oldatos infúzióhoz,oxaliplatin,,1 X 10 ml injekciós üvegben,OGYI-T-21479/01,L01XA03,Accord Healthcare Polska Sp. z o.o.,2025-07-24,2026-09-30,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.664416,79766
HU,Hungary,OGYEI,OXALIPLATIN KABI 5 mg/ml koncentrátum oldatos infúzióhoz,oxaliplatin,,1 X 10 ml injekciós üvegben,OGYI-T-21085/01,L01XA03,Fresenius Kabi Hungary Kft.,2018-10-30,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.664441,79766
HU,Hungary,OGYEI,OXYBUPROCAINE HYDROCHLORIDE AGEPHA 4 mg/ml oldatos szemcsepp,oxybuprocaine hydrochloride,,1 X 10 ml tartályban,OGYI-T-24250/1,S01HA02,Agepha Pharma s.r.o,2025-01-14,,shortage,Adminisztratív okok,Kontingens,2026-09-21T13:18:30.664467,220523
HU,Hungary,OGYEI,Olanzapin Teva  5 mg szájban diszpergálódó tabletta,olanzapine,,28 X   - buborékcsomagolásban,EU/1/07/427/023,N05AH03,Teva B.V.,2026-04-28,2026-05-11,shortage,Megnövekedett igény,Az NNGYK által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.664496,60941
HU,Hungary,OGYEI,Ondexxya 200 mg por oldatos infúzióhoz,andexanet alfa,,5 X 20 ml injekciós üvegben,EU/1/18/1345/002,V03AB38,AstraZeneca AB,2024-12-20,,shortage,Forgalmazói piaci megfontolások,Egyedi import,2026-09-21T13:18:30.664524,198528
HU,Hungary,OGYEI,Onglyza 5 mg filmtabletta,saxagliptin,,30 X 1 - buborékcsomagolásban,EU/1/09/545/009,A10BH03,AstraZeneca AB,2024-01-01,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.664550,91812
HU,Hungary,OGYEI,Ontozry 150 mg filmtabletta,cenobamate,,28 X   - buborékcsomagolásban,EU/1/21/1530/009,N03AX25,Angelini Pharma S.p.A.,2025-11-06,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.664576,214736
HU,Hungary,OGYEI,Ontruzant 150 mg por oldatos infúzióhoz való koncentrátumhoz,trastuzumab,,1 X   - injekciós üvegben,EU/1/17/1241/001,L01FD01,Samsung Bioepis NL B.V.,2025-01-01,,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.664602,57991
HU,Hungary,OGYEI,Ontruzant 420 mg por oldatos infúzióhoz való koncentrátumhoz,trastuzumab,,1 X   - injekciós üvegben,EU/1/17/1241/002,L01FD01,Samsung Bioepis NL B.V.,2025-01-01,,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.664628,150975
HU,Hungary,OGYEI,"Orgalutran 0,25 mg/0,5 ml oldatos injekció",ganirelix,,1 X   - -,EU/1/00/130/001,H01CC01,N.V. Organon,2019-01-10,,shortage,Szállítási vagy raktározási gondok,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.664654,59048
HU,Hungary,OGYEI,Ovitrelle 250 mikrogramm oldatos injekció elõretöltött injekciós tollban,choriogonadotropin alfa,,1 X   - elõretöltött injekciós tollban,EU/1/00/165/008,G03GA08,Merck Europe B.V.,2026-02-05,,shortage,Gyártási gond,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.664679,100722
HU,Hungary,OGYEI,"Ozempic 0,5 mg oldatos injekció elõretöltött injekciós tollban",semaglutide,,1 X 1.5 ml elõretöltött injekciós tollban,EU/1/17/1251/003,A10BJ06,Novo Nordisk A/S,2026-06-12,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.664704,201677
HU,Hungary,OGYEI,PACLITAXEL KABI 6 mg/ml koncentrátum oldatos infúzióhoz,paclitaxel,,1 X 5 ml injekciós üvegben,OGYI-T-20986/01,L01CD01,Fresenius Kabi Hungary Kft.,2021-12-03,,shortage,Forgalmazói piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.664731,38202
HU,Hungary,OGYEI,PACLITAXEL KABI 6 mg/ml koncentrátum oldatos infúzióhoz,paclitaxel,,1 X 50  ml injekciós üvegben,OGYI-T-20986/05,L01CD01,Fresenius Kabi Hungary Kft.,2026-09-14,2026-10-09,shortage,Megnövekedett igény,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.664761,56596
HU,Hungary,OGYEI,PACLITAXEL KABI 6 mg/ml koncentrátum oldatos infúzióhoz,paclitaxel,,1 X 50 ml injekciós üvegben,OGYI-T-20986/15,L01CD01,Fresenius Kabi Hungary Kft.,2026-09-14,2026-10-09,shortage,Megnövekedett igény,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.664791,56596
HU,Hungary,OGYEI,PACLITAXEL SANDOZ 6 mg/ml koncentrátum oldatos infúzióhoz,paclitaxel,,1 X 5 ml injekciós üvegben,OGYI-T-10322/01,L01CD01,Sandoz Hungária Kft.,2024-10-30,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.664816,38202
HU,Hungary,OGYEI,PALIXID 10 mg filmtabletta,donepezil,,28 X   - buborékcsomagolásban,OGYI-T-20542/02,N06DA02,Richter Gedeon Nyrt.,2026-09-16,2026-09-30,shortage,Gyártási gond,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-09-21T13:18:30.664847,106550
HU,Hungary,OGYEI,PANGROL 25 000 egység gyomornedv-ellenálló kemény kapszula,pancreatin,,100 X   - buborékcsomagolásban,OGYI-T-07601/11,A09AA02,Berlin-Chemie AG Menarini Group,2026-02-25,,shortage,"Hatóanyag, vagy egyéb alapanyag ellátási probléma","Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.664874,
HU,Hungary,OGYEI,PANKAINE SPINAL HEAVY 5 mg/ml oldatos injekció,bupivacaine hydrochloride,,5 X   - ampulla,OGYI-T-24005/01,N01BB01,Panpharma,2026-07-07,2026-10-15,shortage,Megnövekedett igény,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.664904,39349
HU,Hungary,OGYEI,PANKREOFLAT bevont tabletta,pancreatin;dimeticone,,25 X   - HDPE tartályban,OGYI-T-04218/04,A09AA02,Pharmaselect GmbH,2014-02-01,,shortage,Gyártási gond,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.664930,
HU,Hungary,OGYEI,PANKREOFLAT bevont tabletta,pancreatin;dimeticone,,50 X   - HDPE tartályban,OGYI-T-04218/05,A09AA02,Pharmaselect GmbH,2014-02-01,,shortage,Gyártási gond,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.664955,
HU,Hungary,OGYEI,PARACETAMOL KABI 10 mg/ml oldatos infúzió,paracetamol,,10 X 50 ml üvegben,OGYI-T-21800/02,N02BE01,Fresenius Kabi Hungary Kft.,2023-07-25,,shortage,Megnövekedett igény,Kontingens,2026-09-21T13:18:30.664981,95176
HU,Hungary,OGYEI,PARACETAMOL SANDOZ 500 mg tabletta,paracetamol,,20 X   - buborékcsomagolásban,OGYI-T-22441/05,N02BE01,Sandoz Hungária Kft.,2017-01-12,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más gyógyszerformában elérhetõ,2026-09-21T13:18:30.665006,67903
HU,Hungary,OGYEI,PARLAZIN 10 mg filmtabletta,cetirizine dihydrochloride,,30 X   - buborékcsomagolásban,OGYI-T-08430/01,R06AE07,Egis Gyógyszergyár Zrt.,2024-09-10,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.665032,26298
HU,Hungary,OGYEI,PARLAZIN 10 mg filmtabletta,cetirizine dihydrochloride,,30 X   - buborékcsomagolásban,OGYI-T-08430/01,R06AE07,Egis Gyógyszergyár Zrt.,2025-02-14,2027-12-31,shortage,Forgalmazói piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.665062,26298
HU,Hungary,OGYEI,PARLAZIN 10 mg/ml belsõleges oldatos cseppek,cetirizine dihydrochloride,,1 X 20 ml üvegben,OGYI-T-08430/03,R06AE07,Egis Gyógyszergyár Zrt.,2024-07-02,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.665088,
HU,Hungary,OGYEI,PARLAZIN 10 mg/ml belsõleges oldatos cseppek,cetirizine dihydrochloride,,1 X 20 ml üvegben,OGYI-T-08430/03,R06AE07,Egis Gyógyszergyár Zrt.,2025-02-14,2027-12-31,shortage,Forgalmazói piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.665117,
HU,Hungary,OGYEI,PAROXETIN-TEVA 20 mg filmtabletta,paroxetine,,30 X   - buborékcsomagolásban,OGYI-T-08794/01,N06AB05,Teva Gyógyszergyár Zrt.,2026-07-22,,shortage,Forgalmazói piaci megfontolások,Az NNGYK által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.665143,125032
HU,Hungary,OGYEI,PATENTBLUE 25 mg/ml oldatos injekció,patent blue V,,5 X 2 ml ampulla,OGYI-T-00796/01,V04CX09,Guerbet,2013-03-01,,shortage,Forgalmazói piaci megfontolások,Kontingens,2026-09-21T13:18:30.665168,16233
HU,Hungary,OGYEI,PAXIRASOL 8 mg tabletta,bromhexine,,20 X   - buborékcsomagolásban,OGYI-T-03612/01,R05CB02,Egis Gyógyszergyár Zrt.,2024-09-02,2025-12-31,shortage,Gyártási gond,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.665198,16810
HU,Hungary,OGYEI,PAXIRASOL 8 mg tabletta,bromhexine,,30 X   - buborékcsomagolásban,OGYI-T-03612/05,R05CB02,Egis Gyógyszergyár Zrt.,2024-08-21,2026-12-31,shortage,Forgalmazói piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.665228,
HU,Hungary,OGYEI,PAZOPANIB GEDEON RICHTER 400 mg filmtabletta,pazopanib,,60 X   - buborékcsomagolásban,OGYI-T-24034/14,L01EX03,Richter Gedeon Nyrt.,2026-08-07,2026-09-30,shortage,Gyártási gond,Ugyanaz a gyógyszer más hatáserõsségben elérhetõ,2026-09-21T13:18:30.665257,95273
HU,Hungary,OGYEI,PEDITRACE koncentrátum oldatos infúzióhoz,electrolits,,10 X 10 ml injekciós üvegben,OGYI-T-07970/01,B05XA31,"Fresenius Kabi AB, Uppsala",2026-04-28,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.665284,41270
HU,Hungary,OGYEI,PEPONEN AKTÍV 600 mg lágy kapszula,Pumpkin seed oil,,60 X 110 ml tartályban,OGYI-TN-17/04,,Teva Gyógyszergyár Zrt.,2026-02-02,2026-10-15,shortage,Gyártási gond,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.665314,
HU,Hungary,OGYEI,PERDOX 1 mg/ml belsõleges oldat,risperidone,,1 X 100 ml üvegben,OGYI-T-10212/06,N05AX08,Teva Gyógyszergyár Zrt.,2026-07-28,2026-10-09,shortage,Gyártási gond,Az NNGYK által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.665343,44016
HU,Hungary,OGYEI,PERDOX 2 mg filmtabletta,risperidone,,60 X   - buborékcsomagolásban,OGYI-T-10212/24,N05AX08,Teva Gyógyszergyár Zrt.,2026-09-07,2026-09-25,shortage,Gyártási gond,Az NNGYK által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.665375,
HU,Hungary,OGYEI,"PERINDOPRIL-TOZILÁT TEVA  2,5 mg filmtabletta",perindopril,,30 X   - PP tartályban,OGYI-T-22369/01,C09AA04,Teva Gyógyszergyár Zrt.,2026-05-14,,shortage,Forgalmazói piaci megfontolások,Az OGYÉI által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.665401,108499
HU,Hungary,OGYEI,PETHIDINE PANPHARMA 50 mg/ml oldatos injekció,pethidine hydrochloride,,10 X 2 ml ampulla,OGYI-T-23784/01,N02AB02,Panpharma,2021-07-14,,shortage,Hivatalbóli megállapítás,Egyedi import,2026-09-21T13:18:30.665426,34606
HU,Hungary,OGYEI,"PHENOLPHTHALEINUM 0,5 g tabletta",phenolphthalein,,10 X   - szalagcsomagolásban,OGYI-T-12334/01,A06AB04,Parma Produkt Kft.,2022-07-14,,shortage,"Hatóanyag, vagy egyéb alapanyag ellátási probléma",Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.665452,
HU,Hungary,OGYEI,PHLOGOSAM kenõcs,"Sodium samarium sulfosalicylate, anhydrate",,1 X 20 g Al tubusban,OGYI-T-03274/01,D03AX53,PannonPharma Kft.,2026-09-07,2027-01-31,shortage,Gyártási gond,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.665481,
HU,Hungary,OGYEI,PHLOGOSAM külsõleges hab,"dexpanthenol;lidocaine;Sodium samarium sulfosalicylate, anhydrate",,1 X 75 g Al tartályban,OGYI-T-03566/01,D03AX53,PannonPharma Kft.,2019-06-17,,shortage,"Hatóanyag, vagy egyéb alapanyag ellátási probléma",Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.665507,
HU,Hungary,OGYEI,"PIPERACILLIN/TAZOBACTAM SANDOZ 4 g/0,5 g por oldatos infúzióhoz",tazobactam;piperacillin,,10 X   - infúziós üvegben,OGYI-T-21315/07,J01CR05,Sandoz Hungária Kft.,2025-04-03,,shortage,Forgalmazói piaci megfontolások,"Azonos hatóanyag, azonos gyógyszerformában elérhetõ",2026-09-21T13:18:30.665533,37133
HU,Hungary,OGYEI,PIRABENE 1200 mg filmtabletta,piracetam,,100 X   - buborékcsomagolásban,OGYI-T-06068/05,N06BX03,Teva Gyógyszergyár Zrt.,2026-03-17,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.665558,31186
HU,Hungary,OGYEI,PLENVU por belsõleges oldathoz,"sodium ascorbate;ascorbic acid;sodium chloride;potassium chloride;Macrogols (type 3350);sodium sulphate, anhydrous",,1 X   - -,OGYI-T-23317/01,A06AD65,Norgine B.V.,2026-09-15,2027-02-28,shortage,Gyártási gond minõségi,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.665588,150002
HU,Hungary,OGYEI,PNEUMOVAX 23 oldatos injekció,baktérium liofilizátum,,1 X   - injekciós üvegben,OGYI-T-08718/01,J07AL01,MSD Pharma Hungary Kft.,2020-09-21,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.665614,
HU,Hungary,OGYEI,PONMEL 250 mg kemény kapszula,mefenamic acid,,40 X   - tartályban és dobozban,OGYI-T-05764/01,M01AG01,PannonPharma Kft.,2021-04-16,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.665642,
HU,Hungary,OGYEI,PREDNISOLON-RICHTER 5 mg tabletta,prednisolone,,20 X   - buborékcsomagolásban,OGYI-T-03091/01,H02AB06,Richter Gedeon Nyrt.,2025-11-13,,shortage,Forgalmazói piaci megfontolások,Ugyanaz a gyógyszer más kiszerelésben elérhetõ,2026-09-21T13:18:30.665668,30449
HU,Hungary,OGYEI,PREDUCTAL PROLONG 80 mg retard kemény kapszula,trimetazidine,,90 X   - buborékcsomagolásban,OGYI-T-08844/07,C01EB15,Les Laboratoires Servier,2025-05-01,,shortage,Forgalmazói piaci megfontolások,Ugyanabban vagy hasonló indikációban más gyógyszer elérhetõ,2026-09-21T13:18:30.665694,
HU,Hungary,OGYEI,PREGABALIN ORION PHARMA 150 mg kemény kapszula,pregabalin,,56 X   - buborékcsomagolásban,OGYI-T-24352/44,N02BF02,Orion Corporation,2026-09-16,2026-11-20,shortage,Gyártási gond kapacitás,Az NNGYK által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.665723,75728
HU,Hungary,OGYEI,PREGABALIN ORION PHARMA 75 mg kemény kapszula,pregabalin,,56 X   - buborékcsomagolásban,OGYI-T-24352/24,N02BF02,Orion Corporation,2026-06-09,2026-11-30,shortage,Gyártási gond kapacitás,Az NNGYK által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.665748,75701
HU,Hungary,OGYEI,PREGABALIN-TEVA  75 mg kemény kapszula,pregabalin,,56 X   - buborékcsomagolásban,OGYI-T-22862/05,N02BF02,Teva Gyógyszergyár Zrt.,2026-08-05,2026-10-30,shortage,Megnövekedett igény,Az NNGYK által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.665776,75701
HU,Hungary,OGYEI,PREGABALIN-TEVA 150 mg kemény kapszula,pregabalin,,56 X   - buborékcsomagolásban,OGYI-T-22862/10,N02BF02,Teva Gyógyszergyár Zrt.,2026-07-06,2026-10-16,shortage,Megnövekedett igény,Az NNGYK által helyettesíthetõnek nyilvánított gyógyszer elérhetõ (helyettesíthetõségi lista),2026-09-21T13:18:30.665802,75728
