country_code,country_name,source,medicine_name,active_substance,strength,atc_code,dosage_form,marketing_auth_holder,mah_country,notification_date,shortage_start,estimated_end,status,notification_type,reason,scraped_at
RO,Romania,ANMDMR,SERROFLO 25 micrograme/250 micrograme/doza,SALMETEROLUM+FLUTICASONUM,"25micrograme/250micrograme/doza",,SUSP. DE INHALAT PRESURIZATA,CIPLA EUROPE NV,BELGIA,2024-11-25,2024-11-25,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,ARQUIST 250 micrograme,FLUTICASONUM PROPIONAT,250micrograme,R03BA05,SUSP. DE INHALAT PRESURIZATA,CIPLA EUROPE NV,BELGIA,2024-11-25,2024-11-25,,temporary_discontinuation,Discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,ARQUIST 125 micrograme,FLUTICASONUM PROPIONAT,125micrograme,R03BA05,SUSP. DE INHALAT PRESURIZATA,CIPLA EUROPE NV,BELGIA,2024-11-25,2024-11-25,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,SINDOVIN 1 mg,VINCRISTINUM,1mg,,PULB. PT. SOL. INJ./PERF. IV,TEVA B.V.,OLANDA,2024-12-03,2024-12-03,,permanent_discontinuation,Discontinuitate permanenta din Iulie 2025,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,IASIBON 50 mg,ACIDUM IBANDRONICUM,50mg,,COMPR. FILM.,PHARMATHEN S.A.,GRECIA,2024-12-06,2024-12-06,,permanent_discontinuation,Discontinuitate permanenta,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,FULVESTRANT SUN 250 mg,FULVESTRANTUM,250mg,L02BA03,SOL. INJ. IN SERINGA PREUMPLUTA,SUN PHARMACEUTICAL INDUSTRIES EUROPE B.V.,OLANDA,2024-12-11,2024-12-11,,temporary_discontinuation,Discontinuitate temporara din Mai 2025,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,SALOFALK 4 g/60 ml,MESALAZINUM,4g/60ml,,SUSP. RECTALA,DR. FALK PHARMA GMBH,GERMANIA,2024-12-12,2024-12-12,,discontinuation,Cantitati limitate,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,CANCIDAS 50 mg,CASPOFUNGINUM,50mg,J02AX04,PULB. PT. CONC. PT. SOL. PERF.,MERCK SHARP & DOHME B.V.,OLANDA,2024-12-13,2024-12-13,,permanent_discontinuation,Discontinuitate permanenta din Ianuarie 2026,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,VICTOZA 6 mg/ml,LIRAGLUTIDUM,6 mg/ml,,SOL. INJ. IN STILOU INJECTOR PREUMPLUT,NOVO NORDISK A/S,DANEMARCA,2024-12-17,2024-12-17,,permanent_discontinuation,Discontinuitate permanenta din Ianuarie 2026,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,NUROFEN ULTRA 400 mg,IBUPROFENUM,400mg,M01AE01,COMPR. FILM.,RECKITT BENCKISER (ROMANIA) SRL,ROMANIA,2024-12-18,2024-12-18,,temporary_discontinuation,Discontinuitate temporara din Decembrie 2025,Motive comerciale.,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,NUTRIFLEX OMEGA PERI NOVO,COMBINATII,,,EMULSIE PERF.,B. BRAUN MELSUNGEN AG,GERMANIA,2024-12-20,2024-12-20,,temporary_discontinuation,Discontinuitate temporara din Iulie 2026,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,HARTIL HCT  5 mg/25mg,COMBINATII (RAMIPRILUM+HYDROCHLOROTHIAZIDUM),5mg/25mg,C09AA05,COMPR.,EGIS PHARMACEUTICALS PLC,UNGARIA,2024-12-20,2024-12-20,,permanent_discontinuation,Discontinuitate permanenta din Decembrie 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,"FRONTIN 0,25 mg",ALPRAZOLAMUM,"0,25mg",N05BA12,COMPR.,EGIS PHARMACEUTICALS PLC,UNGARIA,2024-12-20,2024-12-20,,permanent_discontinuation,Discontinuitate permanenta din Decembrie 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,EGILOK 50 mg,METOPROLOLUM,50mg,C07AB02,COMPR.,EGIS PHARMACEUTICALS P.L.C.,UNGARIA,2024-12-20,2024-12-20,,permanent_discontinuation,Discontinuitate permanenta din Decembrie 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,EGILOK 100 mg,METOPROLOLUM,100mg,C07AB02,COMPR.,EGIS PHARMACEUTICALS P.L.C.,UNGARIA,2024-12-20,2024-12-20,,permanent_discontinuation,Discontinuitate permanenta din Decembrie 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,OLIMEL N9E,COMBINATII,,,EMULSIE PERF.,BAXTER HEALTHCARE S.R.L.,ROMANIA,2024-12-30,2024-12-30,,permanent_discontinuation,Discontinuitate permanenta din Ianuarie 2026,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,OLIMEL N7E,COMBINATII,,,EMULSIE PERF.,BAXTER HEALTHCARE S.R.L.,ROMANIA,2024-12-30,2024-12-30,,permanent_discontinuation,Discontinuitate permanenta din Ianuarie 2026,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,"RISPERIDONA TEVA 37,5 mg",RISPERIDONUM,"37,5mg",N05AX08,PULB.+SOLV. PT. SUSP. INJ. CU ELIB. PREL.,TEVA B.V.,OLANDA,2025-01-14,2025-01-14,,temporary_discontinuation,Discontinuitate temporara din Februarie 2025,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,SOLUTIE RINGER VIOSER,COMBINATII,,,SOL. PERF.,VIOSER S.A. PARENTERAL SOLUTION INDUSTRY,GRECIA,2025-01-16,2025-01-16,,temporary_discontinuation,Discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,SOLUTIE RINGER LACTAT VIOSER,COMBINATII,,,SOL. PERF.,VIOSER S.A. PARENTERAL SOLUTION INDUSTRY,GRECIA,2025-01-16,2025-01-16,,temporary_discontinuation,Discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,DEXTROSE VIOSER 5 g/100 ml,GLUCOSUM,5g/100ml,,SOL. PERF.,VIOSER S.A. PARENTERAL SOLUTION INDUSTRY,GRECIA,2025-01-16,2025-01-16,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,DEXTROSE VIOSER 10 g/100 ml,GLUCOSUM,10g/100ml,,SOL. PERF.,VIOSER S.A. PARENTERAL SOLUTION INDUSTRY,GRECIA,2025-01-16,2025-01-16,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,"CLORURA DE SODIU VIOSER 0,9 g/100 ml",NATRII CHLORIDUM,9mg/ml,,SOL. PERF.,VIOSER S.A. PARENTERAL SOLUTION INDUSTRY,GRECIA,2025-01-16,2025-01-16,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,ZINNAT 125 mg/5 ml,CEFUROXIMUM,125mg/5ml,J01DC02,GRAN. PT. SUSP. ORALA,SANDOZ PHARMACEUTICALS S.R.L.,ROMANIA,2025-01-17,2025-01-17,,permanent_discontinuation,Discontinuitate permanenta din Ianuarie 2026,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,EPROCLIV 50 mg/1000 mg,COMBINATII (SITAGLIPTINUM+METFORMINUM),50mg/1000mg,,COMPR. FILM.,SANDOZ PHARMACEUTICALS S.R.L.,ROMANIA,2025-01-17,2025-01-17,,permanent_discontinuation,Discontinuitate permanenta din Ianuarie 2026,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,ADIMUPLAN 100 mg,SITAGLIPTINUM,100mg,A10BH01,COMPR. FILM.,SANDOZ PHARMACEUTICALS S.R.L.,ROMANIA,2025-01-17,2025-01-17,,permanent_discontinuation,Discontinuitate permanenta din Ianuarie 2026,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,SINUPRET,PLANTE,,,SIROP,BIONORICA SE,GERMANIA,2025-01-20,2025-01-20,,permanent_discontinuation,Discontinuitate permanenta din Aprilie 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,FORTINOL EP 2%,CARTEOLOLUM,20mg/ml,S01ED05,PIC. OFTALMICE CU ELIB. PREL.,DR. GERHARD MANN CHEM-PHARM. FABRIK GMBH,GERMANIA,2025-01-29,2025-01-29,,permanent_discontinuation,Discontinuitate permanenta din Mai 2026,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,AIMOVIG 70 mg,ERENUMABUM,70mg/ml,N02CD01,SOL. INJ. IN STILOU INJECTOR PREUMPLUT,NOVARTIS EUROPHARM LIMITED,IRLANDA,2025-01-29,2025-01-29,,permanent_discontinuation,Discontinuitate permanenta din Ianuarie 2026,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,MODAFEN EXPRESS 400 mg,IBUPROFENUM,400mg,M01AE01,PULBERE ORALA,STADA M&D S.R.L.,ROMANIA,2025-01-31,2025-01-31,,permanent_discontinuation,Discontinuitate permanenta din Februarie 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,MODAFEN EXPRESS 200 mg,IBUPROFENUM,200mg,M01AE01,PULBERE ORALA,STADA M&D S.R.L.,ROMANIA,2025-01-31,2025-01-31,,permanent_discontinuation,Discontinuitate permanenta din Februarie 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,GRIPPOSTAD HOT 600 mg/plic,PARACETAMOLUM,600mg/plic,N02BE01,PULB. PT. SOL. ORALA,STADA ARZNEIMITTEL AG,GERMANIA,2025-01-31,2025-01-31,,permanent_discontinuation,Discontinuitate permanenta din Ianuarie 2026,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,ALBUMEON 200 g/l,ALBUMINUM HUMANUM,200g/l,B05AA01,SOL. PERF.,CSL BEHRING GMBH,GERMANIA,2025-01-31,2025-01-31,,temporary_discontinuation,Discontinuitate temporara din Iulie 2025,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,ULTRAPROCT SUPOZITOARE,COMBINATII,,,SUPOZ.,KARO PHARMA AB,SUEDIA,2025-02-04,2025-02-04,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,ATOFAB 60 mg,ATOMOXETINUM,60mg,,CAPS.,LANNACHER HEILMITTEL GES.M.B.H,AUSTRIA,2025-02-14,2025-02-14,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,BENDAMUSTINA ACCORD 25 mg/ml,BENDAMUSTINUM,25mg/ml,,CONC. PT. SOL. PERF.,ACCORD HEALTHCARE POLSKA SP. Z.O.O.,POLONIA,2025-02-17,2025-02-17,,temporary_discontinuation,Discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,RISPERIDONA TEVA 25 mg,RISPERIDONUM,25mg,N05AX08,PULB.+SOLV. PT. SUSP. INJ. CU ELIB. PREL.,TEVA B.V.,OLANDA,2025-02-21,2025-02-21,,temporary_discontinuation,Discontinuitate temporara din Aprilie 2025,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,ANTINEVRALGIC FORTE,"COMBINATII (ACID ACETYLSALICYLICUM +, PARACETAMOLUM+CAFEINUM)",250mg/250mg/50mg,N02BE01,COMPR.,OPELLA HEALTHCARE ROMANIA S.R.L.,ROMANIA,2025-02-21,2025-02-21,,permanent_discontinuation,Discontinuitate permanenta din Martie 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,OROFAR 1 mg/1 mg,COMBINATII,1mg/1mg,,COMPR. DE SUPT,STADA M&D SRL,ROMANIA,2025-02-25,2025-02-25,,temporary_discontinuation,Discontinuitate temporara din Aprilie 2025,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,GLURENORM 30 mg,GLIQUIDONUM,30mg,,COMPR.,BOEHRINGER INGELHEIM INTERNATIONAL GMBH,GERMANIA,2025-02-28,2025-02-28,,permanent_discontinuation,Discontinuitate permanenta din Noiembrie 2026,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,ZYKADIA 150 mg,CERITINIBUM,150mg,L01ED02,CAPS.,NOVARTIS EUROPHARM LIMITED,IRLANDA,2025-03-03,2025-03-03,,permanent_discontinuation,Discontinuitate permanenta din Martie 2026,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,SORTIS PLUS 10 mg/10mg,COMBINATII (EZETIMIBUM+ATORVASTATINUM),10 mg/10mg,,COMPR. FILM.,VIATRIS HEALTHCARE LIMITED,IRLANDA,2025-03-03,2025-03-03,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,TERIFLUNOMIDA MYLAN 14 mg,TERIFLUNOMIDUM,14mg,,COMPR. FILM.,MYLAN PHARMACEUTICALS LIMITED,IRLANDA,2025-03-04,2025-03-04,,temporary_discontinuation,Discontinuitate temporara din Mai 2025,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,KALETRA 200mg/50mg,LOPINAVIRUM+RITONAVIRUM,200mg/50mg,,COMPR. FILM.,ABBVIE DEUTSCHLAND GMBH & CO. KG,GERMANIA,2025-03-04,2025-03-04,,permanent_discontinuation,Discontinuitate permanenta  din Martie 2026,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,LACTULOSE EIPICO 650 mg/ml,LACTULOSUM,650mg/ml,,SIROP,E.I.P.I.CO MED S.R.L.,ROMANIA,2025-03-17,2025-03-17,,temporary_discontinuation,Prelungire discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,DEXATOBROM 3 mg+1 mg/ml,COMBINATII (TOBRAMYCINUM+DEXAMETHASONUM),3mg+1mg/ml,,"PIC. OFT., SUSP.",ROMPHARM COMPANY S.R.L.,ROMANIA,2025-03-18,2025-03-18,,temporary_discontinuation,Discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,OSVAREN 435 mg/235 mg,COMBINATII (CALCII ACETAS+MAGNESII SUBCARBONAS),435mg/235mg,,COMPR. FILM.,FRESENIUS MEDICAL CARE NEPHROLOGICA DEUTSCHLAND GM,GERMANIA,2025-03-19,2025-03-19,,temporary_discontinuation,Discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,EFEDRINA ARENA 50 mg,EPHEDRINI HYDROCHLORIDUM,50mg,,COMPR.,ARENA GROUP S.A.,ROMANIA,2025-03-20,2025-03-20,,temporary_discontinuation,Discontinuitate temporara,Motive de fabricatie,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,"IVABRADINE ZENTIVA 7,5 mg",IVABRADINUM,"7,5mg",,COMPR. FILM.,ZENTIVA K.S.,REPUBLICA CEHA,2025-03-21,2025-03-21,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,IVABRADINE ZENTIVA 5 mg,IVABRADINUM,5mg,,COMPR. FILM.,ZENTIVA K.S.,REPUBLICA CEHA,2025-03-21,2025-03-21,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,APREDONAV 5 mg,IVABRADINUM,5mg,,COMPR. FILM.,MEDOCHEMIE LTD.,CIPRU,2025-03-21,2025-03-21,,temporary_discontinuation,Discontinuitate temporara din Iunie 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,HEPATHROMBIN 300 UI/g,COMBINATII,300UI/g,,CREMA,STADA HEMOFARM S.R.L.,ROMANIA,2025-03-25,2025-03-25,,permanent_discontinuation,Discontinuitate permanenta  din Octombrie 2026,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,HEPATHROMBIN 300 UI/g,COMBINATII,300UI/g,,GEL,STADA HEMOFARM S.R.L.,ROMANIA,2025-03-25,2025-03-25,,permanent_discontinuation,Discontinuitate permanenta din Iunie 2026,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,FULVESTRANT ROMPHARM 250 mg,FULVESTRANTUM,250mg,L02BA03,SOL. INJ. IN SERINGA PREUMPLUTA,ROMPHARM COMPANY S.R.L.,ROMANIA,2025-03-26,2025-03-26,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,CRESTOR 20 mg,ROSUVASTATINUM,20mg,C10AA07,COMPR. FILM.,ASTRAZENECA AB,SUEDIA,2025-04-01,2025-04-01,,temporary_discontinuation,Discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,CRESTOR 10 mg,ROSUVASTATINUM,10mg,C10AA07,COMPR. FILM.,ASTRAZENECA AB,SUEDIA,2025-04-01,2025-04-01,,temporary_discontinuation,Discontinuitate temporara,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,CRESTOR  5 mg,ROSUVASTATINUM,5mg,C10AA07,COMPR. FILM.,ASTRAZENECA AB,SUEDIA,2025-04-01,2025-04-01,,discontinuation,Iunie 2025,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,"RAENOM 7,5 mg",IVABRADINUM,"7,5mg",,COMPR. FILM.,GEDEON RICHTER ROMANIA S.A.,ROMANIA,2025-04-02,2025-04-02,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-03-12T16:46:50.023366
RO,Romania,ANMDMR,RAENOM 5 mg,IVABRADINUM,5mg,,COMPR. FILM.,GEDEON RICHTER ROMANIA S.A.,ROMANIA,2025-04-02,2025-04-02,,permanent_discontinuation,Discontinuitate permanenta,Motive comerciale,2026-03-12T16:46:50.023366
