country_code,country_name,source,medicine_name,active_substance,strength,dosage_form,package_size,package_description,atc_code,marketing_auth_holder,reporter,status,reason,parallel_export_ban,legal_basis,healthcare_notice,basg_note,shortage_start,estimated_end,scraped_at,prk
AT,Austria,BASG,Quetiapin neuraxpharm 400 mg Retardtabletten,QUETIAPIN FUMARAT,400 mg,Retardtablette,10 Stück,10 Tabletten in weiß-opake PVC/PCTFE//Aluminium-Blisterpackung,N05AH04,"neuraxpharm Arzneimittel GmbH, Elisabeth-Selbert-Straße 23, 40764 Langenfeld (Rheinland), Federal Republic of Germany","neuraxpharm Arzneimittel GmbH, Elisabeth-Selbert-Straße 23, 40764 Langenfeld (Rheinland), Federal Republic of Germany",Nicht verfügbar,Qualitätsprobleme bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302380,84212
AT,Austria,BASG,"Rivaroxaban +pharma 2,5 mg Filmtabletten",RIVAROXABAN,"2,5 mg",Filmtablette,100 Stück,Aluminium-PVC/PE/PVdC-Blisterpackung,B01AF01,"+pharma Arzneimittel gmbh, Hafnerstraße 211, 8054 Graz, Österreich","+pharma Arzneimittel gmbh, Hafnerstraße 211, 8054 Graz, Österreich",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302384,117250
AT,Austria,BASG,"Rivaroxaban +pharma 2,5 mg Filmtabletten",RIVAROXABAN,"2,5 mg",Filmtablette,60 Stück,Aluminium-PVC/PE/PVdC-Blisterpackung,B01AF01,"+pharma Arzneimittel gmbh, Hafnerstraße 211, 8054 Graz, Österreich","+pharma Arzneimittel gmbh, Hafnerstraße 211, 8054 Graz, Österreich",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302387,117250
AT,Austria,BASG,"Rivaroxaban +pharma 2,5 mg Filmtabletten",RIVAROXABAN,"2,5 mg",Filmtablette,30 Stück,Aluminium-PVC/PE/PVdC-Blisterpackung,B01AF01,"+pharma Arzneimittel gmbh, Hafnerstraße 211, 8054 Graz, Österreich","+pharma Arzneimittel gmbh, Hafnerstraße 211, 8054 Graz, Österreich",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302390,117250
AT,Austria,BASG,Sildenafil 1A Pharma 100 mg - Tabletten,SILDENAFIL CITRAT,100 mg,Tablette,4 Stück,4 Stück (Blister),G04BE03,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302392,51098
AT,Austria,BASG,Sildenafil 1A Pharma 100 mg - Tabletten,SILDENAFIL CITRAT,100 mg,Tablette,12 Stück,12 Stück (Blister),G04BE03,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302395,51098
AT,Austria,BASG,Zeldox 40 mg - Hartkapseln,ZIPRASIDONHYDROCHLORID,40 mg,Hartkapsel,60 Stück,60 Stück (Blister),N05AE04,"Viatris Healthcare Limited, Damastown Road Damastown Industrial Park -, D15 XD71 Dublin 15, Irland","Viatris Healthcare Limited, Damastown Road Damastown Industrial Park -, D15 XD71 Dublin 15, Irland",Nicht verfügbar,Verzögerung bei der Auslieferung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302397,
AT,Austria,BASG,Malarone 250 mg/100 mg Filmtabletten,"ATOVAQUON, PROGUANIL HYDROCHLORID",250 mg/100 mg,Filmtablette,12 Stück,12 Filmtabletten in PVC-Aluminium/Papierfolienblister,P01BB51,"Glaxosmithkline Pharma GmbH, Wienerbergstraße 7, 1100 Wien, Österreich","Glaxosmithkline Pharma GmbH, Wienerbergstraße 7, 1100 Wien, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302400,54771
AT,Austria,BASG,Lamotrigin 1A Pharma 25 mg - lösliche Tabletten,LAMOTRIGIN,,Tablette zur Herstellung einer Suspension zum Einnehmen,30 Stück,30 Stück (Blister),N03AX09,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",Nicht verfügbar,Verknappung des Wirkstoffes,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302402,76120
AT,Austria,BASG,Mirtabene ratiopharm GmbH 45 mg Filmtabletten,MIRTAZAPIN,45 mg,Filmtablette,30 Stück,30 Tabletten in PVC/Al-Blisterpackung,N06AX11,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Auslieferung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302405,43370
AT,Austria,BASG,Abilify Maintena 400 mg Fertigspritze mit Pulver und Lösungsmittel zur Herstellung einer Depot-Injektionssuspension,ARIPIPRAZOL,400 mg,Pulver und Lösungsmittel zur Herstellung einer Depot-Injektionssuspension,1 Stück,1 Stück Fertigspritze und drei Sicherheitskanülen,N05AX12,"Otsuka Pharmaceutical Netherlands B.V., Herikerbergweg 292, 1101 CT Amsterdam, Niederlande","Otsuka Pharmaceutical Netherlands B.V., Herikerbergweg 292, 1101 CT Amsterdam, Niederlande",eingeschränkt verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302408,112852
AT,Austria,BASG,Tussastopp - Lösung zum Einnehmen,DEXTROMETHORPHANHYDROBROMID MONOHYDRAT,,Lösung zum Einnehmen,200 ml,200 ml in PET-Flasche mit HDPE-Verschluss (Siegelverschluss),R05DA09,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Auslieferung,Nein,freiwillige Meldung,Nein,,,,2026-09-21T13:13:14.302410,
AT,Austria,BASG,Tussastopp - Lösung zum Einnehmen,DEXTROMETHORPHANHYDROBROMID MONOHYDRAT,,Lösung zum Einnehmen,125 ml,125 ml in PET-Flasche mit HDPE-Verschluss (Siegelverschluss),R05DA09,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Auslieferung,Nein,freiwillige Meldung,Nein,,,,2026-09-21T13:13:14.302413,
AT,Austria,BASG,Amlodipin/Valsartan 1A Pharma 5 mg/160 mg - Filmtabletten,"AMLODIPIN BESILAT, VALSARTAN",5 mg/160 mg mg/mg,Filmtablette,28 Stück,28 Tabletten in PVC/PVDC-Blisterpackung,C09DB01,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302416,123498
AT,Austria,BASG,"PONVeridol 1,25 mg/ml Injektionslösung",DROPERIDOL,"1,25 mg/ml",Injektionslösung,10 Stück,10 Ampullen à 1 ml,N05AD08,"Amomed Pharma GmbH, Leopold Ungar Platz 2, 1190 Wien, Österreich","Amomed Pharma GmbH, Leopold Ungar Platz 2, 1190 Wien, Österreich",Nicht verfügbar,Wechsel des Zulassungsinhabers,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Ja,,,,2026-09-21T13:13:14.302418,
AT,Austria,BASG,Metoprolol ratiopharm 100 mg - Tabletten,METOPROLOL TARTRAT,100 mg,Tablette,50 Stück,50 Stück,C07AB02,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Auslieferung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302421,7226
AT,Austria,BASG,Metoprolol ratiopharm 100 mg - Tabletten,METOPROLOL TARTRAT,100 mg,Tablette,20 Stück,20 Stück,C07AB02,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",verfügbar,Verzögerung bei der Auslieferung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302423,7226
AT,Austria,BASG,Isorel P (Pini) - Injektionslösung,VISCI ALBI HERBA (AUSZUG),,Injektionslösung,10 Stück,"Serienpackung I: 2x Stärke 1, 2x Stärke 6, 2x Stärke 12, 2 x Stärke 24, 2 x Stärke 36",,"LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich","LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich",Nicht verfügbar,Wechsel des Zulassungsinhabers,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-09-21T13:13:14.302426,
AT,Austria,BASG,Isorel P (Pini) - Injektionslösung,VISCI ALBI HERBA (AUSZUG),,Injektionslösung,10 Stück,"Serienpackung II: 3 x Stärke 1, 3 x Stärke 6, 4 x Stärke 12",,"LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich","LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich",Nicht verfügbar,Wechsel des Zulassungsinhabers,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-09-21T13:13:14.302428,
AT,Austria,BASG,Isorel P (Pini) - Injektionslösung,VISCI ALBI HERBA (AUSZUG),,Injektionslösung,10 Stück,"Serienpackung III: 3 x Stärke 24, 3 x Stärke 36, 4x Stärke 60",,"LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich","LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich",Nicht verfügbar,Wechsel des Zulassungsinhabers,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-09-21T13:13:14.302431,
AT,Austria,BASG,Isorel P (Pini) - Injektionslösung,VISCI ALBI HERBA (AUSZUG),,Injektionslösung,10 Stück,10 x 1 ml Stärke 1,,"LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich","LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich",Nicht verfügbar,Wechsel des Zulassungsinhabers,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-09-21T13:13:14.302433,
AT,Austria,BASG,Isorel P (Pini) - Injektionslösung,VISCI ALBI HERBA (AUSZUG),,Injektionslösung,50 Stück,50 x 1 ml Stärke 60,,"LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich","LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich",Nicht verfügbar,Wechsel des Zulassungsinhabers,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-09-21T13:13:14.302435,
AT,Austria,BASG,Isorel P (Pini) - Injektionslösung,VISCI ALBI HERBA (AUSZUG),,Injektionslösung,10 Stück,10 x 1 ml Stärke 24,,"LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich","LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich",Nicht verfügbar,Wechsel des Zulassungsinhabers,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-09-21T13:13:14.302438,
AT,Austria,BASG,Isorel P (Pini) - Injektionslösung,VISCI ALBI HERBA (AUSZUG),,Injektionslösung,10 Stück,10 x 1 ml Stärke 36,,"LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich","LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich",Nicht verfügbar,Wechsel des Zulassungsinhabers,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-09-21T13:13:14.302440,
AT,Austria,BASG,Isorel P (Pini) - Injektionslösung,VISCI ALBI HERBA (AUSZUG),,Injektionslösung,10 Stück,10 x 1 ml Stärke 6,,"LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich","LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich",Nicht verfügbar,Wechsel des Zulassungsinhabers,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-09-21T13:13:14.302443,
AT,Austria,BASG,Isorel P (Pini) - Injektionslösung,VISCI ALBI HERBA (AUSZUG),,Injektionslösung,10 Stück,10 x 1 ml Stärke 60,,"LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich","LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich",Nicht verfügbar,Wechsel des Zulassungsinhabers,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-09-21T13:13:14.302446,
AT,Austria,BASG,Isorel P (Pini) - Injektionslösung,VISCI ALBI HERBA (AUSZUG),,Injektionslösung,10 Stück,10 x 1 ml Stärke 12,,"LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich","LUKAS Heil-Betriebsstätte GmbH, Maglern 60, 9602 Arnoldstein, Österreich",Nicht verfügbar,Wechsel des Zulassungsinhabers,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-09-21T13:13:14.302448,
AT,Austria,BASG,Cetirizin-ratiopharm 10 mg Filmtabletten,CETIRIZIN DIHYDROCHLORID,10 mg,Filmtablette,10 Stück,10 Stück in PVC/PVDC/Aluminium-Blister,R06AE07,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Auslieferung,Nein,freiwillige Meldung,Nein,,,,2026-09-21T13:13:14.302451,26298
AT,Austria,BASG,Cetirizin-ratiopharm 10 mg Filmtabletten,CETIRIZIN DIHYDROCHLORID,10 mg,Filmtablette,30 Stück,30 Stück in PVC/PVDC/Aluminium-Blister,R06AE07,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",verfügbar,Verzögerung bei der Auslieferung,Nein,freiwillige Meldung,Nein,,,,2026-09-21T13:13:14.302453,26298
AT,Austria,BASG,Ciprofloxacin +pharma 250 mg Filmtabletten,CIPROFLOXACINHYDROCHLORID,250 mg,Filmtablette,20 Stück,20 Stück in PVC/Alu-Blister,J01MA02,"+pharma Arzneimittel gmbh, Hafnerstraße 211, 8054 Graz, Österreich","+pharma Arzneimittel gmbh, Hafnerstraße 211, 8054 Graz, Österreich",Nicht verfügbar,Verzögerung bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302456,138924
AT,Austria,BASG,Ciprofloxacin +pharma 250 mg Filmtabletten,CIPROFLOXACINHYDROCHLORID,250 mg,Filmtablette,10 Stück,10 Stück in PVC/Alu-Blister,J01MA02,"+pharma Arzneimittel gmbh, Hafnerstraße 211, 8054 Graz, Österreich","+pharma Arzneimittel gmbh, Hafnerstraße 211, 8054 Graz, Österreich",Nicht verfügbar,Verzögerung bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302458,138924
AT,Austria,BASG,Cinglan 60 mg-Filmtabletten,CINACALCET HYDROCHLORID,60 mg,Filmtablette,30 Stück,30 Tabletten in transparenten PVC/PE/PVDC/Alu-Blisterpackungen,H05BX01,"G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich","G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich",Nicht verfügbar,Regulatorische Änderungen,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302461,77119
AT,Austria,BASG,Forxiga 10 mg Filmtabletten,DAPAGLIFLOZIN,10 mg,Filmtablette,14 Stück,Alu/Alu-Blisterpackung: Filmtabletten in nicht perforierten Kalenderblisterpackungen.,A10BK01,"AstraZeneca AB, - -, 151 85 Sodertalje, Schweden","AstraZeneca AB, - -, 151 85 Sodertalje, Schweden",eingeschränkt verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302463,104779
AT,Austria,BASG,Forxiga 10 mg Filmtabletten,DAPAGLIFLOZIN,10 mg,Filmtablette,28 Stück,Alu/Alu-Blisterpackung: Filmtabletten in nicht perforierten Kalenderblisterpackungen.,A10BK01,"AstraZeneca AB, - -, 151 85 Sodertalje, Schweden","AstraZeneca AB, - -, 151 85 Sodertalje, Schweden",eingeschränkt verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302466,104779
AT,Austria,BASG,Rifoldin Sirup,RIFAMPICIN,,Sirup,120 ml,120 ml Braunglasflasche (Typ III) mit weißer Verschlusskappe aus Aluminium und Dosierbecher mit einer Skalierung in mg bzw. ml.,J04AB02,"Sanofi-Aventis GmbH, Turm A, 29. OG, Wienerbergstraße 11, 1100 Wien, Österreich","Sanofi-Aventis GmbH, Turm A, 29. OG, Wienerbergstraße 11, 1100 Wien, Österreich",eingeschränkt verfügbar,Verzögerung bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302469,7072
AT,Austria,BASG,Bosutinib Teva 100 mg Filmtabletten,BOSUTINIB DIHYDRAT,100 mg,Filmtablette,28 Stück,PVC/Aclar-Aluminiumblisterpackung,L01EA04,"ratiopharm Arzneimittel Vertriebs GmbH, Donau-City-Str. 11/Ares Tower/top 13 -, 1220 Wien, Österreich","ratiopharm Arzneimittel Vertriebs GmbH, Donau-City-Str. 11/Ares Tower/top 13 -, 1220 Wien, Österreich",Nicht verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302473,106070
AT,Austria,BASG,Bosutinib Teva 100 mg Filmtabletten,BOSUTINIB DIHYDRAT,100 mg,Filmtablette,112 Stück,PVC/Aclar-Aluminiumblisterpackung,L01EA04,"ratiopharm Arzneimittel Vertriebs GmbH, Donau-City-Str. 11/Ares Tower/top 13 -, 1220 Wien, Österreich","ratiopharm Arzneimittel Vertriebs GmbH, Donau-City-Str. 11/Ares Tower/top 13 -, 1220 Wien, Österreich",verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302476,106070
AT,Austria,BASG,Montelukast Sandoz 4 mg - Kautabletten,MONTELUKAST NATRIUM,4 mg,Kautablette,30 Stück,30 Stück in OPA/Alu/PE/Alu-Blister,R03DC03,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302479,67857
AT,Austria,BASG,Palibon 25 mg Depot-Injektionssuspension in einer Fertigspritze,PALIPERIDON PALMITAT,25 mg,Depot-Injektionssuspension in einer Fertigspritze,1 Stück,"1 Fertigspritze und 2 Kanülen, Fertigspritze (Cyclo-Olefin-Copolymer) mit Kolbenstopfen (Chlorbutylkautschuk), Rücklaufsperre und Spitzenkappe (Chlorbutylkautschuk) mit einer 22-G 1½-Zoll-Sicherhei",N05AX13,"G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich","G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich",Nicht verfügbar,Qualitätsprobleme bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302482,96954
AT,Austria,BASG,"Pramipexol Sandoz 3,15 mg - Retardtabletten",PRAMIPEXOL DIHYDROCHLORID MONOHYDRAT,"3,15 mg",Retardtablette,30 Stück,30 Tabletten in OPA-Aluminium-PVC/Aluminium-Blisterpackung,N04BC05,"Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich","Sandoz GmbH, Biochemiestraße 10, 6250 Kundl, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302484,91251
AT,Austria,BASG,Tardyferon Fol Retardtabletten,"FOLSÄURE, EISEN(II)-SULFAT, GETROCKNETES",,Retardtablette,30 Stück,30 Stück,B03AD03,"Pierre Fabre Pharma GmbH, Neuer Messplatz 5, 79108 Freiburg Im Breisgau, Federal Republic of Germany","Pierre Fabre Pharma GmbH, Neuer Messplatz 5, 79108 Freiburg Im Breisgau, Federal Republic of Germany",Nicht verfügbar,Verzögerung bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302487,
AT,Austria,BASG,Xylocain 2 % - Gel,LIDOCAIN HYDROCHLORID MONOHYDRAT,2 %,Gel,1 Stück,30ml Aluminium-Tube,N01BB02,"Aspen Pharma Trading Limited, Unit Lake Drive Citywest Business Campus 3016, D24 X586 Dublin 24, Irland","Aspen Pharma Trading Limited, Unit Lake Drive Citywest Business Campus 3016, D24 X586 Dublin 24, Irland",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302489,81930
AT,Austria,BASG,Tenoretic - Filmtabletten,"ATENOLOL, CHLORTALIDON",,Filmtablette,20 Stück,20 Stück aus PVC/Al,C07CB03,"Atnahs Pharma Netherlands B.V., Oerestads Boulevard 108, 5 Tv, 2300 Copenhagen S, Kingdom of Denmark","Atnahs Pharma Netherlands B.V., Oerestads Boulevard 108, 5 Tv, 2300 Copenhagen S, Kingdom of Denmark",Nicht verfügbar,Sonstiger,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302492,20265
AT,Austria,BASG,Tenoretic - Filmtabletten,"ATENOLOL, CHLORTALIDON",,Filmtablette,50 Stück,50 Stück aus PVC/Al,C07CB03,"Atnahs Pharma Netherlands B.V., Oerestads Boulevard 108, 5 Tv, 2300 Copenhagen S, Kingdom of Denmark","Atnahs Pharma Netherlands B.V., Oerestads Boulevard 108, 5 Tv, 2300 Copenhagen S, Kingdom of Denmark",verfügbar,Sonstiger,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302494,20265
AT,Austria,BASG,Lansoprazol Alternova 30 mg Kapseln,LANSOPRAZOL,30 mg,Hartkapsel,28 Stück,28 Stück OPA/Al/PVC-Blister),A02BC03,"KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien","KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302497,79391
AT,Austria,BASG,Lansoprazol Alternova 30 mg Kapseln,LANSOPRAZOL,30 mg,Hartkapsel,14 Stück,14 Stück OPA/Al/PVC-Blister),A02BC03,"KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien","KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien",verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-09-21T13:13:14.302499,79391
