country_code,country_name,source,medicine_name,full_name,active_substance,strength,package_size,dosage_form,atc_code,marketing_auth_holder,market_status,market_status_code,status,scraped_at
SI,Slovenia,CBZ,Ryeqo,"Ryeqo 40 mg/1 mg/0,5 mg filmsko obložene tablete",,,HDPE plastenka z 28 filmsko obloženimi tabletami,filmsko obložena tableta,H01CC54,Gedeon Richter Plc.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.480051
SI,Slovenia,CBZ,Verquvo,Verquvo 10 mg filmsko obložene tablete,,,škatla s 14 tabletami v pretisnih omotih iz PVC/PVDC/aluminija,filmsko obložena tableta,C01DX22,Bayer AG,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.480051
SI,Slovenia,CBZ,Verquvo,Verquvo 5 mg filmsko obložene tablete,,,škatla s 14 tabletami v pretisnih omotih iz PVC/PVDC/aluminija,filmsko obložena tableta,C01DX22,Bayer AG,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.480051
SI,Slovenia,CBZ,Ikatibant Accord,Ikatibant Accord 30 mg raztopina za injiciranje v napolnjeni injekcijski brizgi,icatibantum,,škatla z 1 napolnjeno injekcijsko brizgo,raztopina za injiciranje,B06AC02,Accord Healthcare S.L.U.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.480051
SI,Slovenia,CBZ,Alymsys,Alymsys 25 mg/ml koncentrat za raztopino za infundiranje,,,škatla z 1 vialo s 16 ml koncentrata,koncentrat za raztopino za infundiranje,L01FG01,Mabxience Research SL,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.480051
SI,Slovenia,CBZ,Alymsys,Alymsys 25 mg/ml koncentrat za raztopino za infundiranje,,,škatla z 1 vialo s 4 ml koncentrata,koncentrat za raztopino za infundiranje,L01FG01,Mabxience Research SL,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.480051
SI,Slovenia,CBZ,Pemetreksed Accord,Pemetreksed Accord 25 mg/ml koncentrat za raztopino za infundiranje,pemetrexedum,,škatla z 1 vialo z 20 ml koncentrata,koncentrat za raztopino za infundiranje,L01BA04,Accord Healthcare S.L.U.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.480051
SI,Slovenia,CBZ,Pemetreksed Accord,Pemetreksed Accord 25 mg/ml koncentrat za raztopino za infundiranje,pemetrexedum,,škatla z 1 vialo s 4 ml koncentrata,koncentrat za raztopino za infundiranje,L01BA04,Accord Healthcare S.L.U.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.480051
SI,Slovenia,CBZ,Baqsimi,Baqsimi 3 mg prašek za nos v enoodmernem vsebniku,glucagonum,,škatla z 1 enoodmernim vsebnikom,prašek za nos,H04AA01,Amphastar France Pharmaceuticals,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.480051
SI,Slovenia,CBZ,Kabazitaksel Accord,Kabazitaksel Accord 20 mg/ml koncentrat za raztopino za infundiranje,cabazitaxelum,,škatla z 1 vialo s 3 ml koncentrata,koncentrat za raztopino za infundiranje,L01CD04,Accord Healthcare S.L.U.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.481052
SI,Slovenia,CBZ,Tigeciklin Accord,Tigeciklin Accord 50 mg prašek za raztopino za infundiranje,tigecyclinum,,škatla z 10 vialami,prašek za raztopino za infundiranje,J01AA12,Accord Healthcare S.L.U.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.481052
SI,Slovenia,CBZ,Azacitidin Mylan,Azacitidin Mylan 25 mg/ml prašek za suspenzijo za injiciranje,azacitidinum,,škatla z 1 vialo s 100 mg azacitidina,prašek za suspenzijo za injiciranje,L01BC07,Mylan Pharmaceuticals Limited,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.481052
SI,Slovenia,CBZ,Deksmedetomidin Accord,Deksmedetomidin Accord 100 mikrogramov/ml koncentrat za raztopino za infundiranje,dexmedetomidinum,,škatla s 4 vialami z 10 ml koncentrata,koncentrat za raztopino za infundiranje,N05CM18,Accord Healthcare S.L.U.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.481052
SI,Slovenia,CBZ,Dectova,Dectova 10 mg/ml raztopina za infundiranje,zanamivirum,,škatla z 1 vialo z 20 ml raztopine,raztopina za infundiranje,J05AH01,GlaxoSmithKline Trading Services Limited,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.481052
SI,Slovenia,CBZ,Arzenov trioksid Accord,Arzenov trioksid Accord 1 mg/ml koncentrat za raztopino za infundiranje,arseni trioxidum,,škatla z 10 vialami po 10 ml koncentrata,koncentrat za raztopino za infundiranje,L01XX27,Accord Healthcare S.L.U.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.481052
SI,Slovenia,CBZ,Atriance,Atriance 5 mg/ ml raztopina za infundiranje,nelarabinum,,škatla z 1 vialo,raztopina za infundiranje,L01BB07,Sandoz d.d.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.481052
SI,Slovenia,CBZ,Pazenir,Pazenir 5 mg/ml prašek za disperzijo za infundiranje,paclitaxelum,,škatla z 1 vialo s 100 mg paklitaksela,prašek za disperzijo za infundiranje,L01CD01,Ratiopharm GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.481052
SI,Slovenia,CBZ,Ontruzant,Ontruzant 150 mg prašek za koncentrat za raztopino za infundiranje,,,škatla z 1 vialo,prašek za koncentrat za raztopino za infundiranje,L01FD01,Samsung Bioepis NL B.V.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.481052
SI,Slovenia,CBZ,Pelgraz,Pelgraz 6 mg raztopina za injiciranje v napolnjeni injekcijski brizgi,pegfilgrastimum,,škatla z 1 napolnjeno injekcijsko brizgo,raztopina za injiciranje,L03AA13,Accord Healthcare S.L.U.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.481052
SI,Slovenia,CBZ,neo-angin,"neo-angin brez sladkorja z okusom èešnje 1,20 mg/0,60 mg/5,90 mg pastile",varia medicamenta,,škatla z 24 pastilami (2 x 12 pastil v pretisnem omotu),pastila,R02AA20,Divapharma GmbH,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.481052
SI,Slovenia,CBZ,Gaviscon,"Gaviscon z okusom mentola 250 mg/133,5 mg/80 mg žveèljive tablete",acidum alginicum,,Škatla s 24 žveèljivimi tabletami v pretisnem omotu iz aluminijaste in PVC/PE/PVdC folije,žveèljiva tableta,A02BX13,Reckitt Benckiser d.o.o.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.481052
SI,Slovenia,CBZ,Gaviscon,"Gaviscon z okusom mentola 50,0 mg/26,7 mg/16,0 mg v 1 ml peroralna suspenzija",acidum alginicum,,Škatla s steklenico po 150 ml.,peroralna suspenzija,A02BX13,Reckitt Benckiser d.o.o.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.481052
SI,Slovenia,CBZ,Bekunis,Bekunis gastrorezistentne tablete,Laxantia stimulativa,,škatla z vsebnikom s 45 tabletami,gastrorezistentna tableta,A06AB,BITRADE d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.481052
SI,Slovenia,CBZ,Bekunis,Bekunis zdravilni èaj,Laxantia stimulativa,,vsebnik z 80 g zdravilnega èaja,zdravilni èaj,A06AB,BITRADE d.o.o.,Potekajoèa motnja v preskrbi,5,shortage,2026-03-14T16:09:12.481052
SI,Slovenia,CBZ,Prospan,Prospan šumeèe tablete,Hederae helicis folium,,škatla z 10 šumeèimi tabletami v perforiranem aluminijastem dvojnem traku,šumeèa tableta,R05CA12,Engelhard,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.481052
SI,Slovenia,CBZ,Strepsils,"Strepsils brez sladkorja z okusom jagode 0,6 mg/1,2 mg pastile",varia medicamenta,,škatla s 24 pastilami (2 x 12 pastil v pretisnem omotu),pastila,R02AA20,Reckitt Benckiser d.o.o.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.481052
SI,Slovenia,CBZ,Strepsils,"STREPSILS brez sladkorja z okusom limone 0,6 mg/1,2 mg pastile",varia medicamenta,,škatla s 16 pastilami (2 x 8 pastil v pretisnem omotu),pastila,R02AA20,Reckitt Benckiser d.o.o.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.482091
SI,Slovenia,CBZ,Strepsils,"Strepsils z okusom mentola in evkalipta 0,6 mg/1,2 mg/8 mg pastile",varia medicamenta,,škatla s 24 pastilami (2 x 12 pastil v pretisnem omotu),pastila,R02AA20,Reckitt Benckiser d.o.o.,Potekajoèe zaèasno prenehanje opravljanja prometa,6,shortage,2026-03-14T16:09:12.482091
