file,substance,atc_code
SK_SUKL_shortage_2026-03-12.csv,Betaklav 400 mg/57 mg/5 ml prášok na perorálnu suspenziu (plu por 1x70 ml (fľ.HDPE+PS odmer.striek.)),
SK_SUKL_shortage_2026-03-12.csv,CINIE 50 (tbl 6x50 mg (blis. OPA/Al/PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,Lotriderm (crm der 1x15 g (tuba Al)),
SK_SUKL_shortage_2026-03-12.csv,DALTEX 50 mg/850 mg filmom obalené tablety (tbl flm 60x50 mg/850 mg (blis.Al/Al-OPA/Al/PVC)),
SK_SUKL_shortage_2026-03-12.csv,Essentiale 300 mg (cps dur 50x300 mg (blis.Al/PVC)),
SK_SUKL_shortage_2026-03-12.csv,"Metoject 50 mg/ml injekčný roztok (sol inj 6x0,15 ml/7,5 mg (striek.napl.skl. so vsad.ihl.))",
SK_SUKL_shortage_2026-03-12.csv,MEDOVIR 250 mg prášok na infúzny roztok (plv ifo 5x250 mg (liek.inj.skl.)),
SK_SUKL_shortage_2026-03-12.csv,STRATTERA 40 mg (cps dur  28x40 mg (blis.PVC/PE/PCTFE/Al)),
SK_SUKL_shortage_2026-03-12.csv,MEDOCLAV 625 mg (tbl flm 21x625 mg (blis.Al/PVC)),
SK_SUKL_shortage_2026-03-12.csv,"TachoSil matrica s tkanivovým lepidlom (mat gtv 5x(3,0 cmx2,5 cm) (blis.Al))",
SK_SUKL_shortage_2026-03-12.csv,TRUND 1000 mg (tbl flm 100x1000 mg (blis.Al/PVC/PE/PVDC)),
SK_SUKL_shortage_2026-03-12.csv,"Exelon 4,6 mg/24 h transdermálna náplasť (emp tdm 30x4,6 mg/24 hodín (vre.pap.PET/PE/Al/PA))",
SK_SUKL_shortage_2026-03-12.csv,ALMIRAL GEL (gel 1x100 g (tuba Al)),
SK_SUKL_shortage_2026-03-12.csv,RoActemra 20 mg/ml infúzny koncentrát (con inf 1x10 ml/200 mg (liek.inj.skl.)),
SK_SUKL_shortage_2026-03-12.csv,Tacforius 5 mg tvrdé kapsuly s predĺženým uvoľňovaním (cps pld 30x1x5 mg (blis.PVC/PVDC/Al-jednotk.dávka)),
SK_SUKL_shortage_2026-03-12.csv,SANDOSTATIN LAR 20 mg (plv iul 1x20 mg (liek.inj.skl.+1x striek.inj.napl.+nástavec+1x bezp.ihla)),
SK_SUKL_shortage_2026-03-12.csv,ESTRACYT 140 mg (cps dur 100x140 mg (fľ.skl.hnedá)),
SK_SUKL_shortage_2026-03-12.csv,Sorbimon 40 mg (tbl 50x40 mg),
SK_SUKL_shortage_2026-03-12.csv,THERACAP 131 TM (cps 1x185 MBq (púzdro)),
SK_SUKL_shortage_2026-03-12.csv,Nemdatine 20 mg filmom obalené tablety (tbl flm 56x20 mg (blis.PVC/PVDC/Al)),
SK_SUKL_shortage_2026-03-12.csv,Calquence 100 mg tvrdé kapsuly (cps dur 60x100 mg (blis.Al/Al)),
SK_SUKL_shortage_2026-03-12.csv,Bronchicum (sol por 1x100 ml/130 g (fľ.skl.)),
SK_SUKL_shortage_2026-03-12.csv,"COVID-19 Vaccine Janssen injekčná suspenzia (sus inj 20x2,5 ml (liek.inj.skl.))",
SK_SUKL_shortage_2026-03-12.csv,"Tenzar Plus 20 mg/12,5 mg (tbl flm 14x20 mg/12,5 mg (blis.PA/Al/PVC/Al))",
SK_SUKL_shortage_2026-03-12.csv,Esbriet 267 mg tvrdé kapsuly (cps dur 252x1x267 mg (blis.PVC/PE/PCTFE/Al-jednotk.bal.)),
SK_SUKL_shortage_2026-03-12.csv,SOFENTIL 50 mikrogramov/ml injekčný/infúzny roztok (sol ijf 5x5 ml (amp.skl.)),
SK_SUKL_shortage_2026-03-12.csv,Jazeta 50 mg (tbl flm 28x50 mg (blis.PVC/PVDC/Al)),
SK_SUKL_shortage_2026-03-12.csv,"Magnosolv (gra eff 30x6,1 g (vre.papier/Al/PE))",
SK_SUKL_shortage_2026-03-12.csv,"Moxonidin-ratiopharm 0,4 mg (tbl flm 30x0,4 mg (blis.PVC/PVDC/Al))",
SK_SUKL_shortage_2026-03-12.csv,Aqua pro injectione Braun (lif par 100x10 ml (amp.PP)),
SK_SUKL_shortage_2026-03-12.csv,Oxycomp 20 mg/10 mg tablety s predĺženým uvoľňovaním (tbl plg 60x20 mg/10 mg (blis.PVC/PVDC/Al-bezpeč.bal.)),
SK_SUKL_shortage_2026-03-12.csv,MEMAMED 20 mg (tbl flm 28x20 mg (blis.PVDC/Al)),
SK_SUKL_shortage_2026-03-12.csv,Ezen 10 mg (tbl 90x10 mg (blis.PVC/PE/PVDC/Al)),
SK_SUKL_shortage_2026-03-12.csv,Mirovian 500 mg (tbl flm 60x500 mg (blis.PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,"Levact 2,5 mg/ml (plc ifc 5x25 mg (liek.inj.skl.hnedá))",
SK_SUKL_shortage_2026-03-12.csv,"ACCUZIDE 10 (tbl flm 30x10 mg/12,5 mg (blis. PVC/PVDC/Al))",
SK_SUKL_shortage_2026-03-12.csv,Skudexa 75 mg/25 mg filmom obalené tablety (tbl flm 15x75 mg/25 mg (blis.PVC/PVDC/Al)),
SK_SUKL_shortage_2026-03-12.csv,Legalon 70 (cps 30x70 mg (blis.PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,KERASAL (ung der 1x50 g (tuba Al)),
SK_SUKL_shortage_2026-03-12.csv,Norvasc 10 mg tablety (tbl 30x10 mg (blis.PVC/PVDC/Al)),
SK_SUKL_shortage_2026-03-12.csv,Glucophage 1000 mg (tbl flm 60x1000 mg (blister PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,"Fixapost 50 mikrogramov/ml + 5 mg/ml očná roztoková instilácia v jednodávkovom obale (int osd 30(6x5)x0,2 ml (obal LDPE jednodávkový))",
SK_SUKL_shortage_2026-03-12.csv,Elidel 10 mg/g krém (crm 1x30 g (tuba Al)),
SK_SUKL_shortage_2026-03-12.csv,"Strepfen s pomarančovou príchuťou bez cukru (pas ord 24x8,75 mg (blis.PVC/PVDC/Al))",
SK_SUKL_shortage_2026-03-12.csv,Amiped (sol inf 12x250 ml (vak.PP/styrén-etylén-butylén-styrén (SEBS)/polyéter-ester)),
SK_SUKL_shortage_2026-03-12.csv,FAKTU mast (ung rec 1x20 g (tuba Al+aplikátor)),
SK_SUKL_shortage_2026-03-12.csv,"UNITROPIC 0,5 % (int opo 1x10 ml (fľ.PE s kvapkadlom))",
SK_SUKL_shortage_2026-03-12.csv,NuTRIflex Omega plus (emu inf 5x1250 ml (vak.PA/PP - viackomor.)),
SK_SUKL_shortage_2026-03-12.csv,KANILAD 50 mg filmom obalené tablety (tbl flm 14x50 mg (blis.PVC/PVDC/Al)),
SK_SUKL_shortage_2026-03-12.csv,Gelaspan 4% (sol inf 20x500 ml (vak plast.-Ecobag)),
SK_SUKL_shortage_2026-03-12.csv,"Nimvastid (tbl oro 28x1x1,5 mg (blis.OPA/Al/PVC/PET/Al))",
SK_SUKL_shortage_2026-03-12.csv,Melkart 50 mg tablety (tbl 60x50 mg (blis.Al/OPA/AL/PVC)),
SK_SUKL_shortage_2026-03-12.csv,Janumet 50 mg/1000 mg filmom obalené tablety (tbl flm 196(2x98)x50 mg/1000 mg (blis.PVC/PE/PVDC/Al)),
SK_SUKL_shortage_2026-03-12.csv,MEDORISPER 1 mg (tbl flm 20x1 mg (blis.PVC/PE/PVDC/Al)),
SK_SUKL_shortage_2026-03-12.csv,"Leverette 0,15 mg/0,03 mg filmom obalené tablety (tbl flm 1x(21+7) (blis.Al/PVC/PVDC))",
SK_SUKL_shortage_2026-03-12.csv,"THERACAP 131 TM (cps 1x2,590 GBq (púzdro))",
SK_SUKL_shortage_2026-03-12.csv,Dasselta 5 mg filmom obalená tableta (tbl flm 100x5 mg (blis.OPA/Al/PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,ALGIFEN NEO (gto por 1x50 ml (fľ.skl.hnedá)),
SK_SUKL_shortage_2026-03-12.csv,Gordius 400 mg (cps 50x400 mg (blis.PVC/PVDC/Al)),
SK_SUKL_shortage_2026-03-12.csv,Pelafen sirup (sir 1x100 ml (fľ.skl.hnedá + odmerka PP)),
SK_SUKL_shortage_2026-03-12.csv,"Olvit D3 (gto por 1x12,5 ml/450 kvapiek (fľ.skl.hnedá+kvapkadlo))",
SK_SUKL_shortage_2026-03-12.csv,Onsetrogen 2 mg/ml (sol inj 5x4 ml/8 mg (amp.skl.hnedá)),
SK_SUKL_shortage_2026-03-12.csv,Lucetam (sol inj 4x15 ml (ampulka sklenená)),
SK_SUKL_shortage_2026-03-12.csv,Emoxen Plus (tbl mod 60x500 mg/20 mg (fľ.HDPE)),
SK_SUKL_shortage_2026-03-12.csv,"Trigelan 150 mg/37,5 mg/200 mg filmom obalené tablety (tbl flm 100x150 mg/37,5 mg/200 mg (fľ.HDPE))",
SK_SUKL_shortage_2026-03-12.csv,CORNEREGEL (gel oph 1x10 g (tuba plast.)),
SK_SUKL_shortage_2026-03-12.csv,"Omisson 2 mg/0,03 mg (tbl flm 3x21 (blis.PVC/PVDC/Al))",
SK_SUKL_shortage_2026-03-12.csv,Despra 20 mg (tbl flm 28x20 mg (blis.PVC/PE/PVDC/Al)),
SK_SUKL_shortage_2026-03-12.csv,Pimafucort (crm der 1x15 g (tuba Al)),
SK_SUKL_shortage_2026-03-12.csv,Fiasp 100 jednotiek/ml injekčný roztok naplnený v injekčnom pere (sol inj 10(2x5)x3 ml/300 U (pero napl.-skup.bal.)),
SK_SUKL_shortage_2026-03-12.csv,Tafinlar 50 mg tvrdé kapsuly (cps dur 120x50 mg (fľ.HDPE)),
SK_SUKL_shortage_2026-03-12.csv,Explemed Rapid 10 mg (tbl oro 28x10 mg (blis.OPA/Al/PVC/PET/Al)),
SK_SUKL_shortage_2026-03-12.csv,FAMOSAN 20 mg (tbl flm 50x20 mg (blis.PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,Tralgit SR 100 (tbl plg 50x100 mg (blis.PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,KOGENATE Bayer (plv iol 1x250 IU (1x skl. liek.- powder+1x skl.naplnená striek.-solv.+1x adaptér pre liek.)),
SK_SUKL_shortage_2026-03-12.csv,"Marcaine 0,5 % (sol inj 5x20 ml (liek.inj.skl.))",
SK_SUKL_shortage_2026-03-12.csv,Tralgit 100 mg/ml perorálny roztok (sol por 1x96 ml (fľ.skl.hnedá s dáv.pumpou)),
SK_SUKL_shortage_2026-03-12.csv,"RISPERDAL CONSTA 37,5 mg prášok a disperzné prostredie na injekčnú suspenziu s predĺženým uvoľňovaním (plu igf 1x37,5 mg+1x solv.(liek.inj.skl.+liek.inj.+adaptér na liekovku))",
SK_SUKL_shortage_2026-03-12.csv,FURON 40 mg (tbl 50x40 mg (blis.PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,Algifen (tbl 20 (blis. PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,Ecobec 100 µg Easi-Breathe (aer ora 200x100 µg/1 dávka (obal Al tlak.+aplik.)),
SK_SUKL_shortage_2026-03-12.csv,Ibalgin krém (crm 1x100 g (tuba Al s PP uzáverom)),
SK_SUKL_shortage_2026-03-12.csv,Cetixin 10 mg filmom obalené tablety (tbl flm 50x10 mg (blis.Al/Al)),
SK_SUKL_shortage_2026-03-12.csv,DICARTIL 5 mg/10 mg filmom obalené tablety (tbl flm 28x5 mg/10 mg (blis.PA/Al/PVC)),
SK_SUKL_shortage_2026-03-12.csv,"Chlorid sodný B. Braun 0,9 % injekčný roztok (sol inj 20x10 ml (amp.PE))",
SK_SUKL_shortage_2026-03-12.csv,Torvacard Novum 10 mg (tbl flm 90x10 mg (blis.OPA/Al/PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,Questax XR 300 mg tablety s predĺženým uvoľňovaním (tbl plg 60x300 mg (blis.PVC/PCTFE/Al)),
SK_SUKL_shortage_2026-03-12.csv,LIPANTHYL SUPRA 160 mg (tbl flm 30x160 mg (blis.PVC/PE/PVDC/Al)),
SK_SUKL_shortage_2026-03-12.csv,Elicea Q-Tab 20 mg orodispergovateľné tablety (tbl oro 28x20 mg (blis.OPA/Al/PVC s odlup.fóliou PET/Al)),
SK_SUKL_shortage_2026-03-12.csv,Nolicin (tbl flm 20x400 mg (blis.Al/PVC/PVDC)),
SK_SUKL_shortage_2026-03-12.csv,PAMBA (sol inj 5x5 ml/50 mg (amp.skl.)),
SK_SUKL_shortage_2026-03-12.csv,OPTIRAY 350 (sol inj 10x100 ml (striek.PP vysokotlaková)),
SK_SUKL_shortage_2026-03-12.csv,Kaletra 200 mg/50 mg filmom obalené tablety (tbl flm 120x200 mg/50 mg (fľ.HDPE)),
SK_SUKL_shortage_2026-03-12.csv,Gliclada 30 mg (tbl mod 180x30 mg (blis.PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,ATOZET 10 mg/20 mg filmom obalené tablety (tbl flm 90x10 mg/20 mg (blis.OPA/Al/PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,"Marcaine spinal 0,5 % heavy (sol inj 5x4 ml/20 mg (amp.skl.))",
SK_SUKL_shortage_2026-03-12.csv,Codein-SLOVAKOFARMA 15 mg (tbl 10x15 mg (blis.PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,Teldipin 80 mg/5 mg tablety (tbl 28x80 mg/5 mg (blis.OPA/Al/PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,INFUSIO GLUCOSI 5 IMUNA (sol inf 1x100 ml (vak plast.PP)),
SK_SUKL_shortage_2026-03-12.csv,"DIFLUCAN P.O.S. 10 mg/ml (plu por 1x24,4 g (fľ.HDPE+odm.lyžička alebo striekačka))",
SK_SUKL_shortage_2026-03-12.csv,Granegis 2 mg (tbl flm 5x2 mg (blis. PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,"Budiair 0,2 mg (sol inh 1x11,2 ml/200 dávok (obal Al tlakový))",
SK_SUKL_shortage_2026-03-12.csv,"EpiPen (sol inj 1x2 ml/0,3 mg (amp.inj.skl.))",
SK_SUKL_shortage_2026-03-12.csv,"XANAX 0,5 mg (tbl 30x0,5 mg (blis.PVC/Al))",
SK_SUKL_shortage_2026-03-12.csv,"Ultra-TechneKow FM ( 99mTC-generátor) (gen rnk 1x12,75 GBq (púzdro))",
SK_SUKL_shortage_2026-03-12.csv,Adrenalin Bradex 1 mg/ml injekčný roztok (sol inj 25x1 ml (amp.skl.jantárová)),
SK_SUKL_shortage_2026-03-12.csv,Brinzolamid Olikla 10 mg/ml očná suspenzná instilácia (int opu 3x5 ml (fľ.LDPE s HDPE uzáver.)),
SK_SUKL_shortage_2026-03-12.csv,Seretide Diskus 50 mikrogramov/250 mikrogramov (plv ido 1x60 dávok (blis.PVC)),
SK_SUKL_shortage_2026-03-12.csv,MYCOMAX 150 (cps dur 1x150 mg (blis.PVC/PE/PVDC/Al)),
SK_SUKL_shortage_2026-03-12.csv,"Fluenz Tetra nosová suspenzná aerodisperzia (aer nau 10x0,2 ml (aplik.nos.jedn.skl.))",
SK_SUKL_shortage_2026-03-12.csv,"JCOVDEN injekčná suspenzia (pôvodne COVID-19 Vaccine Janssen) (sus inj 10x2,5 ml (liek.inj.skl.))",
SK_SUKL_shortage_2026-03-12.csv,Amiped (sol inf 12x100 ml (vak.PP/styrén-etylén-butylén-styrén (SEBS)/polyéter-ester)),
SK_SUKL_shortage_2026-03-12.csv,Detreman 1 mg tablety (tbl 28x1 mg (blis.PA/Al/PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,Tramabene 50 mg (cps 50x50 mg (blis.PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,Egiramlon 10 mg/5 mg (cps dur 90x10 mg/5 mg (blis.OPA/Al/PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,Cymbalta 30 mg tvrdé gastrorezistentné kapsuly (cps end 7x30 mg (blis.PVC/PE/PCTFE/Alu)),
SK_SUKL_shortage_2026-03-12.csv,Risepro 1 mg (tbl flm 20x1 mg (blis.PVC/PE/PVDC/Al)),
SK_SUKL_shortage_2026-03-12.csv,"Arulatan (int opo 1x2,5 ml/125 µg (fľ.LDPE))",
SK_SUKL_shortage_2026-03-12.csv,"Metoject PEN 10 mg injekčný roztok naplnený v injekčnom pere (sol ira 1x0,2 ml/10 mg (pero napl. BD))",
SK_SUKL_shortage_2026-03-12.csv,"MIRCERA 150 mikrogramov/0,3 ml injekčný roztok v naplnenej injekčnej striekačke (sol inj 1x0,3 ml/150 µg (napl.inj.striek.skl.))",
SK_SUKL_shortage_2026-03-12.csv,Sulfasalazin-EN (tbl ent 100x500 mg (blis.PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,COLDREX TABLETY (tbl 24 (blis.PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,"NANOCOLL (plv ino 5x0,5 mg (liek.inj.skl.))",
SK_SUKL_shortage_2026-03-12.csv,"Reseligo 3,6 mg (imp sip 1x3,6 mg (aplik.inj.ihl.+implantát))",
SK_SUKL_shortage_2026-03-12.csv,Oxis Turbuhaler 6 µg (plv inh 1x60 dávok (inhal.plast.)),
SK_SUKL_shortage_2026-03-12.csv,Dezmopresín Teva 60 mikrogramov sublingválne tablety (tbl slg 30x60 µg (blis.OPA/Al/PVC/PE-Al)),
SK_SUKL_shortage_2026-03-12.csv,Sinecod (sir 1x200 ml/300 mg (liek.skl.hnedá)),
SK_SUKL_shortage_2026-03-12.csv,Lipobon 10 mg (tbl 30(3x10)x10 mg (blis.OPA/Al/PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,Questax 25 mg (tbl flm 30x25 mg (blis.PVC/PE/PVDC/Al)),
SK_SUKL_shortage_2026-03-12.csv,PARALEN 100 (sup 5x100 mg (strip Al)),
SK_SUKL_shortage_2026-03-12.csv,Sovaldi 400 mg filmom obalené tablety (tbl flm 28x400 mg (fľ.HDPE)),
SK_SUKL_shortage_2026-03-12.csv,Co-Valsacor 320 mg/25 mg filmom obalené tablety (tbl flm 28x320 mg/25 mg (blis.PVC/PE/PVDC/Al)),
SK_SUKL_shortage_2026-03-12.csv,MEDOCLAV 1 g (tbl flm 14x1 g (blis.Al/PVC)),
SK_SUKL_shortage_2026-03-12.csv,Priamlo 4 mg/5 mg (tbl 30x4 mg/5 mg (blis.OPA/Al/PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,CELASKON LONG EFFECT (cps pld 60x500 mg (blis. PVC/PVDC)),
SK_SUKL_shortage_2026-03-12.csv,Zitazonium 20 mg (tbl 100x20 mg (blis.OPA/Al/PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,PARALEN GRIP (tbl flm 12 (blis.PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,Cerazette (tbl flm 3x28  (blis.PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,"Aglandin 0,5 mg/0,4 mg tvrdé kapsuly (cps dur 90x0,5 mg/0,4 mg (fľ.HDPE))",
SK_SUKL_shortage_2026-03-12.csv,"Zoladex LA depot 10,8 mg (imp 1x10,8 mg (striek.inj.napl.))",
SK_SUKL_shortage_2026-03-12.csv,Sanomux 600 mg (tbl eff 10x600 mg (tuba PP)),
SK_SUKL_shortage_2026-03-12.csv,"Leqvio 284 mg injekčný roztok v naplnenej injekčnej striekačke (sol inj 1x1,5 ml/284 mg (striek.inj.skl.))",
SK_SUKL_shortage_2026-03-12.csv,Seebri Breezhaler 44 mikrogramov inhalačný prášok v tvrdých kapsulách (plv icd 30x1x44 µg (blis.Al/Al-perf.)+inhalátor),
SK_SUKL_shortage_2026-03-12.csv,Phenaemal (tbl 50x100 mg (obal PE biely)),
SK_SUKL_shortage_2026-03-12.csv,MANTOMED 10 mg (tbl flm 56x10 mg (blis.PVC/PE/PVDC/Al)),
SK_SUKL_shortage_2026-03-12.csv,Emanera 20 mg tvrdé gastrorezistentné kapsuly (cps end 90x20 mg (blis.OPA/Al/PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,Submena 100 mikrogramov sublingválne tablety (tbl slg 30x1x100 µg (blis.PA/Al/PVC/Al/PET)),
SK_SUKL_shortage_2026-03-12.csv,IMMODIN (plv iol 5x1 dávka lyof.+5x4 ml solv. (amp.skl.)),
SK_SUKL_shortage_2026-03-12.csv,ERDOMED 225 mg (gru por 20x225 mg (vrecko papier/Al/PE)),
SK_SUKL_shortage_2026-03-12.csv,Euthyrox 75 mikrogramov (tbl 100x75 µg (blis.PP/Al)),
SK_SUKL_shortage_2026-03-12.csv,Lixiana 60 mg filmom obalené tablety (tbl flm 100x60 mg (blis.PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,Perindamlostad 8 mg/10 mg tablety (tbl 90x8 mg/10 mg (blis.Al/Al)),
SK_SUKL_shortage_2026-03-12.csv,SANVAL 10 mg (tbl flm 10x10 mg (blis.Al/PVC)),
SK_SUKL_shortage_2026-03-12.csv,Thioctacid  600 HR (tbl flm 60x600 mg (liek.skl.hnedá)),
SK_SUKL_shortage_2026-03-12.csv,OsvaRen (tbl flm 180),
SK_SUKL_shortage_2026-03-12.csv,"Extavia 250 mikrogramov/ml, prášok a rozpúšťadlo na injekčný roztok (plv iol 15x300 µg (liek.inj.skl.)+15x1,2 ml solv.(striek.inj.napl.-Luerov uzáver))",
SK_SUKL_shortage_2026-03-12.csv,"ACTAIR 100 IR sublingválne tablety, ACTAIR 300 IR sublingválne tablety (tbl slg 3x100 IR+28x300 IR (blis.OPA/Al/PVC/Al))",
SK_SUKL_shortage_2026-03-12.csv,Parapyrex Combi 500 mg/65 mg (tbl 20x500 mg/65 mg (blis.PVC/PVDC/Al)),
SK_SUKL_shortage_2026-03-12.csv,Spersadex comp. (int opo 1x5 ml (fľ.LDPE)),
SK_SUKL_shortage_2026-03-12.csv,"SANDOMIGRAN (tbl obd 30x0,5 mg)",
SK_SUKL_shortage_2026-03-12.csv,Lamegom 25 mg filmom obalené tablety (tbl flm 28x25 mg (blis.OPA/Al/PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,FRAMYKOIN (ung der 1x10 g (tuba Al)),
SK_SUKL_shortage_2026-03-12.csv,Vitamin D3 Axonia 30 000 IU filmom obalené tablety (tbl flm 3x30000 IU (blis.PVC/PVDC/Al)),
SK_SUKL_shortage_2026-03-12.csv,Breakyl 800 mikrogramov (flm buc 28x800 µg (vre.PAN/Al/PET/lamin.pap.)),
SK_SUKL_shortage_2026-03-12.csv,"Tritazide 2,5 mg/12,5 mg (tbl 28x2,5 mg/12,5 mg (blis.PVC/Al))",
SK_SUKL_shortage_2026-03-12.csv,Torvacard Novum 40 mg (tbl flm 90x40 mg (blis.OPA/Al/PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,LIPANTHYL SUPRA 160 mg (tbl flm 90x160 mg (blis.PVC/PE/PVDC/Al)),
SK_SUKL_shortage_2026-03-12.csv,VITAMIN B12 LÉČIVA 1000 µg (sol inj 5x1 ml/1000 µg (amp.skl.)),
SK_SUKL_shortage_2026-03-12.csv,CURACNÉ 40 mg (cps mol 30x40 mg),
SK_SUKL_shortage_2026-03-12.csv,Ultravist 370 mg I/ml (sol inj 1x500 ml (fľ.skl.)),
SK_SUKL_shortage_2026-03-12.csv,Lyumjev 100 jednotiek/ml injekčný roztok v injekčnej liekovke (sol inj 1x10 ml/1000 U (liek.skl.inj.)),
SK_SUKL_shortage_2026-03-12.csv,"Telmark Plus 80 mg/12,5 mg (tbl 90x80 mg/12,5 mg (blis.Al/Al))",
SK_SUKL_shortage_2026-03-12.csv,SUPRAX (plv sus 1x50 ml/1 g (fľ.skl.)),
SK_SUKL_shortage_2026-03-12.csv,RELPAX 40 mg (tbl flm 4x40 mg (blis.PVC/Aclar/Al)),
SK_SUKL_shortage_2026-03-12.csv,JOX (aer ora 1x30 ml (fľ.PE)),
SK_SUKL_shortage_2026-03-12.csv,Kventiax 300 mg (tbl flm 60x300 mg (blis.PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,Tasigna 150 mg tvrdé kapsuly (cps dur 120(3x40)x150 mg (blis.PVC/PVDC/Al)),
SK_SUKL_shortage_2026-03-12.csv,PREZISTA 800 mg filmom obalené tablety (tbl flm 30x800 mg (fľ.HDPE)),
SK_SUKL_shortage_2026-03-12.csv,Breakyl 800 mikrogramov (flm buc 28x800 µg (vre.PAN/Al/PA/lamin.pap.-povolenie uvádzať na trh končí dňa 20.05.2019)),
SK_SUKL_shortage_2026-03-12.csv,Ceftron 1 g (plo ijf 1x1 g (fľ.skl.)),
SK_SUKL_shortage_2026-03-12.csv,"Simponi 50 mg injekčný roztok naplnený v injekčnej striekačke (sol iru 3(3x1)x0,5 ml/50 mg (striek.napl.skl.))",
SK_SUKL_shortage_2026-03-12.csv,Aminoven 5 % (sol inf 10x500 ml),
SK_SUKL_shortage_2026-03-12.csv,THERACAP 131 TM (cps 1x111 MBq (púzdro)),
SK_SUKL_shortage_2026-03-12.csv,STOPANGIN (aer ora 1x30 ml (fľ.PVC)),
SK_SUKL_shortage_2026-03-12.csv,Egzysta 75 mg (cps dur 14x75 mg (blis.PVC/PVDC/Al)),
SK_SUKL_shortage_2026-03-12.csv,Mabron Retard 200 (tbl plg 30x200 mg (blis.Al/PVC)),
SK_SUKL_shortage_2026-03-12.csv,Candibene (crm 1x20 g (tuba Al)),
SK_SUKL_shortage_2026-03-12.csv,Visudyne 15 mg prášok na infúzny roztok (plv ifo 1x15 mg (liek.skl.)),
SK_SUKL_shortage_2026-03-12.csv,AMINOMIX 1 NOVUM (sol inf 4x1500 ml),
SK_SUKL_shortage_2026-03-12.csv,Monkasta 10 mg filmom obalené tablety (tbl flm 98x10 mg (blis.OPA/Al/PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,OLIMEL N9E (emu inf 4x2000 ml (vak plast.)),
SK_SUKL_shortage_2026-03-12.csv,"Solusin 50 mikrogramov/ml očné roztokové kvapky (int opo 3x2,5 ml (fľ.LDPE))",
SK_SUKL_shortage_2026-03-12.csv,ACCUPRO 10 (tbl flm 100x10 mg (blis.Al/PA/Al/PVC)),
SK_SUKL_shortage_2026-03-12.csv,FEIBA 25 U/ml (plv iio 1x500 U+20 ml solv.(liek.inj.skl.+prísl.)),
SK_SUKL_shortage_2026-03-12.csv,Etrixenal 250 mg tablety (tbl 20x250 mg (blis.PVC/PE/PVDC/Al)),
SK_SUKL_shortage_2026-03-12.csv,AROPILOS 4 mg tablety s predĺženým uvoľňovaním (tbl plg 84x4 mg (blis.Al/Al)),
SK_SUKL_shortage_2026-03-12.csv,"Enap HL (tbl 30x10 mg/12,5 mg (blis.Al/OPA/Al/PVC))",
SK_SUKL_shortage_2026-03-12.csv,PROLEKOFEN 300 mg (tbl flm 50x300 mg (blis.PVC/PVDC/Al)),
SK_SUKL_shortage_2026-03-12.csv,Aminoplasmal Hepa 10% (sol inf 10x500 ml (fľ.skl.)),
SK_SUKL_shortage_2026-03-12.csv,Rilmenidin Teva 1 mg (tbl 90x1 mg (blis.Al/Al)),
SK_SUKL_shortage_2026-03-12.csv,CYTEAL (sol der 1x250 ml (fľ.HDPE)),
SK_SUKL_shortage_2026-03-12.csv,Miflonide Breezhaler 200 (plv icd 60(6x10)x200 µg (blis.PVC/PVDC/Al+1 inhalátor Breezhaler)),
SK_SUKL_shortage_2026-03-12.csv,Postinor-1 (tbl 1x1500 µg (blis.PVC/Al)),
SK_SUKL_shortage_2026-03-12.csv,"THERACAP 131 TM (cps 1x3,330 GBq (púzdro))",
SK_SUKL_shortage_2026-03-12.csv,Bupivakaín Accord 5 mg/ml injekčný roztok (sol inj 10x10 ml/50 mg (amp.skl.)),
