country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,shortage_start,estimated_end,status,scraped_at,atc_code,prk
LV,Latvia,ZVA,Nolpaza 20 mg gastro-resistant tablets,Pantoprazolum,20 mg,7 pcs,07-0256-01,2022-10-01,,shortage - end date unknown,2026-09-23T21:00:06.166749,A02BC02,52272
LV,Latvia,ZVA,Nolpaza 40 mg powder for solution for injection,Pantoprazolum,40 mg,1 pc,14-0109-01,2019-07-01,,shortage - end date unknown,2026-09-23T21:00:06.166778,A02BC02,50482
LV,Latvia,ZVA,Norepinephrine Kabi 1 mg/ml concentrate for solution for infusion,Norepinephrinum,1 mg/1 ml,10 pcs,21-0085-02,2022-06-01,,shortage - end date unknown,2026-09-23T21:00:06.166809,C01CA03,46132
LV,Latvia,ZVA,Norepinephrine Kalceks 1 mg/ml concentrate for solution for infusion,Norepinephrinum,1 mg/1 ml,10 pcs,20-0064-02,2024-02-28,,shortage - end date unknown,2026-09-23T21:00:06.166837,C01CA03,46132
LV,Latvia,ZVA,Norvir,Ritonavirum,100 mg,30 pcs,EU/1/96/016/005,2020-07-01,,shortage - end date unknown,2026-09-23T21:00:06.166865,J05AE03,45128
LV,Latvia,ZVA,Noxafil,Posaconazolum,100 mg,24 pcs,EU/1/05/320/002,2017-12-21,,shortage - end date unknown,2026-09-23T21:00:06.166893,J02AC04,117498
LV,Latvia,ZVA,Nucala,Mepolizumabum,100 mg,1 pc,EU/1/15/1043/001,2023-12-05,,shortage - end date unknown,2026-09-23T21:00:06.166920,R03DX09,129836
LV,Latvia,ZVA,Nuwiq,Simoctocogum alfa,250 IU,1 pc,EU/1/14/936/001,2025-10-06,2026-10-06,shortage,2026-09-23T21:00:06.166960,,
LV,Latvia,ZVA,Nuwiq,Simoctocogum alfa,2000 IU,1 pc,EU/1/14/936/004,2020-06-25,,shortage - end date unknown,2026-09-23T21:00:06.166991,,
LV,Latvia,ZVA,Nyvepria,Pegfilgrastimum,"6 mg/0,6 ml",1 pc,EU/1/20/1486/001,2026-07-10,,leaving the market,2026-09-23T21:00:06.167021,L03AA13,68756
LV,Latvia,ZVA,Octagam 50 mg/ml solution for infusion,Immunoglobulinum humanum normale,10 g/200 ml,1 pc,04-0293-04,2019-10-16,,shortage - end date unknown,2026-09-23T21:00:06.167049,J06BA02,
LV,Latvia,ZVA,Octanate 500 IU powder and solvent for solution for injection,Factor VIII coagulationis humanus,500 IU/10 ml,1 pc,05-0048-01,2025-10-06,2026-10-06,shortage,2026-09-23T21:00:06.167084,B02BD02,
LV,Latvia,ZVA,Octanine 500 IU powder and solvent for solution for injection,Factor IX coagulationis humanus,500 IU,1 pc,10-0191-01,2025-10-06,2026-10-06,shortage,2026-09-23T21:00:06.167120,B02BD03,
LV,Latvia,ZVA,Ofloxin 200 mg film-coated tablets,Ofloxacinum,200 mg,10 pcs,98-0852-01,2026-01-12,,leaving the market,2026-09-23T21:00:06.167150,J01MA01,
LV,Latvia,ZVA,Oftagel 2.5 mg/g eye gel,Carbomera,25 mg/10 g,1 pc,01-0137-01,2026-07-30,2027-04-01,shortage,2026-09-23T21:00:06.167184,S01XA20,
LV,Latvia,ZVA,"Oftan Timolol 5 mg/ml eye drops, solution",Timololum,5 ml,1 pc,96-0283-01,2025-08-29,,shortage - end date unknown,2026-09-23T21:00:06.167211,S01ED01,
LV,Latvia,ZVA,"Oftan Timolol 5 mg/ml eye drops, solution",Timololum,5 ml,1 pc,I001761-01,2025-08-14,,shortage - end date unknown,2026-09-23T21:00:06.167237,S01ED01,
LV,Latvia,ZVA,Olanzapine Teva,Olanzapinum,10 mg,28 pcs,EU/1/07/427/012,2024-08-17,,shortage - end date unknown,2026-09-23T21:00:06.167261,N05AH03,45578
LV,Latvia,ZVA,Olanzapine Teva,Olanzapinum,5 mg,28 pcs,EU/1/07/427/023,2020-01-21,,leaving the market,2026-09-23T21:00:06.167290,N05AH03,45543
LV,Latvia,ZVA,Olfen-140 mg medicated plaster,Diclofenacum natricum,140 mg,5 pcs,03-0519-02,2020-02-22,,shortage - end date unknown,2026-09-23T21:00:06.167316,M01AB05,
LV,Latvia,ZVA,Olmesartan medoxomil/Amlodipine Zentiva 20 mg/5 mg film-coated tablets,"Olmesartanum medoxomilum, Amlodipinum",20 mg/5 mg,28 pcs,17-0258-02,2024-09-18,,shortage - end date unknown,2026-09-23T21:00:06.167344,,
LV,Latvia,ZVA,Olmesartan medoxomil/Amlodipine Zentiva 40 mg/10 mg film-coated tablets,"Olmesartanum medoxomilum, Amlodipinum",40 mg/10 mg,28 pcs,17-0260-02,2024-05-09,,shortage - end date unknown,2026-09-23T21:00:06.167369,,
LV,Latvia,ZVA,Olmesartan medoxomil/Amlodipine Zentiva 40 mg/5 mg film-coated tablets,"Olmesartanum medoxomilum, Amlodipinum",40 mg/5 mg,28 pcs,17-0259-02,2026-09-01,,leaving the market,2026-09-23T21:00:06.167399,,
LV,Latvia,ZVA,Olmesartan medoxomil/Amlodipine/Hydrochlorothiazide Teva 40 mg/5 mg/12.5 mg film-coated tablets,"Olmesartanum medoxomilum, Amlodipinum, Hydrochlorothiazidum",1 UD,28 pcs,20-0147-02,2026-08-13,2026-09-23,shortage,2026-09-23T21:00:06.167437,,
LV,Latvia,ZVA,"Olynth 1 mg/ml nasal drops, solution",Xylometazolini hydrochloridum,10 mg/10 ml,1 pc,99-0006-01,2020-04-22,,shortage - end date unknown,2026-09-23T21:00:06.167466,R01AA07,6688
LV,Latvia,ZVA,Omeprazole Unifarma 40 mg powder and solvent for solution for injection,Omeprazolum,40 mg/10 ml,1 pc,04-0433-01,2019-06-03,,shortage - end date unknown,2026-09-23T21:00:06.167494,A02BC01,126578
LV,Latvia,ZVA,Oralair 100 IR & 300 IR sublingual tablets,Pollines ad producta allergenica,100 IR/300 IR,31 pcs,10-0048-01,2021-06-15,,shortage - end date unknown,2026-09-23T21:00:06.167519,,
LV,Latvia,ZVA,Oralair 300 IR sublingual tablets,Pollines ad producta allergenica,300 IR,30 pcs,10-0049-01,2021-06-15,,shortage - end date unknown,2026-09-23T21:00:06.167543,,
LV,Latvia,ZVA,Oralair 300 IR sublingual tablets,Pollines ad producta allergenica,300 IR,90 pcs,10-0049-02,2021-03-01,,shortage - end date unknown,2026-09-23T21:00:06.167568,,
LV,Latvia,ZVA,Orfadin,Nitisinonum,2 mg,60 pcs,EU/1/04/303/001,2019-11-08,,shortage - end date unknown,2026-09-23T21:00:06.167592,A16AX04,79987
LV,Latvia,ZVA,Orgalutran,Ganirelixum,"0,25 mg/0,5 ml",1 pc,EU/1/00/130/001,2018-10-15,,shortage - end date unknown,2026-09-23T21:00:06.167616,H01CC01,59048
LV,Latvia,ZVA,Orofar 1 mg/1 mg lozenges,"Benzoxonium chloridum, Lidocaini hydrochloridum",1 mg/1 mg,16 pcs,05-0118-01,2019-12-04,,shortage - end date unknown,2026-09-23T21:00:06.167641,,
LV,Latvia,ZVA,"Orofar 2 mg/1.5 mg/ml oromucosal spray, solution","Benzoxonium chloridum, Lidocaini hydrochloridum",1 UD/30 ml,1 pc,05-0117-01,2020-12-01,,shortage - end date unknown,2026-09-23T21:00:06.167669,,
LV,Latvia,ZVA,Ospamox 1000 mg film-coated tablets,Amoxicillinum,1000 mg,12 pcs,I000915-01,2022-12-12,,shortage - end date unknown,2026-09-23T21:00:06.167703,J01CA04,
LV,Latvia,ZVA,Ospamox 500 mg film-coated tablets,Amoxicillinum,500 mg,12 pcs,10-0083-03,2023-10-01,,leaving the market,2026-09-23T21:00:06.167732,J01CA04,
LV,Latvia,ZVA,Ossica 150 mg film-coated tablets,Acidum ibandronicum,150 mg,1 pc,10-0149-01,2024-09-30,,leaving the market,2026-09-23T21:00:06.167759,M05BA06,
LV,Latvia,ZVA,Oxaliplatin Kabi 5 mg/ml concentrate for solution for infusion,Oxaliplatinum,50 mg/10 ml,1 pc,11-0054-01,2026-08-28,,shortage - end date unknown,2026-09-23T21:00:06.167785,L01XA03,79766
LV,Latvia,ZVA,Oxaliplatin Kabi 5 mg/ml concentrate for solution for infusion,Oxaliplatinum,100 mg/20 ml,1 pc,11-0054-02,2020-04-08,,shortage - end date unknown,2026-09-23T21:00:06.167813,L01XA03,79774
LV,Latvia,ZVA,Oxis Turbuhaler 4.5 micrograms/dose inhalation powder,Formoteroli fumaras dihydricus,270 µg/60 dose,60 pcs,98-0533-01,2017-05-17,,shortage - end date unknown,2026-09-23T21:00:06.167837,R03AC13,
LV,Latvia,ZVA,Oxis Turbuhaler 9 micrograms/dose inhalation powder,Formoteroli fumaras dihydricus,540 µg/60 dose,1 pc,98-0532-01,2022-06-14,,shortage - end date unknown,2026-09-23T21:00:06.167863,R03AC13,
LV,Latvia,ZVA,Oxynador 10 mg + 5 mg prolonged-release tablets,"Oxycodonum, Naloxonum",10 mg/5 mg,30 pcs,17-0142-17,2023-01-13,,shortage - end date unknown,2026-09-23T21:00:06.167887,,
LV,Latvia,ZVA,Oxynador 20 mg + 10 mg prolonged-release tablets,"Oxycodonum, Naloxonum",20 mg/10 mg,30 pcs,17-0143-15,2023-01-13,,shortage - end date unknown,2026-09-23T21:00:06.489410,,
LV,Latvia,ZVA,Ozurdex,Dexamethasonum,700 µg,1 pc,EU/1/10/638/001,2018-10-04,,shortage - end date unknown,2026-09-23T21:00:06.489467,H02AB02,
LV,Latvia,ZVA,Pamecil 1 g powder for solution for injection/infusion,Ampicillinum,1 g,100 pcs,98-0048-03,2018-11-23,,shortage - end date unknown,2026-09-23T21:00:06.489514,J01CA01,
LV,Latvia,ZVA,Pamecil 500 mg hard capsules,Ampicillinum,500 mg,20 pcs,98-0046-04,2026-06-01,,leaving the market,2026-09-23T21:00:06.489560,J01CA01,
LV,Latvia,ZVA,Pan-Cefazolin 1 g powder for solution for injection,Cefazolinum,1 g,50 pcs,99-0621-04,2018-11-13,,shortage - end date unknown,2026-09-23T21:00:06.489598,J01DB04,3263
LV,Latvia,ZVA,Panadol 500 mg film-coated tablets,Paracetamolum,500 mg,12 pcs,98-0356-03,2017-01-10,,shortage - end date unknown,2026-09-23T21:00:06.489631,N02BE01,67903
LV,Latvia,ZVA,Panadol Baby 120 mg/5 ml oral suspension,Paracetamolum,"2,4 g/100 ml",1 pc,I001196-01,2023-01-02,,shortage - end date unknown,2026-09-23T21:00:06.489678,N02BE01,33308
LV,Latvia,ZVA,Panadol optizorb 500 mg film-coated tablets,Paracetamolum,500 mg,12 pcs,13-0114-05,2022-09-30,,shortage - end date unknown,2026-09-23T21:00:06.489710,N02BE01,
LV,Latvia,ZVA,"Pantogar capsules, hard","Keratinum, Faex medicinalis, Calcii pantothenas, Thiamini nitras, Cystinum, Acidum 4-aminobenzoicum",1 UD,90 pcs,04-0188-02,2020-01-14,,shortage - end date unknown,2026-09-23T21:00:06.489738,,
LV,Latvia,ZVA,Pantoprazole-Mepha 20 mg gastro-resistant tablets,Pantoprazolum,20 mg,14 pcs,11-0125-01,2018-07-13,,shortage - end date unknown,2026-09-23T21:00:06.489770,A02BC02,52272
LV,Latvia,ZVA,Pantoprazole-Mepha 40 mg gastro-resistant tablets,Pantoprazolum,40 mg,14 pcs,11-0126-01,2017-01-06,,shortage - end date unknown,2026-09-23T21:00:06.489801,A02BC02,43044
LV,Latvia,ZVA,Pantoprazole-Mepha 40 mg gastro-resistant tablets,Pantoprazolum,40 mg,28 pcs,11-0126-02,2019-05-30,,shortage - end date unknown,2026-09-23T21:00:06.489832,A02BC02,43044
LV,Latvia,ZVA,Panzyga 100 mg/ml solution for infusion,Immunoglobulinum humanum normale,10 g/100 ml,1 pc,16-0064-05,2024-10-30,2026-12-01,shortage,2026-09-23T21:00:06.489873,J06BA02,132063
LV,Latvia,ZVA,Papaverine Sopharma 20 mg/ml solution for injection,Papaverini hydrochloridum,20 mg/1 ml,100 pcs,05-0525-02,2018-03-20,,shortage - end date unknown,2026-09-23T21:00:06.489904,A03AD01,
LV,Latvia,ZVA,Paracetamol Accord 500 mg tablets,Paracetamolum,500 mg,10 pcs,15-0224-02,2020-03-19,,shortage - end date unknown,2026-09-23T21:00:06.489935,N02BE01,
LV,Latvia,ZVA,Pegasys,Peginterferonum alfa-2a,"180 µg/0,5 ml",1 pc,EU/1/02/221/007,2018-10-01,,shortage - end date unknown,2026-09-23T21:00:06.489966,L03AB12,
LV,Latvia,ZVA,Penester 5 mg film-coated tablets,Finasteridum,5 mg,30 pcs,04-0150-01,2026-08-24,2026-10-01,shortage,2026-09-23T21:00:06.490010,G04CB01,34975
LV,Latvia,ZVA,Pentaxim powder and suspension for suspension for injection in pre-filled syringe,"Vaccinum diphtheriae, tetani, pertussis, poliomyelitidis inactivatum et haemophili stirpis b coniugatum adsorbatum","0,5 ml",10 pcs,02-0311-02,2020-03-18,,shortage - end date unknown,2026-09-23T21:00:06.490042,,
LV,Latvia,ZVA,Pentaxim powder and suspension for suspension for injection in pre-filled syringe,"Vaccinum diphtheriae, tetani, pertussis, poliomyelitidis inactivatum et haemophili stirpis b coniugatum adsorbatum","0,5 ml",20 pcs,02-0311-03,2020-03-18,,shortage - end date unknown,2026-09-23T21:00:06.490073,,
LV,Latvia,ZVA,Pergoveris,"Follitropinum alfa, Lutropinum alfa",1 UD,1 pc,EU/1/07/396/001,2017-11-09,,shortage - end date unknown,2026-09-23T21:00:06.490103,,
LV,Latvia,ZVA,Perindalon 4 mg tablets,Tert-butylamini perindoprilum,4 mg,30 pcs,08-0359-07,2023-08-11,,shortage - end date unknown,2026-09-23T21:00:06.490132,C09AA04,29076
LV,Latvia,ZVA,Perindopril Zentiva 5 mg film-coated tablets,Perindoprili argininum,5 mg,30 pcs,22-0103-05,2026-07-01,,leaving the market,2026-09-23T21:00:06.490179,C09AA04,85162
LV,Latvia,ZVA,Perineva 8 mg tablets,Tert-butylamini perindoprilum,8 mg,30 pcs,10-0079-03,2025-12-16,,leaving the market,2026-09-23T21:00:06.490217,C09AA04,69523
LV,Latvia,ZVA,Perineva 8 mg tablets,Tert-butylamini perindoprilum,8 mg,90 pcs,10-0079-07,2025-03-04,,shortage - end date unknown,2026-09-23T21:00:06.490248,C09AA04,69523
LV,Latvia,ZVA,Persen forte hard capsules,"Menthae piperitae folii extractum siccum, Melissae folii extractum siccum, Valerianae extractum hydroalcoholicum siccum",1 UD,20 pcs,98-0711-01,2025-10-08,,shortage - end date unknown,2026-09-23T21:00:06.490278,,
LV,Latvia,ZVA,Phlogenzym gastro-resistant film-coated tablets,"Bromelainum, Trypsinum, Rutosidum trihydricum",1 UD,40 pcs,95-0325-01,2019-03-19,,shortage - end date unknown,2026-09-23T21:00:06.490314,,
LV,Latvia,ZVA,Phlogenzym gastro-resistant film-coated tablets,"Bromelainum, Trypsinum, Rutosidum trihydricum",1 UD,100 pcs,95-0325-02,2021-12-01,,shortage - end date unknown,2026-09-23T21:00:06.490347,,
LV,Latvia,ZVA,Phlogenzym gastro-resistant film-coated tablets,"Bromelainum, Trypsinum, Rutosidum trihydricum",1 UD,200 pcs,95-0325-03,2021-12-01,,shortage - end date unknown,2026-09-23T21:00:06.490383,,
LV,Latvia,ZVA,Piascledine 300 mg capsules,"Glycinis maxis oleum, Perseae gratissimae oleum",300 mg,15 pcs,05-0267-01,2019-12-03,,shortage - end date unknown,2026-09-23T21:00:06.490418,,
LV,Latvia,ZVA,Piperacillin/Tazobactam Kalceks 2 g/0.25 g powder for solution for infusion,"Piperacillinum, Tazobactamum","2 g/0,25 g",10 pcs,23-0014-02,2024-11-04,,shortage - end date unknown,2026-09-23T21:00:06.490454,,
LV,Latvia,ZVA,Pirfenidone Zentiva 801 mg film-coated tablets,Pirfenidonum,801 mg,84 pcs,22-0087-01,2026-03-10,,leaving the market,2026-09-23T21:00:06.490495,L04AX05,146773
LV,Latvia,ZVA,Plavix,Clopidogrelum,300 mg,30 pcs,EU/1/98/069/009,2022-03-28,,shortage - end date unknown,2026-09-23T21:00:06.490527,B01AC04,124567
LV,Latvia,ZVA,Polvertic 24 mg tablets,Betahistini dihydrochloridum,24 mg,100 pcs,07-0371-06,2023-08-14,,shortage - end date unknown,2026-09-23T21:00:06.490561,N07CA01,93378
LV,Latvia,ZVA,Polvertic 24 mg tablets,Betahistini dihydrochloridum,24 mg,20 pcs,07-0371-01,2023-06-16,,shortage - end date unknown,2026-09-23T21:00:06.490592,N07CA01,93378
LV,Latvia,ZVA,Pradaxa,Dabigatranum etexilatum,75 mg,10 pcs,EU/1/08/442/001,2018-04-01,,shortage - end date unknown,2026-09-23T21:00:06.490624,B01AE07,86983
LV,Latvia,ZVA,"Pragiola 150 mg capsules, hard",Pregabalinum,150 mg,56 pcs,15-0079-04,2019-12-30,,shortage - end date unknown,2026-09-23T21:00:06.490654,N02BF02,75728
LV,Latvia,ZVA,"Pragiola 150 mg capsules, hard",Pregabalinum,150 mg,60 pcs,15-0079-05,2017-05-24,,shortage - end date unknown,2026-09-23T21:00:06.490683,N02BF02,75728
LV,Latvia,ZVA,"Pragiola 300 mg capsules, hard",Pregabalinum,300 mg,90 pcs,15-0082-07,2017-05-24,,shortage - end date unknown,2026-09-23T21:00:06.490713,N02BF02,75736
LV,Latvia,ZVA,"Pragiola 300 mg capsules, hard",Pregabalinum,300 mg,56 pcs,15-0082-04,2019-12-30,,shortage - end date unknown,2026-09-23T21:00:06.490746,N02BF02,75736
LV,Latvia,ZVA,"Pragiola 75 mg capsules, hard",Pregabalinum,75 mg,56 pcs,15-0077-04,2019-12-30,,shortage - end date unknown,2026-09-23T21:00:06.490779,N02BF02,75701
LV,Latvia,ZVA,"Pragiola 75 mg capsules, hard",Pregabalinum,75 mg,60 pcs,15-0077-05,2017-05-24,,shortage - end date unknown,2026-09-23T21:00:06.490809,N02BF02,75701
LV,Latvia,ZVA,Prelum 4 mg film-coated tablets,Lacidipinum,4 mg,56 pcs,15-0154-02,2026-06-01,2026-12-31,shortage,2026-09-23T21:00:06.490850,C08CA09,
LV,Latvia,ZVA,Prelum 6 mg film-coated tablets,Lacidipinum,6 mg,56 pcs,15-0155-02,2026-06-01,2026-12-31,shortage,2026-09-23T21:00:06.490895,C08CA09,
LV,Latvia,ZVA,Prenessa 4 mg tablets,Tert-butylamini perindoprilum,4 mg,30 pcs,06-0128-01,2024-05-15,,shortage - end date unknown,2026-09-23T21:00:06.490927,C09AA04,29076
LV,Latvia,ZVA,Prenessa 8 mg tablets,Tert-butylamini perindoprilum,8 mg,30 pcs,08-0288-04,2024-07-03,,shortage - end date unknown,2026-09-23T21:00:06.490957,C09AA04,69523
LV,Latvia,ZVA,Prenewel 4 mg/1.25 mg tablets,"Tert-butylamini perindoprilum, Indapamidum","4 mg/1,25 mg",90 pcs,07-0370-08,2022-11-07,,shortage - end date unknown,2026-09-23T21:00:06.490986,,
LV,Latvia,ZVA,Prenewel 8 mg/2.5 mg tablets,"Tert-butylamini perindoprilum, Indapamidum","8 mg/2,5 mg",90 pcs,10-0251-08,2025-04-29,,leaving the market,2026-09-23T21:00:06.491023,,
LV,Latvia,ZVA,Prestarium 10 mg film-coated tablets,Perindoprili argininum,10 mg,30 pcs,05-0264-01,2025-04-03,,leaving the market,2026-09-23T21:00:06.491056,C09AA04,
LV,Latvia,ZVA,Prestarium 10 mg film-coated tablets,Perindoprili argininum,10 mg,90 pcs,05-0264-08,2021-04-01,,shortage - end date unknown,2026-09-23T21:00:06.491088,C09AA04,
LV,Latvia,ZVA,Prestarium 5 mg film-coated tablets,Perindoprili argininum,5 mg,90 pcs,05-0263-08,2021-04-01,,shortage - end date unknown,2026-09-23T21:00:06.491117,C09AA04,85162
LV,Latvia,ZVA,Presteram 10 mg/10 mg tablets,"Perindoprili argininum, Amlodipinum",10 mg/10 mg,30 pcs,08-0114-07,2025-04-10,,leaving the market,2026-09-23T21:00:06.748503,,
LV,Latvia,ZVA,Presteram 10 mg/5 mg tablets,"Perindoprili argininum, Amlodipinum",10 mg/5 mg,30 pcs,08-0113-07,2025-04-10,,leaving the market,2026-09-23T21:00:06.748532,,
LV,Latvia,ZVA,Presteram 5 mg/5 mg tablets,"Perindoprili argininum, Amlodipinum",5 mg/5 mg,30 pcs,08-0111-07,2025-04-03,,leaving the market,2026-09-23T21:00:06.748553,,
LV,Latvia,ZVA,Prindal 8 mg/2.5 mg/10 mg tablets,"Tert-butylamini perindoprilum, Indapamidum, Amlodipinum",1 UD,30 pcs,21-0130-01,2026-06-30,,leaving the market,2026-09-23T21:00:06.748570,,
LV,Latvia,ZVA,Prindal 8 mg/2.5 mg/5 mg tablets,"Tert-butylamini perindoprilum, Indapamidum, Amlodipinum",1 UD,30 pcs,21-0129-01,2026-06-30,,leaving the market,2026-09-23T21:00:06.748585,,
LV,Latvia,ZVA,Priorix powder and solvent for solution for injection in pre-filled syringe,"Virus rubellae, vivum, attenuatum, Virus morbilli (stirps Schwarzi), vivum, attenuatum, Virus parotitidis epidemici, vivum, attenuatum",1 deva,1 pc,99-0657-01,2019-05-30,,shortage - end date unknown,2026-09-23T21:00:06.748600,,
LV,Latvia,ZVA,Procoralan,Ivabradinum,5 mg,14 pcs,EU/1/05/316/001,2025-04-10,,leaving the market,2026-09-23T21:00:06.748624,C01EB17,81213
LV,Latvia,ZVA,Procoralan,Ivabradinum,5 mg,56 pcs,EU/1/05/316/003,2025-04-10,,leaving the market,2026-09-23T21:00:06.748657,C01EB17,81213
LV,Latvia,ZVA,Procoralan,Ivabradinum,"7,5 mg",112 pcs,EU/1/05/316/014,2026-06-30,,leaving the market,2026-09-23T21:00:06.748689,C01EB17,81213
LV,Latvia,ZVA,Procoralan,Ivabradinum,"7,5 mg",56 pcs,EU/1/05/316/010,2025-04-10,,leaving the market,2026-09-23T21:00:06.748723,C01EB17,81213
LV,Latvia,ZVA,Profenac 75 mg/3 ml solution for injection,Diclofenacum natricum,75 mg/3 ml,5 pcs,04-0335-01,2018-09-12,,shortage - end date unknown,2026-09-23T21:00:06.748753,M01AB05,99945
LV,Latvia,ZVA,Profenac SR 100 mg prolonged-release tablets,Diclofenacum natricum,100 mg,20 pcs,04-0227-01,2017-02-01,,shortage - end date unknown,2026-09-23T21:00:06.748784,M01AB05,8052
LV,Latvia,ZVA,Promedols 20 mg/ml solution for injection,Trimeperidini hydrochloridum,20 mg/1 ml,10 pcs,96-0192-01,2023-07-24,,shortage - end date unknown,2026-09-23T21:00:06.748813,N05AN01,
LV,Latvia,ZVA,Propafenone Accord 150 mg film-coated tablets,Propafenoni hydrochloridum,150 mg,60 pcs,17-0158-03,2025-07-24,,shortage - end date unknown,2026-09-23T21:00:06.748842,C01BC03,26026
LV,Latvia,ZVA,"Prospan 20 mg/ml oral drops, solution",Hederae helicis folii extractum siccum,400 mg/20 ml,1 pc,99-0723-01,2025-01-06,,shortage - end date unknown,2026-09-23T21:00:06.748872,R05CB06,
LV,Latvia,ZVA,Pulmicort Turbuhaler 200 micrograms/dose inhalation powder,Budesonidum,200 µg/dose,100 pcs,97-0646-01,2022-05-21,,shortage - end date unknown,2026-09-23T21:00:06.748904,R01AD05,
LV,Latvia,ZVA,Puregon,Follitropinum beta,"300 IU/0,36 ml",1 pc,EU/1/96/008/038,2018-05-03,,shortage - end date unknown,2026-09-23T21:00:06.748938,H01AC01,
LV,Latvia,ZVA,Puregon,Follitropinum beta,"900 IU/1,08 ml",1 pc,EU/1/96/008/041,2018-05-03,,shortage - end date unknown,2026-09-23T21:00:06.748968,H01AC01,
LV,Latvia,ZVA,Quamatel 20 mg powder and solvent for solution for injection,Famotidinum,20 mg,5 pcs,I001783-01,2026-07-29,,shortage - end date unknown,2026-09-23T21:00:06.748999,A02BA03,
LV,Latvia,ZVA,Quamatel 20 mg powder and solvent for solution for injection,Famotidinum,20 mg,5 pcs,I001818-01,2026-02-04,,shortage - end date unknown,2026-09-23T21:00:06.749028,A02BA03,
LV,Latvia,ZVA,Quamatel 20 mg powder and solvent for solution for injection,Famotidinum,20 mg,5 pcs,97-0489-01,2026-01-01,,shortage - end date unknown,2026-09-23T21:00:06.749056,A02BA03,
LV,Latvia,ZVA,Quetiapine Accord 200 mg prolonged-release tablets,Quetiapinum,200 mg,60 pcs,11-0370-04,2025-08-25,,shortage - end date unknown,2026-09-23T21:00:06.749085,N05AH04,84190
LV,Latvia,ZVA,Quetiapine Accord 300 mg prolonged-release tablets,Quetiapinum,300 mg,60 pcs,11-0371-04,2025-08-25,,shortage - end date unknown,2026-09-23T21:00:06.749114,N05AH04,84204
LV,Latvia,ZVA,Quetiapine Polpharma 100 mg film-coated tablets,Quetiapinum,100 mg,60 pcs,10-0129-01,2023-12-12,,shortage - end date unknown,2026-09-23T21:00:06.749143,N05AH04,50768
LV,Latvia,ZVA,Ramicor 10 mg tablets,Ramiprilum,10 mg,60 pcs,04-0389-08,2020-01-01,,shortage - end date unknown,2026-09-23T21:00:06.749172,C09AA05,70351
LV,Latvia,ZVA,Ramipril Actavis 5 mg tablets,Ramiprilum,5 mg,98 pcs,05-0572-02,2017-04-06,,shortage - end date unknown,2026-09-23T21:00:06.749208,C09AA05,50563
LV,Latvia,ZVA,Ramipril TAD 10 mg tablets,Ramiprilum,10 mg,30 pcs,13-0202-05,2025-12-16,,leaving the market,2026-09-23T21:00:06.749244,C09AA05,70351
LV,Latvia,ZVA,Ramipril TAD 5 mg tablets,Ramiprilum,5 mg,30 pcs,13-0201-05,2025-12-16,,leaving the market,2026-09-23T21:00:06.749276,C09AA05,50563
LV,Latvia,ZVA,Ramlon 10 mg/5 mg hard capsules,"Ramiprilum, Amlodipinum",10 mg/5 mg,60 pcs,12-0066-04,2021-08-06,,shortage - end date unknown,2026-09-23T21:00:06.749305,,
LV,Latvia,ZVA,Ramlon 5 mg/10 mg hard capsules,"Ramiprilum, Amlodipinum",5 mg/10 mg,60 pcs,12-0065-04,2021-06-04,,shortage - end date unknown,2026-09-23T21:00:06.749334,,
LV,Latvia,ZVA,Ramlon 5 mg/5 mg hard capsules,"Ramiprilum, Amlodipinum",5 mg/5 mg,60 pcs,12-0064-04,2021-08-06,,shortage - end date unknown,2026-09-23T21:00:06.749350,,
LV,Latvia,ZVA,Ranexa,Ranolazinum,375 mg,60 pcs,EU/1/08/462/001,2025-09-19,,shortage - end date unknown,2026-09-23T21:00:06.749363,C01EB18,
LV,Latvia,ZVA,Ranexa,Ranolazinum,750 mg,60 pcs,EU/1/08/462/005,2025-09-19,,shortage - end date unknown,2026-09-23T21:00:06.749376,C01EB18,
LV,Latvia,ZVA,Rapiscan,Regadenosonum,400 µg/5 ml,1 pc,EU/1/10/643/001,2025-06-01,,shortage - end date unknown,2026-09-23T21:00:06.749388,C01EB21,107883
