country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,atc_code,marketing_auth_holder,shortage_start,estimated_end,status,dosage_form,reason,last_updated,affected_establishments,affected_regions,source_url,scraped_at
PE,Peru,DIGEMID,FUROSEMIDA 40 mg TABLETA,FUROSEMIDA,40 mg,,03713,,,,,shortage,TABLETA,,2026-08-31,332,30,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,RIFAPENTINA 150 mg TABLETA,RIFAPENTINA,150 mg,,05689,,,,,shortage,TABLETA,,2026-08-31,332,31,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,BISMUTO SUBSALICILATO 87.33 mg/5 mL 150 mL SUSPENSION,BISMUTO SUBSALICILATO,87.33 mg/5 mL 150 mL,,01256,,,,,shortage,SUSPENSION,,2026-08-31,328,21,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ESTRADIOL CIPIONATO + MEDROXIPROGESTERONA ACETATO 5 mg + 25 mg/0.5 mL 0.5 mL INYECTABLE,ESTRADIOL CIPIONATO + MEDROXIPROGESTERONA ACETATO,5 mg + 25 mg/0.5 mL 0.5 mL,,03234,,,,,shortage,INYECTABLE,,2026-08-31,313,21,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,VACUNA ANTIRRABICA HUMANA INACTIVADA (ANTIGENO PITMAN MOORE CEPA 3218-VERO) 2.5 UI 1 DOSIS INYECTABLE,VACUNA ANTIRRABICA HUMANA INACTIVADA (ANTIGENO PITMAN MOORE CEPA 3218-VERO),2.5 UI 1 DOSIS,,50814,,,,,shortage,INYECTABLE,,2026-08-31,306,27,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ETAMBUTOL CLORHIDRATO 400 mg TABLETA,ETAMBUTOL CLORHIDRATO,400 mg,,03302,,,,,shortage,TABLETA,,2026-08-31,305,31,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,DIAZEPAM 10 mg TABLETA,DIAZEPAM,10 mg,,02754,,,,,shortage,TABLETA,,2026-08-31,300,26,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,DILUYENTE PARA VACUNA CONTRA SARAMPION Y RUBEOLA (SR) 10 DOSIS INYECTABLE,DILUYENTE PARA VACUNA CONTRA SARAMPION Y RUBEOLA (SR),10 DOSIS,,13030,,,,,shortage,INYECTABLE,,2026-08-31,300,14,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,AGUA PARA INYECCION 5 mL INYECTABLE,AGUA PARA INYECCION,5 mL,,08008,,,,,shortage,INYECTABLE,,2026-08-31,298,25,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,AMOXICILINA 250 mg/5 mL 60 mL SUSPENSION,AMOXICILINA,250 mg/5 mL 60 mL,,00794,,,,,shortage,SUSPENSION,,2026-08-31,298,22,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,SODIO CLORURO 900 mg/100 mL (0.9 %) 100 mL INYECTABLE,SODIO CLORURO,900 mg/100 mL (0.9 %) 100 mL,,05872,,,,,shortage,INYECTABLE,,2026-08-31,296,27,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,BENZOATO DE BENCILO 25 g/100 mL (25 %) 120 mL LOCION,BENZOATO DE BENCILO,25 g/100 mL (25 %) 120 mL,,01053,,,,,shortage,LOCION,,2026-08-31,293,23,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,LIDOCAINA CLORHIDRATO SIN PRESERVANTES 2 g/100 mL (2 %) 20 mL INYECTABLE,LIDOCAINA CLORHIDRATO SIN PRESERVANTES,2 g/100 mL (2 %) 20 mL,,04390,,,,,shortage,INYECTABLE,,2026-08-31,291,24,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,AMOXICILINA 250 mg/5 mL 120 mL SUSPENSION,AMOXICILINA,250 mg/5 mL 120 mL,,00786,,,,,shortage,SUSPENSION,,2026-08-31,291,18,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,DICLOFENACO (SOLUCION OFTALMICA) 1 mg/mL 5 mL SOLUCION,DICLOFENACO,1 mg/mL 5 mL,,02794,,,,,shortage,SOLUCION,,2026-08-31,288,20,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,MISOPROSTOL 200 µg TABLETA,MISOPROSTOL,200 µg,,04847,,,,,shortage,TABLETA,,2026-08-31,288,22,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,PIRAZINAMIDA 500 mg TABLETA,PIRAZINAMIDA,500 mg,,05475,,,,,shortage,TABLETA,,2026-08-31,288,31,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,PERMETRINA 5 g/100 g (5 %) 60 g CREMA,PERMETRINA,5 g/100 g (5 %) 60 g,,05384,,,,,shortage,CREMA,,2026-08-31,288,21,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ORFENADRINA CITRATO(TABLETA LIBERACION MODIFICADA) 100 mg TABLETA,ORFENADRINA CITRATO,100 mg,,24760,,,,,shortage,TABLETA,,2026-08-31,283,23,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,CLORFENAMINA MALEATO 4 mg TABLETA,CLORFENAMINA MALEATO,4 mg,,02149,,,,,shortage,TABLETA,,2026-08-31,283,20,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,LACTULOSA 3.33 g/5 mL 180 mL SOLUCION,LACTULOSA,3.33 g/5 mL 180 mL,,04291,,,,,shortage,SOLUCION,,2026-08-31,281,26,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,PARACETAMOL 120 mg/5 mL 120 mL JARABE,PARACETAMOL,120 mg/5 mL 120 mL,,05297,,,,,shortage,JARABE,,2026-08-31,279,20,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,OMEPRAZOL (TABLETA DE LIBERACION MODIFICADA) 20 mg TABLETA,OMEPRAZOL,20 mg,,35040,,,,,shortage,TABLETA,,2026-08-31,278,24,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,MUPIROCINA (COMO SAL CALCICA) 2 g/100 g (2 %) 15 g CREMA,MUPIROCINA (COMO SAL CALCICA),2 g/100 g (2 %) 15 g,,04922,,,,,shortage,CREMA,,2026-08-31,265,24,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,PREDNISONA 5 mg/5 mL 120 mL JARABE,PREDNISONA,5 mg/5 mL 120 mL,,05586,,,,,shortage,JARABE,,2026-08-31,265,22,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,SIMETICONA 80 mg/mL 15 mL SUSPENSION,SIMETICONA,80 mg/mL 15 mL,,02922,,,,,shortage,SUSPENSION,,2026-08-31,264,21,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ISONIAZIDA + RIFAPENTINA 300 mg + 300 mg - TABLETA,ISONIAZIDA + RIFAPENTINA,300 mg + 300 mg -,,54223,,,,,shortage,TABLETA,,2026-08-31,262,29,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,SALES DE REHIDRATACION ORAL 20.5 g/L POLVO,SALES DE REHIDRATACION ORAL,20.5 g/L,,20036,,,,,shortage,POLVO,,2026-08-31,258,25,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ATORVASTATINA (COMO SAL CALCICA) 40 mg TABLETA,ATORVASTATINA (COMO SAL CALCICA),40 mg,,00904,,,,,shortage,TABLETA,,2026-08-31,257,25,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,METOCLOPRAMIDA CLORHIDRATO 5 mg/mL 2 mL INYECTABLE,METOCLOPRAMIDA CLORHIDRATO,5 mg/mL 2 mL,,04743,,,,,shortage,INYECTABLE,,2026-08-31,256,27,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ERITROMICINA 250 mg/5 mL 60 mL SUSPENSION,ERITROMICINA,250 mg/5 mL 60 mL,,03182,,,,,shortage,SUSPENSION,,2026-08-31,255,27,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,HIDROCORTISONA (COMO SUCCINATO SODICO) 100 mg INYECTABLE,HIDROCORTISONA (COMO SUCCINATO SODICO),100 mg,,26362,,,,,shortage,INYECTABLE,,2026-08-31,255,30,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ATORVASTATINA (COMO SAL CALCICA) 20 mg TABLETA,ATORVASTATINA (COMO SAL CALCICA),20 mg,,00903,,,,,shortage,TABLETA,,2026-08-31,255,24,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ALCOHOL ETILICO (ETANOL) 70° 1 L SOLUCION,ALCOHOL ETILICO (ETANOL),70° 1 L,,10221,,,,,shortage,SOLUCION,,2026-08-31,255,27,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,DILUYENTE PARA VACUNA ANTIRRABICA HUMANA 1 DOSIS INYECTABLE,DILUYENTE PARA VACUNA ANTIRRABICA HUMANA,1 DOSIS,,51089,,,,,shortage,INYECTABLE,,2026-08-31,252,27,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ERGOMETRINA MALEATO 200 µg/mL (0.2 mg/mL) 1 mL INYECTABLE,ERGOMETRINA MALEATO,200 µg/mL (0.2 mg/mL) 1 mL,,03139,,,,,shortage,INYECTABLE,,2026-08-31,252,26,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ORFENADRINA CITRATO 100 mg TABLETA,ORFENADRINA CITRATO,100 mg,,05167,,,,,shortage,TABLETA,,2026-08-31,247,20,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,LORATADINA 10 mg TABLETA,LORATADINA,10 mg,,04514,,,,,shortage,TABLETA,,2026-08-31,245,22,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,AMIKACINA (COMO SULFATO) 250 mg/mL 2 mL INYECTABLE,AMIKACINA (COMO SULFATO),250 mg/mL 2 mL,,00627,,,,,shortage,INYECTABLE,,2026-08-31,241,26,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,SALBUTAMOL (COMO SULFATO) 5 mg/mL 10 mL SOLUCION,SALBUTAMOL (COMO SULFATO),5 mg/mL 10 mL,,19723,,,,,shortage,SOLUCION,,2026-08-31,233,30,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,VACUNA ANTIRRABICA DE USO VETERINARIO CULTIVO CELULAR 10 DOSIS INYECTABLE,VACUNA ANTIRRABICA DE USO VETERINARIO CULTIVO CELULAR,10 DOSIS,,30602,,,,,shortage,INYECTABLE,,2026-08-31,233,5,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,DEXAMETASONA 500 µg (0.5 mg) TABLETA,DEXAMETASONA,500 µg (0.5 mg),,02654,,,,,shortage,TABLETA,,2026-08-31,230,23,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,AMPICILINA (COMO SAL SODICA) CON DILUYENTE 1 g INYECTABLE,AMPICILINA (COMO SAL SODICA) CON DILUYENTE,1 g,,18155,,,,,shortage,INYECTABLE,,2026-08-31,229,20,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,SULFADIAZINA DE PLATA 1 g/100 g 50 g CREMA,SULFADIAZINA DE PLATA,1 g/100 g 50 g,,05964,,,,,shortage,CREMA,,2026-08-31,229,24,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,AMOXICILINA 125 mg/5 mL 60 mL SUSPENSION,AMOXICILINA,125 mg/5 mL 60 mL,,00783,,,,,shortage,SUSPENSION,,2026-08-31,227,18,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,CARBONATO DE CALCIO 1.25 g (Equiv. a 500 mg de Calcio) TABLETA,CARBONATO DE CALCIO,1.25 g (Equiv. a 500 mg de Calcio),,20635,,,,,shortage,TABLETA,,2026-08-31,225,24,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,NAPROXENO 500 mg TABLETA,NAPROXENO,500 mg,,04982,,,,,shortage,TABLETA,,2026-08-31,225,17,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,DICLOXACILINA (COMO SAL SODICA) 250 mg/5 mL 120 mL SUSPENSION,DICLOXACILINA (COMO SAL SODICA),250 mg/5 mL 120 mL,,02826,,,,,shortage,SUSPENSION,,2026-08-31,224,27,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,SODIO CLORURO 900 mg/100 mL (0.9%) 1 mL INYECTABLE,SODIO CLORURO,900 mg/100 mL (0.9%) 1 mL,,54004,,,,,shortage,INYECTABLE,,2026-08-31,221,24,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,CLOROQUINA (Equivalente a 250 mg de CLOROQUINA FOSFATO) 150 mg TABLETA,CLOROQUINA (Equivalente a 250 mg de CLOROQUINA FOSFATO),150 mg,,02202,,,,,shortage,TABLETA,,2026-08-31,218,17,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,LIDOCAINA CLORHIDRATO + EPINEFRINA 20 mg + 10 ug/mL 1.8 mL INYECTABLE,LIDOCAINA CLORHIDRATO + EPINEFRINA,20 mg + 10 ug/mL 1.8 mL,,04394,,,,,shortage,INYECTABLE,,2026-08-31,216,22,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,CLOBETASOL PROPIONATO 50 mg/100 g (0.05 %) 25 g CREMA,CLOBETASOL PROPIONATO,50 mg/100 g (0.05 %) 25 g,,01973,,,,,shortage,CREMA,,2026-08-31,215,22,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ALCOHOL ETILICO (ETANOL) 70° 120 mL SOLUCION,ALCOHOL ETILICO (ETANOL),70° 120 mL,,10222,,,,,shortage,SOLUCION,,2026-08-31,214,20,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,FLUCONAZOL 150 mg TABLETA,FLUCONAZOL,150 mg,,03595,,,,,shortage,TABLETA,,2026-08-31,214,25,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,ORFENADRINA CITRATO 30 mg/mL 2 mL INYECTABLE,ORFENADRINA CITRATO,30 mg/mL 2 mL,,05166,,,,,shortage,INYECTABLE,,2026-08-31,214,26,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,HIERRO POLIMALTOSA 50 mg/mL 30 mL SOLUCION,HIERRO POLIMALTOSA,50 mg/mL 30 mL,,03560,,,,,shortage,SOLUCION,,2026-08-31,213,26,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,DIAZEPAM 5 mg/mL 2 mL INYECTABLE,DIAZEPAM,5 mg/mL 2 mL,,02752,,,,,shortage,INYECTABLE,,2026-08-31,211,27,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,HIPROMELOSA(SOLUCION OFTALMICA) 3 mg/mL 15 mL SOLUCION,HIPROMELOSA,3 mg/mL 15 mL,,18879,,,,,shortage,SOLUCION,,2026-08-31,210,23,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,NISTATINA (GOTAS) 100000 UI/mL 12 mL SUSPENSION,NISTATINA,100000 UI/mL 12 mL,,05063,,,,,shortage,SUSPENSION,,2026-08-31,209,22,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,FURAZOLIDONA 50 mg/5 mL 120 mL SUSPENSION,FURAZOLIDONA,50 mg/5 mL 120 mL,,03703,,,,,shortage,SUSPENSION,,2026-08-31,204,23,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,BETAMETASONA (COMO DIPROPIONATO) 50 mg/100 g (0.05 %) 20 g CREMA,BETAMETASONA (COMO DIPROPIONATO),50 mg/100 g (0.05 %) 20 g,,01205,,,,,shortage,CREMA,,2026-08-31,203,21,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,GELATINA SUCCINALADA 4 g/100 mL 500 mL INYECTABLE,GELATINA SUCCINALADA,4 g/100 mL 500 mL,,19166,,,,,shortage,INYECTABLE,,2026-08-31,203,23,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,VACUNA RECOMBINANTE BIVALENTE CONTRA EL VIRUS RESPIRATORIO SINCITIAL (VRS) TIPO A Y B - 1 DOSIS (0.5 mL) INYECTABLE,VACUNA RECOMBINANTE BIVALENTE CONTRA EL VIRUS RESPIRATORIO SINCITIAL (VRS) TIPO A Y B,1 DOSIS (0.5 mL),,56582,,,,,shortage,INYECTABLE,,2026-08-31,200,24,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,CIPROFLOXACINO (COMO CLORHIDRATO)(SOLUCION OFTALMICA) 3 mg/mL (0.3 %) 5 mL SOLUCION,CIPROFLOXACINO (COMO CLORHIDRATO),3 mg/mL (0.3 %) 5 mL,,01841,,,,,shortage,SOLUCION,,2026-08-31,200,23,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,CLOTRIMAZOL 1 g/100 g (1 %) 20 g CREMA,CLOTRIMAZOL,1 g/100 g (1 %) 20 g,,02319,,,,,shortage,CREMA,,2026-08-31,199,15,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,SODIO CLORURO 900 mg/100 mL (0.9 %) 500 mL INYECTABLE,SODIO CLORURO,900 mg/100 mL (0.9 %) 500 mL,,05884,,,,,shortage,INYECTABLE,,2026-08-31,196,23,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,CLINDAMICINA (COMO FOSFATO) 600 mg 4 mL INYECTABLE,CLINDAMICINA (COMO FOSFATO),600 mg 4 mL,,01958,,,,,shortage,INYECTABLE,,2026-08-31,196,30,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
PE,Peru,DIGEMID,CLORFENAMINA MALEATO 10 mg/mL 1 mL INYECTABLE,CLORFENAMINA MALEATO,10 mg/mL 1 mL,,02128,,,,,shortage,INYECTABLE,,2026-08-31,195,22,https://www.digemid.minsa.gob.pe/webDigemid/disponibilidad-de-productos-farmaceuticos/2026/disponibilidad-de-productos-farmaceuticos-agosto-2026/,2026-09-22T14:26:34.751997
