country_code,country_name,source,medicine_name,active_substance,strength,dosage_form,package_size,package_description,atc_code,marketing_auth_holder,reporter,status,reason,parallel_export_ban,legal_basis,healthcare_notice,basg_note,shortage_start,estimated_end,scraped_at
AT,Austria,BASG,Ig Vena 50 g/l Infusionslösung,IMMUNGLOBULIN,50 g/l,Infusionslösung,1 Stück,1 Durchstechflasche zu 100 ml (Durchstechflasche + Aufhängevorrichtung),J06BA02,"Kedrion S.p.A., Castelvecchio Pascoli Localita Ai Conti Snc -, 55051 Barga, Italien","BASG, Castelvecchio Pascoli Localita Ai Conti Snc -, 55051 Barga, Italien",verfügbar gemäß §4 (1),Verknappung des Wirkstoffes,Ja,§4 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,"Es handelt sich hierbei um ein Verfahren gemäß § 4 Abs. 1 der Verordnung über die Sicherstellung der Arzneimittelversorgung. Der Bedarf der Patientinnen und Patienten im Inland kann mit dieser Arzneispezialität nicht gedeckt werden, obwohl nach Angaben des Zulassungsinhabers keine Einschränkung der Vertriebsfähigkeit vorliegt.",,,2026-03-13T22:11:16.201753
AT,Austria,BASG,Ig Vena 50 g/l Infusionslösung,IMMUNGLOBULIN,50 g/l,Infusionslösung,1 Stück,1 Durchstechflasche zu 50 ml (Durchstechflasche + Aufhängevorrichtung),J06BA02,"Kedrion S.p.A., Castelvecchio Pascoli Localita Ai Conti Snc -, 55051 Barga, Italien","BASG, Castelvecchio Pascoli Localita Ai Conti Snc -, 55051 Barga, Italien",verfügbar gemäß §4 (1),Verknappung des Wirkstoffes,Ja,§4 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,"Es handelt sich hierbei um ein Verfahren gemäß § 4 Abs. 1 der Verordnung über die Sicherstellung der Arzneimittelversorgung. Der Bedarf der Patientinnen und Patienten im Inland kann mit dieser Arzneispezialität nicht gedeckt werden, obwohl nach Angaben des Zulassungsinhabers keine Einschränkung der Vertriebsfähigkeit vorliegt.",,,2026-03-13T22:11:16.201753
AT,Austria,BASG,Ig Vena 50 g/l Infusionslösung,IMMUNGLOBULIN,50 g/l,Infusionslösung,1 Stück,1 Durchstechflasche zu 200 ml (Durchstechflasche + Aufhängevorrichtung),J06BA02,"Kedrion S.p.A., Castelvecchio Pascoli Localita Ai Conti Snc -, 55051 Barga, Italien","BASG, Castelvecchio Pascoli Localita Ai Conti Snc -, 55051 Barga, Italien",verfügbar gemäß §4 (1),Verknappung des Wirkstoffes,Ja,§4 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,"Es handelt sich hierbei um ein Verfahren gemäß § 4 Abs. 1 der Verordnung über die Sicherstellung der Arzneimittelversorgung. Der Bedarf der Patientinnen und Patienten im Inland kann mit dieser Arzneispezialität nicht gedeckt werden, obwohl nach Angaben des Zulassungsinhabers keine Einschränkung der Vertriebsfähigkeit vorliegt.",,,2026-03-13T22:11:16.201753
AT,Austria,BASG,Ig Vena 50 g/l Infusionslösung,IMMUNGLOBULIN,50 g/l,Infusionslösung,1 Stück,1 Durchstechflasche zu 20 ml (Durchstechflasche),J06BA02,"Kedrion S.p.A., Castelvecchio Pascoli Localita Ai Conti Snc -, 55051 Barga, Italien","BASG, Castelvecchio Pascoli Localita Ai Conti Snc -, 55051 Barga, Italien",verfügbar gemäß §4 (1),Verknappung des Wirkstoffes,Ja,§4 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,"Es handelt sich hierbei um ein Verfahren gemäß § 4 Abs. 1 der Verordnung über die Sicherstellung der Arzneimittelversorgung. Der Bedarf der Patientinnen und Patienten im Inland kann mit dieser Arzneispezialität nicht gedeckt werden, obwohl nach Angaben des Zulassungsinhabers keine Einschränkung der Vertriebsfähigkeit vorliegt.",,,2026-03-13T22:11:16.201753
AT,Austria,BASG,Ranolazin ratiopharm 375 mg Retardtabletten,RANOLAZIN,375 mg,Retardtablette,60 Stück,Durchdrück-Blisterpackungen bestehend aus PVC/PVDC//Al und PVC/Aclar/PVC//Al,C01EB18,"ratiopharm Arzneimittel Vertriebs GmbH, Donau-City-Str. 11/Ares Tower/top 13 -, 1220 Wien, Österreich","ratiopharm Arzneimittel Vertriebs GmbH, Donau-City-Str. 11/Ares Tower/top 13 -, 1220 Wien, Österreich",Nicht verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.201753
AT,Austria,BASG,Ranolazin ratiopharm 375 mg Retardtabletten,RANOLAZIN,375 mg,Retardtablette,30 Stück,Durchdrück-Blisterpackungen bestehend aus PVC/PVDC//Al und PVC/Aclar/PVC//Al,C01EB18,"ratiopharm Arzneimittel Vertriebs GmbH, Donau-City-Str. 11/Ares Tower/top 13 -, 1220 Wien, Österreich","ratiopharm Arzneimittel Vertriebs GmbH, Donau-City-Str. 11/Ares Tower/top 13 -, 1220 Wien, Österreich",Nicht verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.201753
AT,Austria,BASG,Voltaren Ophtha Abak 1 mg/ml Augentropfen,DICLOFENAC NATRIUM,1 mg/ml,"Augentropfen, Lösung",10 ml,"1 x 10 ml in einem Fläschchen (PE) mit einem Tropfer mit antimikrobiellem Filter (Polyethersulfon) und Filtermedium (LDPE), verschlossen mit einer Verschlusskappe (PE).",S01BC03,"Laboratoires Thea, 12 Rue Louis Bleriot -, 63100 Clermont Ferrand, French Republic","Laboratoires Thea, 12 Rue Louis Bleriot -, 63100 Clermont Ferrand, French Republic",eingeschränkt verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.201753
AT,Austria,BASG,"Endoxan ""Baxter"" 500 mg - Trockenstechampulle",CYCLOPHOSPHAMID,500 mg,,1 Stück,1 x 1 Stück Trockenstechampulle gemäß DIN aus farblosem Glas Typ III oder Typ I,L01AA01,"Baxter Healthcare GmbH, Stella-Klein-Löw-Weg 15, 1020 Wien, Österreich","Baxter Healthcare GmbH, Stella-Klein-Löw-Weg 15, 1020 Wien, Österreich",eingeschränkt verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-03-13T22:11:16.201753
AT,Austria,BASG,Nutriflex Lipid special B. Braun Emulsion zur Infusion,"LEUCIN, NATRIUMDIHYDROGENPHOSPHAT DIHYDRAT, ASPARAGINSÄURE, CALCIUMCHLORID DIHYDRAT, ISOLEUCIN, ARGININ, GLYCIN, PROLIN, SERIN, MITTELKETTIGE TRIGLYCERIDE, NATRIUMCHLORID, HISTIDINHYDROCHLORID MONOHYDRAT, METHIONIN, PHENYLALANIN, VALIN, GLUTAMINSÄURE, LYSIN HYDROCHLORID, KALIUMACETAT, NATRIUMHYDROXID, NATRIUMACETAT TRIHYDRAT, THREONIN, SOJAÖL, TRYPTOPHAN, ALANIN, MAGNESIUMACETAT TETRAHYDRAT, GLUCOSE MONOHYDRAT, ZINKDIACETAT DIHYDRAT",,Emulsion zur Infusion,5 Stück,5 x 625 ml (250 ml Aminosäurenlösung + 125 ml Fettemulsion + 250 ml Glucoselösung) in Mehrkammerbeuteln aus mehrschichtigen Folien,B05BA10,"B. Braun Melsungen AG, Carl-Braun-Straße 1, 34212 Melsungen, Federal Republic of Germany","B. Braun Melsungen AG, Carl-Braun-Straße 1, 34212 Melsungen, Federal Republic of Germany",Nicht verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.201753
AT,Austria,BASG,Nutriflex Lipid special B. Braun Emulsion zur Infusion,"LEUCIN, NATRIUMDIHYDROGENPHOSPHAT DIHYDRAT, ASPARAGINSÄURE, CALCIUMCHLORID DIHYDRAT, ISOLEUCIN, ARGININ, GLYCIN, PROLIN, SERIN, MITTELKETTIGE TRIGLYCERIDE, NATRIUMCHLORID, HISTIDINHYDROCHLORID MONOHYDRAT, METHIONIN, PHENYLALANIN, VALIN, GLUTAMINSÄURE, LYSIN HYDROCHLORID, KALIUMACETAT, NATRIUMHYDROXID, NATRIUMACETAT TRIHYDRAT, THREONIN, SOJAÖL, TRYPTOPHAN, ALANIN, MAGNESIUMACETAT TETRAHYDRAT, GLUCOSE MONOHYDRAT, ZINKDIACETAT DIHYDRAT",,Emulsion zur Infusion,5 Stück,5 x 1250 ml (500 ml Aminosäurenlösung + 250 ml Fettemulsion + 500 ml Glucoselösung) in Mehrkammerbeuteln aus mehrschichtigen Folien.,B05BA10,"B. Braun Melsungen AG, Carl-Braun-Straße 1, 34212 Melsungen, Federal Republic of Germany","B. Braun Melsungen AG, Carl-Braun-Straße 1, 34212 Melsungen, Federal Republic of Germany",Nicht verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.201753
AT,Austria,BASG,Nutriflex Lipid special B. Braun Emulsion zur Infusion,"LEUCIN, NATRIUMDIHYDROGENPHOSPHAT DIHYDRAT, ASPARAGINSÄURE, CALCIUMCHLORID DIHYDRAT, ISOLEUCIN, ARGININ, GLYCIN, PROLIN, SERIN, MITTELKETTIGE TRIGLYCERIDE, NATRIUMCHLORID, HISTIDINHYDROCHLORID MONOHYDRAT, METHIONIN, PHENYLALANIN, VALIN, GLUTAMINSÄURE, LYSIN HYDROCHLORID, KALIUMACETAT, NATRIUMHYDROXID, NATRIUMACETAT TRIHYDRAT, THREONIN, SOJAÖL, TRYPTOPHAN, ALANIN, MAGNESIUMACETAT TETRAHYDRAT, GLUCOSE MONOHYDRAT, ZINKDIACETAT DIHYDRAT",,Emulsion zur Infusion,5 Stück,5 x 1875 ml (750 ml Aminosäurenlösung + 375 ml Fettemulsion + 750 ml Glucoselösung) in Mehrkammerbeuteln aus mehrschichtigen Folien,B05BA10,"B. Braun Melsungen AG, Carl-Braun-Straße 1, 34212 Melsungen, Federal Republic of Germany","B. Braun Melsungen AG, Carl-Braun-Straße 1, 34212 Melsungen, Federal Republic of Germany",verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.201753
AT,Austria,BASG,"Fosinopril-Natrium/HCT Actavis 20 mg/12,5 mg Tabletten","FOSINOPRIL NATRIUM, HYDROCHLOROTHIAZID","20 mg/12,5 mg",Tablette,30 Stück,30 Stück (Al/Al Blister),C09BA09,"Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland","Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland",Nicht verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.201753
AT,Austria,BASG,Topiramat STADA 25 mg Filmtabletten,TOPIRAMAT,25 mg,Filmtablette,60 Stück,60 Stück (AL/AL-Blister),N03AX11,"STADA Arzneimittel Gesellschaft m.b.H., Muthgasse 36/2, 1190 Wien, Österreich","STADA Arzneimittel Gesellschaft m.b.H., Muthgasse 36/2, 1190 Wien, Österreich",Nicht verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.201753
AT,Austria,BASG,Quetiapin neuraxpharm 200 mg Retardtabletten,QUETIAPIN FUMARAT,200 mg,Retardtablette,30 Stück,30 Tabletten in weiß-opake PVC/PCTFE//Aluminium-Blisterpackung,N05AH04,"neuraxpharm Arzneimittel GmbH, Elisabeth-Selbert-Straße 23, 40764 Langenfeld (Rheinland), Federal Republic of Germany","neuraxpharm Arzneimittel GmbH, Elisabeth-Selbert-Straße 23, 40764 Langenfeld (Rheinland), Federal Republic of Germany",verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.201753
AT,Austria,BASG,Quetiapin neuraxpharm 200 mg Retardtabletten,QUETIAPIN FUMARAT,200 mg,Retardtablette,10 Stück,10 Tabletten in weiß-opake PVC/PCTFE//Aluminium-Blisterpackung,N05AH04,"neuraxpharm Arzneimittel GmbH, Elisabeth-Selbert-Straße 23, 40764 Langenfeld (Rheinland), Federal Republic of Germany","neuraxpharm Arzneimittel GmbH, Elisabeth-Selbert-Straße 23, 40764 Langenfeld (Rheinland), Federal Republic of Germany",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.201753
AT,Austria,BASG,Mexalen 500 mg - Tabletten,PARACETAMOL,500 mg,Tablette,60 Stück,60 Stück (Blisterpackung aus PVC-/Aluminiumfolie),N02BE01,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Auslieferung,Nein,freiwillige Meldung,Nein,,,,2026-03-13T22:11:16.201753
AT,Austria,BASG,Mexalen 500 mg - Tabletten,PARACETAMOL,500 mg,Tablette,30 Stück,30 Stück (Blisterpackung aus PVC-/Aluminiumfolie),N02BE01,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",verfügbar,Verzögerung bei der Auslieferung,Nein,freiwillige Meldung,Nein,,,,2026-03-13T22:11:16.201753
AT,Austria,BASG,Urbason solubile 250 mg  Trockenampullen mit Lösungsmittel,NATRIUM METHYLPREDNISOLON SUCCINAT,250 mg,Pulver und Lösungsmittel zur Herstellung einer Injektions-/Infusionslösung,5 Stück,5 x 1 Gefriergetrockneter Wirkstoff in farblosen Glasampullen (Typ I). Lösungsmittelampulle aus farblosem Glas (Typ I) - 5 Trockenampullen + 5 Lösungsmittelampullen,H02AB04,"Fidia Farmaceutici S.p.A., Via Ponte Della Fabbrica 3 A, 35031 Abano Terme, Italien","Fidia Farmaceutici S.p.A., Via Ponte Della Fabbrica 3 A, 35031 Abano Terme, Italien",Nicht verfügbar,Produktionstransfer zu einem alternativen Hersteller,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.201753
AT,Austria,BASG,"Uragelan 60 mg-Hartkapseln, retardiert",URAPIDIL,60 mg,"Hartkapsel, retardiert",60 Stück,HDPE-Behältnisse mit PP-Deckel und Trocknungsmittel,C02CA06,"G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich","G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.201753
AT,Austria,BASG,"Uragelan 60 mg-Hartkapseln, retardiert",URAPIDIL,60 mg,"Hartkapsel, retardiert",30 Stück,HDPE-Behältnisse mit PP-Deckel und Trocknungsmittel,C02CA06,"G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich","G.L. Pharma GmbH, Schloßplatz 1, 8502 Lannach, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.201753
AT,Austria,BASG,Cosentyx 150 mg Injektionslösung in einer Fertigspritze,SECUKINUMAB,150 mg,Injektionslösung,1 Stück,"Einzelpackung mit 1-ml-Glasspritze mit einem Flurotec-beschichteten Kolbenstopfen, einer eingesetzten Nadel und Nadelschutzkappe aus Styrol-Butadien-Kautschuk, zusammengebaut in einer passiven Sicherh",L04AC10,"Novartis Europharm Limited, Vista Building Elmpark Merrion Road -, D04 A9N6 Dublin 4, Irland","Novartis Europharm Limited, Vista Building Elmpark Merrion Road -, D04 A9N6 Dublin 4, Irland",Nicht verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.201753
AT,Austria,BASG,Cosentyx 150 mg Injektionslösung in einer Fertigspritze,SECUKINUMAB,150 mg,Injektionslösung,2 Stück,"2 Stück vorgefüllte 1-ml-Glasspritzen mit einem Flurotec-beschichteten Kolbenstopfen, einer eingesetzten Nadel und Nadelschutzkappe aus Styrol-Butadien-Kautschuk, zusammengebaut in einer passiven Si",L04AC10,"Novartis Europharm Limited, Vista Building Elmpark Merrion Road -, D04 A9N6 Dublin 4, Irland","Novartis Europharm Limited, Vista Building Elmpark Merrion Road -, D04 A9N6 Dublin 4, Irland",verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.201753
AT,Austria,BASG,Amlodipin/Valsartan/HCT 1A Pharma 5 mg/160 mg/25 mg - Filmtabletten,"AMLODIPIN BESILAT, HYDROCHLOROTHIAZID, VALSARTAN",5/160/25 mg,Filmtablette,28 Stück,"PVC/PVDC/Alu, n/a",C09DX01,"1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich","1 A Pharma GmbH, Jakov-Lind-Straße 5/3.05, 1020 Wien, Österreich",Nicht verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.201753
AT,Austria,BASG,Risperidon Genericon 1 mg Filmtabletten,RISPERIDON,1 mg,Filmtablette,60 Stück,60 Stück in PVC/LDPE/PVDC/Alu-Blister,N05AX08,"Genericon Pharma Ges.m.b.H., Hafnerstraße 211, 8054 Graz, Österreich","Genericon Pharma Ges.m.b.H., Hafnerstraße 211, 8054 Graz, Österreich",Nicht verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.201753
AT,Austria,BASG,Risperidon Genericon 1 mg Filmtabletten,RISPERIDON,1 mg,Filmtablette,10 Stück,10 Stück in PVC/LDPE/PVDC/Alu-Blister,N05AX08,"Genericon Pharma Ges.m.b.H., Hafnerstraße 211, 8054 Graz, Österreich","Genericon Pharma Ges.m.b.H., Hafnerstraße 211, 8054 Graz, Österreich",verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.201753
AT,Austria,BASG,Tyenne 162 mg Injektionslösung in einer Fertigspritze,TOCILIZUMAB,162 mg,Injektionslösung in einer Fertigspritze,4 Stück,"0,9 ml Lösung in einer Fertigspritze (Glasart I) mit fester Nadel aus rostfreiem Stahl. Die Spritze ist mit einem latexfreien Nadelschutz und einem Kolbenstopper (Brombutylgummi), sowie verlängerten",L04AC07,"Fresenius Kabi Deutschland GmbH, Else-Kröner-Straße 1, 61352 Bad Homburg, Federal Republic of Germany","Fresenius Kabi Deutschland GmbH, Else-Kröner-Straße 1, 61352 Bad Homburg, Federal Republic of Germany",eingeschränkt verfügbar,Erhöhter Mehrbedarf,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-03-13T22:11:16.201753
AT,Austria,BASG,Envarsus 4 mg Retardtabletten,TACROLIMUS MONOHYDRAT,4 mg,Retardtablette,30 Stück,(PVC/Alu),L04AD02,"Chiesi Farmaceutici S.p.A., Via Palermo 26/a, 43122 Parma, Italien","Chiesi Farmaceutici S.p.A., Via Palermo 26/a, 43122 Parma, Italien",eingeschränkt verfügbar,Kapazitätsengpässe bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Geplant,,,,2026-03-13T22:11:16.201753
AT,Austria,BASG,"Ramipril Actavis 2,5 mg Tabletten",RAMIPRIL,"2,5 mg",Tablette,30 Stück,30 Stück (Al/Al/Polyamid/PVC Blister),C09AA05,"Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland","Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.201753
AT,Austria,BASG,"Ramipril Actavis 2,5 mg Tabletten",RAMIPRIL,"2,5 mg",Tablette,10 Stück,10 Stück (Al/Al/Polyamid/PVC Blister),C09AA05,"Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland","Actavis Group PTC ehf., Dalshraun 1, 220 Hafnarfjördur, Republic of Iceland",verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.201753
AT,Austria,BASG,Duloxetin Krka 60 mg magensaftresistente Hartkapseln,DULOXETIN HYDROCHLORID,60 mg,magensaftresistente Hartkapsel,30 Stück,30 Stück in Blister (OPA/Alu/[HDPE/PE+DES of CaO/HDOE] Folie – Alu/PE Folie),N06AX21,"KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien","KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien",Nicht verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.201753
AT,Austria,BASG,Duloxetin Krka 60 mg magensaftresistente Hartkapseln,DULOXETIN HYDROCHLORID,60 mg,magensaftresistente Hartkapsel,14 Stück,14 Stück in Blister (OPA/Alu/[HDPE/PE+DES of CaO/HDOE] Folie – Alu/PE Folie),N06AX21,"KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien","KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien",verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.201753
AT,Austria,BASG,Duloxetin Krka 60 mg magensaftresistente Hartkapseln,DULOXETIN HYDROCHLORID,60 mg,magensaftresistente Hartkapsel,100 Stück,100 Stück in Blister (OPA/Alu/[HDPE/PE+DES of CaO/HDOE] Folie – Alu/PE Folie),N06AX21,"KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien","KRKA d.d. Novo Mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien",verfügbar,Verzögerung bei der Herstellung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.201753
AT,Austria,BASG,Ezetimib/Simvastatin ratiopharm GmbH 10 mg/20 mg Tabletten,"EZETIMIB, SIMVASTATIN",10/ 20 mg/mg,Tablette,30 Stück,30 Tabletten in OPA/Al/PVC-Blister,C10BA02,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Auslieferung,Nein,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.201753
AT,Austria,BASG,Spirobene 100 mg - Tabletten,SPIRONOLACTON,100 mg,Tablette,50 Stück,50 Stück in PVC/Alu-Folie-Blister,C03DA01,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",verfügbar,Verzögerung bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.201753
AT,Austria,BASG,Spirobene 100 mg - Tabletten,SPIRONOLACTON,100 mg,Tablette,20 Stück,20 Stück in PVC/Alu-Folie-Blister,C03DA01,"Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande","Teva B.V., Swensweg 5, 2031 GA Haarlem, Niederlande",Nicht verfügbar,Verzögerung bei der Herstellung,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.201753
AT,Austria,BASG,Salofalk 1000 mg  - Zäpfchen,MESALAZIN,1000 mg,Zäpfchen,10 Stück,10 Stück (Zäpfchen),A07EC02,"Dr. Falk Pharma GmbH, Leinenweberstraße 5, 79108 Freiburg Im Breisgau, Federal Republic of Germany","Dr. Falk Pharma GmbH, Leinenweberstraße 5, 79108 Freiburg Im Breisgau, Federal Republic of Germany",Nicht verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.201753
AT,Austria,BASG,Salofalk 1000 mg  - Zäpfchen,MESALAZIN,1000 mg,Zäpfchen,30 Stück,30 Stück (Zäpfchen),A07EC02,"Dr. Falk Pharma GmbH, Leinenweberstraße 5, 79108 Freiburg Im Breisgau, Federal Republic of Germany","Dr. Falk Pharma GmbH, Leinenweberstraße 5, 79108 Freiburg Im Breisgau, Federal Republic of Germany",verfügbar,Erhöhter Mehrbedarf,Ja,§1 (1) Verordnung über die Sicherstellung der Arzneimittelversorgung,Nein,,,,2026-03-13T22:11:16.201753
