country_code,country_name,source,medicine_name,active_substance,strength,package_size,atc_code,product_no,shortage_start,estimated_end,status,scraped_at
LV,Latvia,ZVA,Tafinlar,Dabrafenibum,50 mg,120 pcs,L01EC02,EU/1/13/865/002,2020-03-06,,shortage - end date unknown,2026-03-12T15:53:49.622218
LV,Latvia,ZVA,"Taflotan 15 micrograms/ml eye drops, solution in single-dose container",Tafluprostum,"4,5 µg/0,3 ml",30 pcs,S01EE05,09-0234-01,2019-09-27,,shortage - end date unknown,2026-03-12T15:53:49.622218
LV,Latvia,ZVA,Tarceva,Erlotinibum,100 mg,30 pcs,L01EB02,EU/1/05/311/002,2016-06-01,,shortage - end date unknown,2026-03-12T15:53:49.622218
LV,Latvia,ZVA,Tarceva,Erlotinibum,150 mg,30 pcs,L01EB02,EU/1/05/311/003,2019-04-01,,shortage - end date unknown,2026-03-12T15:53:49.622218
LV,Latvia,ZVA,Tarka 240 mg/4 mg modified-release tablets,"Verapamili hydrochloridum, Trandolaprilum",240 mg/4 mg,28 pcs,C08DA01,09-0157-01,2019-05-07,,shortage - end date unknown,2026-03-12T15:53:49.622218
LV,Latvia,ZVA,Taxotere,Docetaxelum,80 mg/4 ml,1 pc,L01CD02,EU/1/95/002/004,2019-03-19,,shortage - end date unknown,2026-03-12T15:53:49.622218
LV,Latvia,ZVA,Taxotere,Docetaxelum,160 mg/8 ml,1 pc,L01CD02,EU/1/95/002/005,2017-03-09,,shortage - end date unknown,2026-03-12T15:53:49.622218
LV,Latvia,ZVA,Tecentriq,Atezolizumabum,840 mg/14 ml,1 pc,L01FF05,EU/1/17/1220/002,2026-03-01,2027-03-01,shortage,2026-03-12T15:53:49.622218
LV,Latvia,ZVA,Telassmo 40 mg/5 mg tablets,"Telmisartanum, Amlodipinum",40 mg/5 mg,28 pcs,C09CA07,17-0027-02,2026-01-26,2026-03-17,shortage,2026-03-12T15:53:49.628295
LV,Latvia,ZVA,Telmisartan-ratiopharm 40 mg tablets,Telmisartanum,40 mg,28 pcs,C09CA07,10-0505-05,2025-10-13,,shortage - end date unknown,2026-03-12T15:53:49.628295
LV,Latvia,ZVA,Telmisartan/Hydrochlorothiazide Accord 80 mg/12.5 mg tablets,"Telmisartanum, Hydrochlorothiazidum","80 mg/12,5 mg",28 pcs,C09CA07,16-0086-02,2025-08-25,,shortage - end date unknown,2026-03-12T15:53:49.628295
LV,Latvia,ZVA,Telmisartan/Hydrochlorothiazide TAD 80 mg/25 mg tablets,"Telmisartanum, Hydrochlorothiazidum",80 mg/25 mg,30 pcs,C09CA07,13-0193-04,2019-12-30,,shortage - end date unknown,2026-03-12T15:53:49.628295
LV,Latvia,ZVA,Telzir,Fosamprenavirum,700 mg,60 pcs,J05AE07,EU/1/04/282/001,2020-05-25,,shortage - end date unknown,2026-03-12T15:53:49.628295
LV,Latvia,ZVA,Temelor 4 mg/ml solution for injection,Lorazepamum,4 mg/1 ml,5 pcs,N05BA06,19-0095-01,2024-08-30,,shortage - end date unknown,2026-03-12T15:53:49.628295
LV,Latvia,ZVA,Temozolomide Teva,Temozolomidum,20 mg,5 pcs,,EU/1/09/606/003,2019-07-01,2030-04-01,shortage,2026-03-12T15:53:49.628295
LV,Latvia,ZVA,Temozolomide Teva,Temozolomidum,100 mg,5 pcs,,EU/1/09/606/005,2019-07-01,2030-04-01,shortage,2026-03-12T15:53:49.629307
LV,Latvia,ZVA,Temozolomide Teva,Temozolomidum,250 mg,5 pcs,,EU/1/09/606/011,2019-07-01,2030-04-01,shortage,2026-03-12T15:53:49.629307
LV,Latvia,ZVA,Tenaxum 1 mg tablets,Rilmenidinum,1 mg,30 pcs,,02-0344-01,2022-11-01,,shortage - end date unknown,2026-03-12T15:53:49.629307
LV,Latvia,ZVA,Tenloris 50 mg/5 mg film-coated tablets,"Losartanum kalicum, Amlodipinum",50 mg/5 mg,30 pcs,C09CA01,14-0071-02,2018-02-02,,shortage - end date unknown,2026-03-12T15:53:49.902803
LV,Latvia,ZVA,Tenox 10 mg tablets,Amlodipinum,10 mg,30 pcs,,04-0444-01,2024-10-30,,shortage - end date unknown,2026-03-12T15:53:49.903805
LV,Latvia,ZVA,Tenox 5 mg tablets,Amlodipinum,5 mg,30 pcs,,04-0443-01,2022-06-10,,shortage - end date unknown,2026-03-12T15:53:49.903805
LV,Latvia,ZVA,Terbinafine Olpha 250 mg tablets,Terbinafinum,250 mg,14 pcs,,07-0044-01,2017-10-02,,shortage - end date unknown,2026-03-12T15:53:49.903805
LV,Latvia,ZVA,Terbinafine Olpha 250 mg tablets,Terbinafinum,250 mg,28 pcs,,07-0044-02,2025-11-04,2026-04-27,shortage,2026-03-12T15:53:49.903805
LV,Latvia,ZVA,Tertensif SR 1.5 mg prolonged-release film-coated tablets,Indapamidum,"1,5 mg",30 pcs,,05-0157-01,2025-06-30,,shortage - end date unknown,2026-03-12T15:53:49.903805
LV,Latvia,ZVA,Tezeo 40 mg tablets,Telmisartanum,40 mg,30 pcs,C09CA07,10-0174-01,2025-10-08,,leaving the market,2026-03-12T15:53:49.903805
LV,Latvia,ZVA,Thioctacid T 600 mg solution for injection,Acidum thiocticum,600 mg/24 ml,5 pcs,,96-0379-01,2023-03-31,2026-03-31,shortage,2026-03-12T15:53:49.903805
LV,Latvia,ZVA,Thiogamma Turbo-Set 12 mg/ml solution for infusion,Acidum thiocticum,600 mg/50 ml,10 pcs,,02-0167-01,2020-01-02,,shortage - end date unknown,2026-03-12T15:53:49.904803
LV,Latvia,ZVA,Tivicay,Dolutegravirum,25 mg,30 pcs,J05AJ03,EU/1/13/892/005,2025-05-22,2026-07-31,shortage,2026-03-12T15:53:49.904803
LV,Latvia,ZVA,Tobradex 0.1% + 0.3% eye ointment,"Tobramycinum, Dexamethasonum","3,5 g",1 pc,,I000616-01,2025-08-05,,shortage - end date unknown,2026-03-12T15:53:49.904803
LV,Latvia,ZVA,"Tobradex 3 mg/1 mg/ml eye drops, suspension","Tobramycinum, Dexamethasonum",5 ml,1 pc,,I000943-01,2022-09-07,,shortage - end date unknown,2026-03-12T15:53:49.904803
LV,Latvia,ZVA,"Tobrex 0,3% eye ointment",Tobramycinum,"10,5 mg/3,5 g",1 pc,J01GB01,I000596-01,2025-08-18,,shortage - end date unknown,2026-03-12T15:53:49.905804
LV,Latvia,ZVA,Tobrex 3 mg/g eye ointment,Tobramycinum,"10,5 mg/3,5 g",1 pc,J01GB01,I001160-01,2022-09-12,,shortage - end date unknown,2026-03-12T15:53:49.905804
LV,Latvia,ZVA,"Tobrex 3 mg/ml eye drops, solution",Tobramycinum,15 mg/5 ml,1 pc,J01GB01,I000942-01,2022-09-07,,shortage - end date unknown,2026-03-12T15:53:49.905804
LV,Latvia,ZVA,Torisel,Temsirolimusum,30 mg,1 pc,,EU/1/07/424/001,2025-11-01,,shortage - end date unknown,2026-03-12T15:53:49.905804
LV,Latvia,ZVA,Torzelip 10 mg/40 mg tablets,"Ezetimibum, Atorvastatinum",10 mg/40 mg,30 pcs,,19-0133-02,2022-07-01,,shortage - end date unknown,2026-03-12T15:53:49.905804
LV,Latvia,ZVA,Torzelip 10 mg/80 mg tablets,"Ezetimibum, Atorvastatinum",10 mg/80 mg,30 pcs,,19-0134-02,2021-06-03,,shortage - end date unknown,2026-03-12T15:53:49.906800
LV,Latvia,ZVA,Trachisan lozenges,"Tyrothricinum, Lidocaini hydrochloridum, Chlorhexidini digluconas",1 UD,20 pcs,,99-0949-01,2024-02-19,,shortage - end date unknown,2026-03-12T15:53:49.907183
LV,Latvia,ZVA,Tracleer,Bosentanum,"62,5 mg",56 pcs,C02KX01,EU/1/02/220/002,2017-03-16,,shortage - end date unknown,2026-03-12T15:53:49.907183
LV,Latvia,ZVA,Tracleer,Bosentanum,125 mg,56 pcs,C02KX01,EU/1/02/220/004,2017-03-16,,shortage - end date unknown,2026-03-12T15:53:49.907183
LV,Latvia,ZVA,Tramadol Kalceks 50 mg/ml solution for injection/infusion,Tramadoli hydrochloridum,100 mg/2 ml,5 pcs,N02AX02,16-0115-01,2024-11-04,,shortage - end date unknown,2026-03-12T15:53:49.907183
LV,Latvia,ZVA,Tramadol Krka 150 mg prolonged-release tablets,Tramadoli hydrochloridum,150 mg,30 pcs,N02AX02,03-0206-01,2019-12-30,,shortage - end date unknown,2026-03-12T15:53:49.907183
LV,Latvia,ZVA,Tramadol Krka 200 mg prolonged-release tablets,Tramadoli hydrochloridum,200 mg,30 pcs,N02AX02,03-0207-01,2019-12-30,,shortage - end date unknown,2026-03-12T15:53:49.907183
LV,Latvia,ZVA,Tramadol Krka 50 mg/ml solution for injection,Tramadoli hydrochloridum,50 mg/ml,5 pcs,N02AX02,96-0107-01,2019-12-30,,shortage - end date unknown,2026-03-12T15:53:49.907183
LV,Latvia,ZVA,Tremfya,Guselkumabum,100 mg/1 ml,1 pc,L04AC16,EU/1/17/1234/001,2021-08-01,,shortage - end date unknown,2026-03-12T15:53:49.907183
LV,Latvia,ZVA,Trigan-SP 10 mg/ml solution for injection,Dicycloverini hydrohloridum,20 mg/2 ml,5 pcs,,01-0076-01,2016-06-08,,shortage - end date unknown,2026-03-12T15:53:49.907183
LV,Latvia,ZVA,Triplixam 10 mg/2.5 mg/10 mg film-coated tablets,"Perindoprili argininum, Indapamidum, Amlodipinum",1 UD,30 pcs,C09AA04,14-0060-01,2025-04-10,,shortage - end date unknown,2026-03-12T15:53:49.907183
LV,Latvia,ZVA,Triplixam 10 mg/2.5 mg/5 mg film-coated tablets,"Perindoprili argininum, Indapamidum, Amlodipinum",1 UD,30 pcs,C09AA04,14-0059-01,2025-04-10,,shortage - end date unknown,2026-03-12T15:53:49.907183
LV,Latvia,ZVA,Triplixam 5 mg/1.25 mg/10 mg film-coated tablets,"Perindoprili argininum, Indapamidum, Amlodipinum",1 UD,30 pcs,C09AA04,14-0058-01,2025-04-10,,shortage - end date unknown,2026-03-12T15:53:49.907183
LV,Latvia,ZVA,Triplixam 5 mg/1.25 mg/5 mg film-coated tablets,"Perindoprili argininum, Indapamidum, Amlodipinum",1 UD,30 pcs,C09AA04,14-0057-01,2025-04-10,,shortage - end date unknown,2026-03-12T15:53:49.907183
LV,Latvia,ZVA,Troxevasin 2% gel,Troxerutinum,800 mg/40 g,1 pc,,97-0338-01,2017-07-04,,shortage - end date unknown,2026-03-12T15:53:49.907183
LV,Latvia,ZVA,Twynsta,"Telmisartanum, Amlodipinum",40 mg/5 mg,28 pcs,C09CA07,EU/1/10/648/002,2025-11-03,,shortage - end date unknown,2026-03-12T15:53:49.907183
LV,Latvia,ZVA,Twynsta,"Telmisartanum, Amlodipinum",40 mg/10 mg,28 pcs,C09CA07,EU/1/10/648/009,2025-11-03,,shortage - end date unknown,2026-03-12T15:53:49.907183
LV,Latvia,ZVA,Tyverb,Lapatinibum,250 mg,70 pcs,L01EH01,EU/1/07/440/004,2018-01-02,,shortage - end date unknown,2026-03-12T15:53:49.907183
LV,Latvia,ZVA,"Uniclophen 0.1% eye drops, solution",Diclofenacum natricum,10 mg/10 ml,1 pc,M01AB05,03-0108-01,2022-01-04,,shortage - end date unknown,2026-03-12T15:53:49.907183
LV,Latvia,ZVA,Urapidil Kalceks 25 mg solution for injection/infusion,Urapidilum,25 mg/5 ml,5 pcs,C02CA06,21-0043-01,2024-11-04,,shortage - end date unknown,2026-03-12T15:53:49.911346
LV,Latvia,ZVA,Uroflow 2 mg film-coated tablets,Tolterodini hydrogenotartras,2 mg,28 pcs,,08-0079-01,2023-02-27,,shortage - end date unknown,2026-03-12T15:53:49.911346
LV,Latvia,ZVA,Urografin 76% solution for injection and infusion,"Natrii amidotrizoas, Meglumini amidotrizoas",2 g/20 ml,10 pcs,,96-0117-01,2026-02-17,,shortage - end date unknown,2026-03-12T15:53:49.911346
LV,Latvia,ZVA,Ursofalk 250 mg/5 ml oral suspension,Acidum ursodeoxycholicum,"12,5 g/250 ml",1 pc,,10-0013-01,2023-03-17,,shortage - end date unknown,2026-03-12T15:53:49.911346
LV,Latvia,ZVA,Ursogrix 250 mg hard capsules,Acidum ursodeoxycholicum,250 mg,50 pcs,,17-0043-01,2025-10-06,2026-03-31,shortage,2026-03-12T15:53:49.912361
LV,Latvia,ZVA,Valarox 10 mg + 160 mg film-coated tablets,"Rosuvastatinum, Valsartanum",10 mg/160 mg,10 pcs,,16-0199-09,2019-12-30,,shortage - end date unknown,2026-03-12T15:53:49.912361
LV,Latvia,ZVA,Valdoxan,Agomelatinum,25 mg,28 pcs,,EU/1/08/499/003,2025-04-10,,shortage - end date unknown,2026-03-12T15:53:49.912361
LV,Latvia,ZVA,Valocordin 18 mg/18 mg/ml oral solution,"Phenobarbitalum, Aethylii bromisovaleras",50 ml,1 pc,N03AA02,95-0326-01,2026-02-02,2026-05-01,shortage,2026-03-12T15:53:49.913358
LV,Latvia,ZVA,Valsacombi 320 mg/12.5 mg film-coated tablets,"Valsartanum, Hydrochlorothiazidum","320 mg/12,5 mg",28 pcs,C09CA03,11-0048-03,2017-05-24,,shortage - end date unknown,2026-03-12T15:53:49.913358
LV,Latvia,ZVA,Valsacombi 320 mg/25 mg film-coated tablets,"Valsartanum, Hydrochlorothiazidum",320 mg/25 mg,28 pcs,C09CA03,11-0049-03,2019-12-30,,shortage - end date unknown,2026-03-12T15:53:49.913358
LV,Latvia,ZVA,Valsacor 320 mg film-coated tablets,Valsartanum,320 mg,28 pcs,C09CA03,10-0080-05,2019-12-30,,shortage - end date unknown,2026-03-12T15:53:49.913358
LV,Latvia,ZVA,Valtricom 10 mg/160 mg/25 mg film-coated tablets,"Amlodipinum, Valsartanum, Hydrochlorothiazidum",1 UD,30 pcs,C09CA03,19-0045-05,2019-12-30,,shortage - end date unknown,2026-03-12T15:53:49.913358
LV,Latvia,ZVA,Vancomycin Kabi 1000 mg powder for concentrate for solution for infusion,Vancomycinum,1000 mg,1 pc,J01XA01,11-0221-01,2021-01-19,,shortage - end date unknown,2026-03-12T15:53:49.913358
LV,Latvia,ZVA,Vancomycin Kabi 500 mg powder for concentrate for solution for infusion,Vancomycinum,500 mg,1 pc,J01XA01,11-0222-01,2020-12-22,,shortage - end date unknown,2026-03-12T15:53:49.913358
LV,Latvia,ZVA,Vargatef,Nintedanibum,100 mg,120 pcs,L01EX09,EU/1/14/954/003,2023-03-02,,shortage - end date unknown,2026-03-12T15:53:50.207015
LV,Latvia,ZVA,Varilrix powder and solvent for solution for injection in pre-filled syringe,Vaccinum varicellae vivum,"0,5 ml/dose",1 pc,,97-0553-02,2017-01-18,,shortage - end date unknown,2026-03-12T15:53:50.207015
LV,Latvia,ZVA,Varivax powder and solvent for suspension for injection in pre-filled syringe,Vaccinum varicellae vivum,"0,5 ml/dose",10 pcs,,05-0364-02,2024-05-20,,shortage - end date unknown,2026-03-12T15:53:50.208024
LV,Latvia,ZVA,Vasostenoon 20 micrograms/ml concentrate for solution for infusion,Alprostadilum,20 µg/1 ml,20 pcs,G04BE01,03-0228-01,2024-12-27,,shortage - end date unknown,2026-03-12T15:53:50.208024
LV,Latvia,ZVA,VaxigripTetra suspension for injection in pre-filled syringe,Vaccinum influenzae inactivatum ex virorum fragmentis praeparatum,"0,5 ml",1 pc,,16-0141-01,2025-09-01,,shortage - end date unknown,2026-03-12T15:53:50.208024
LV,Latvia,ZVA,VaxigripTetra suspension for injection in pre-filled syringe,Vaccinum influenzae inactivatum ex virorum fragmentis praeparatum,"0,5 ml",1 pc,,16-0141-04,2025-09-01,,shortage - end date unknown,2026-03-12T15:53:50.208024
LV,Latvia,ZVA,Velcade,Bortezomibum,"3,5 mg",1 pc,L01XG01,EU/1/04/274/001,2017-02-02,,shortage - end date unknown,2026-03-12T15:53:50.208024
LV,Latvia,ZVA,Vendal retard 100 mg prolonged-release tablets,Morphini hydrochloridum,100 mg,30 pcs,,98-0606-02,2019-12-16,,shortage - end date unknown,2026-03-12T15:53:50.208024
LV,Latvia,ZVA,Ventavis,Iloprostum,20 µg/2 ml,30 pcs,B01AC11,EU/1/03/255/001,2017-03-28,,shortage - end date unknown,2026-03-12T15:53:50.208024
LV,Latvia,ZVA,Veoza,Fezolinetantum,45 mg,28 pcs,G02CX06,EU/1/23/1771/001,2025-07-03,,shortage - end date unknown,2026-03-12T15:53:50.209025
LV,Latvia,ZVA,VeraSeal,"Fibrinogenum humanum, Thrombinum humanum",4 ml,1 pc,,EU/1/17/1239/002,2025-05-01,,shortage - end date unknown,2026-03-12T15:53:50.209025
LV,Latvia,ZVA,VeraSeal,"Fibrinogenum humanum, Thrombinum humanum",6 ml,1 pc,,EU/1/17/1239/003,2025-05-01,,shortage - end date unknown,2026-03-12T15:53:50.209025
LV,Latvia,ZVA,VeraSeal,"Fibrinogenum humanum, Thrombinum humanum",10 ml,1 pc,,EU/1/17/1239/004,2025-05-01,,shortage - end date unknown,2026-03-12T15:53:50.209025
LV,Latvia,ZVA,Verospiron 25 mg tablets,Spironolactonum,25 mg,20 pcs,C03DA01,96-0141-01,2020-04-06,,shortage - end date unknown,2026-03-12T15:53:50.210024
LV,Latvia,ZVA,Viagra,Sildenafilum,100 mg,2 pcs,G04BE03,EU/1/98/077/015,2019-10-09,,shortage - end date unknown,2026-03-12T15:53:50.210024
LV,Latvia,ZVA,Viagra,Sildenafilum,50 mg,2 pcs,G04BE03,EU/1/98/077/014,2017-01-16,,shortage - end date unknown,2026-03-12T15:53:50.210024
LV,Latvia,ZVA,Viagra,Sildenafilum,50 mg,12 pcs,G04BE03,EU/1/98/077/008,2019-06-17,,shortage - end date unknown,2026-03-12T15:53:50.210024
LV,Latvia,ZVA,Viagra,Sildenafilum,50 mg,8 pcs,G04BE03,EU/1/98/077/007,2019-06-17,,shortage - end date unknown,2026-03-12T15:53:50.211024
LV,Latvia,ZVA,Viagra,Sildenafilum,50 mg,4 pcs,G04BE03,EU/1/98/077/006,2019-06-17,,shortage - end date unknown,2026-03-12T15:53:50.211024
LV,Latvia,ZVA,Vildagliptin/Metformin ELVIM 50 mg/1000 mg film-coated tablets,"Vildagliptinum, Metformini hydrochloridum",50 mg/1000 mg,60 pcs,,22-0159-01,2025-10-06,2026-03-15,shortage,2026-03-12T15:53:50.211024
LV,Latvia,ZVA,Vildagliptin/Metformin ELVIM 50 mg/850 mg film-coated tablets,"Vildagliptinum, Metformini hydrochloridum",50 mg/850 mg,60 pcs,,22-0158-01,2026-01-12,2026-07-01,shortage,2026-03-12T15:53:50.212026
LV,Latvia,ZVA,Vilspox 50 mg/850 mg film-coated tablets,"Vildagliptinum, Metformini hydrochloridum",50 mg/850 mg,60 pcs,,17-0118-02,2026-02-17,2026-03-31,shortage,2026-03-12T15:53:50.212026
LV,Latvia,ZVA,Vimpat,Lacosamidum,200 mg,56 pcs,,EU/1/08/470/011-P01,2022-05-27,,shortage - end date unknown,2026-03-12T15:53:50.212026
LV,Latvia,ZVA,Vimpat,Lacosamidum,100 mg,56 pcs,,EU/1/08/470/005-P01,2022-05-20,,shortage - end date unknown,2026-03-12T15:53:50.212026
LV,Latvia,ZVA,Viread,Tenofovirum disoproxilum,245 mg,30 pcs,,EU/1/01/200/001,2020-08-05,,shortage - end date unknown,2026-03-12T15:53:50.213026
LV,Latvia,ZVA,Viread,Tenofovirum disoproxilum,"1,98 g/60 g",1 pc,,EU/1/01/200/003,2024-11-13,,shortage - end date unknown,2026-03-12T15:53:50.213026
LV,Latvia,ZVA,Vitamin B Complex solution for injection,"Thiamini hydrochloridum, Riboflavinum, Pyridoxini hydrochloridum, Nicotinamidum",2 ml,10 pcs,,05-0524-01,2025-09-09,2026-04-30,shortage,2026-03-12T15:53:50.213026
LV,Latvia,ZVA,Vitamin B1 Sopharma 80 mg/2 ml solution for injection,Thiamini hydrochloridum,80 mg/2 ml,10 pcs,,05-0443-01,2026-01-30,2026-03-16,shortage,2026-03-12T15:53:50.213026
LV,Latvia,ZVA,Vitaprost 50 mg supozitoriji,Prostatilenum,50 mg,10 pcs,,03-0506-02,2025-03-10,2028-12-31,shortage,2026-03-12T15:53:50.214028
LV,Latvia,ZVA,Vizarsin,Sildenafilum,50 mg,4 pcs,G04BE03,EU/1/09/551/006,2022-11-07,,shortage - end date unknown,2026-03-12T15:53:50.214028
LV,Latvia,ZVA,"Vizidorix 20 mg/5 mg/ml eye drops, solution","Dorzolamidum, Timololum",5 ml,1 pc,S01ED51,18-0064-01,2024-01-01,2026-12-31,shortage,2026-03-12T15:53:50.214028
LV,Latvia,ZVA,Voltaren Emulgel 11.6 mg/g gel,Diclofenacum diethylaminum,"1,16 g/100 g",1 pc,M01AB05,94-0179-02,2020-03-31,,shortage - end date unknown,2026-03-12T15:53:50.214028
LV,Latvia,ZVA,Voriconazole Accord,Voriconazolum,200 mg,28 pcs,J02AC03,EU/1/13/835/027-P01,2019-04-08,,shortage - end date unknown,2026-03-12T15:53:50.214028
LV,Latvia,ZVA,Wamlox 5 mg/80 mg film-coated tablets,"Amlodipinum, Valsartanum",5 mg/80 mg,30 pcs,C09CA03,16-0052-04,2019-12-30,,shortage - end date unknown,2026-03-12T15:53:50.214028
LV,Latvia,ZVA,Warfarin-Grindeks 5 mg tabletes,Warfarinum natricum,5 mg,100 pcs,B01AA03,00-1031-01,2025-11-03,,shortage - end date unknown,2026-03-12T15:53:50.215033
LV,Latvia,ZVA,Wobenzym gastro-resistant tablets,"Rutosidum, Lipasum, Amylasum, Papainum, Bromelainum, Chymotrypsinum, Trypsinum, Pancreatinum",1 UD,40 pcs,,94-0047-04,2019-03-19,,shortage - end date unknown,2026-03-12T15:53:50.215033
LV,Latvia,ZVA,Wobenzym gastro-resistant tablets,"Rutosidum, Lipasum, Amylasum, Papainum, Bromelainum, Chymotrypsinum, Trypsinum, Pancreatinum",1 UD,200 pcs,,94-0047-05,2021-12-10,,shortage - end date unknown,2026-03-12T15:53:50.215033
LV,Latvia,ZVA,Wobenzym gastro-resistant tablets,"Rutosidum, Lipasum, Amylasum, Papainum, Bromelainum, Chymotrypsinum, Trypsinum, Pancreatinum",1 UD,800 pcs,,94-0047-03,2022-03-01,,shortage - end date unknown,2026-03-12T15:53:50.215033
LV,Latvia,ZVA,"Xalacom 50 micrograms/5 mg/ml eye drops, solution","Latanoprostum, Timololum","2,5 ml",1 pc,,03-0418-01,2022-04-01,,shortage - end date unknown,2026-03-12T15:53:50.215033
LV,Latvia,ZVA,"Xalacom 50 micrograms/5 mg/ml eye drops, solution","Latanoprostum, Timololum","2,5 ml",3 pcs,,03-0418-02,2018-12-01,,shortage - end date unknown,2026-03-12T15:53:50.215033
LV,Latvia,ZVA,XALKORI,Crizotinibum,250 mg,60 pcs,L01ED01,EU/1/12/793/003,2025-07-10,,shortage - end date unknown,2026-03-12T15:53:50.215033
LV,Latvia,ZVA,Xanax 0.5 mg tablets,Alprazolamum,"0,5 mg",100 pcs,N05BA12,97-0166-02,2022-04-22,,shortage - end date unknown,2026-03-12T15:53:50.216023
LV,Latvia,ZVA,Xanax 1 mg tablets,Alprazolamum,1 mg,100 pcs,N05BA12,97-0165-02,2021-05-27,,shortage - end date unknown,2026-03-12T15:53:50.216023
LV,Latvia,ZVA,Xefo 4 mg film-coated tablets,Lornoxicamum,4 mg,20 pcs,,99-0202-01,2026-02-09,,shortage - end date unknown,2026-03-12T15:53:50.216023
LV,Latvia,ZVA,Xeljanz,Tofacitinibum,240 mg/240 ml,1 pc,L04AF01,EU/1/17/1178/015,2025-12-18,,shortage - end date unknown,2026-03-12T15:53:50.216023
LV,Latvia,ZVA,Xtandi,Enzalutamidum,40 mg,112 pcs,,EU/1/13/846/001,2024-12-27,,shortage - end date unknown,2026-03-12T15:53:50.216023
LV,Latvia,ZVA,Xultophy,"Insulinum degludecum, Liraglutidum",3 UD/3 ml,3 pcs,,EU/1/14/947/002-P01,2023-03-29,,shortage - end date unknown,2026-03-12T15:53:50.216023
LV,Latvia,ZVA,Xyzal 0.5 mg/ml oral solution,Levocetirizini dihydrochloridum,100 mg/200 ml,1 pc,,06-0169-01,2021-08-30,,shortage - end date unknown,2026-03-12T15:53:50.217023
LV,Latvia,ZVA,Zalasta,Olanzapinum,15 mg,28 pcs,,EU/1/07/415/048,2017-03-27,,shortage - end date unknown,2026-03-12T15:53:50.217023
LV,Latvia,ZVA,Zejula,Niraparibum,100 mg,56 pcs,L01XK02,EU/1/17/1235/006,2026-01-27,2026-05-04,shortage,2026-03-12T15:53:50.217023
LV,Latvia,ZVA,Zeldox 40 mg capsules,Ziprasidonum,40 mg,56 pcs,,02-0269-05,2020-07-24,,shortage - end date unknown,2026-03-12T15:53:50.470647
LV,Latvia,ZVA,Zeldox 60 mg capsules,Ziprasidonum,60 mg,56 pcs,,02-0270-05,2021-08-30,,shortage - end date unknown,2026-03-12T15:53:50.471648
LV,Latvia,ZVA,Zeldox 80 mg capsules,Ziprasidonum,80 mg,56 pcs,,02-0271-05,2022-03-21,,shortage - end date unknown,2026-03-12T15:53:50.471648
LV,Latvia,ZVA,Zenicamo 16 mg/5 mg tablets,"Candesartanum cilexetilum, Amlodipinum",16 mg/5 mg,28 pcs,C09CA06,19-0190-02,2023-04-14,,shortage - end date unknown,2026-03-12T15:53:50.471648
LV,Latvia,ZVA,Zibor 25000 IU anti-Xa/ml solution for injection in pre-filled syringe,Bemiparinum natricum,"5000 anti-Xa IU/0,2 ml",2 pcs,,06-0283-01,2018-04-03,,shortage - end date unknown,2026-03-12T15:53:50.471648
LV,Latvia,ZVA,Zipion 30 mg tablets,Pioglitazonum,30 mg,28 pcs,A10BG03,12-0083-02,2025-12-12,,shortage - end date unknown,2026-03-12T15:53:50.471648
LV,Latvia,ZVA,Zofistar 30 mg film-coated tablets,Zofenoprilum calcium,30 mg,28 pcs,C09AA15,03-0030-04,2016-09-13,,shortage - end date unknown,2026-03-12T15:53:50.471648
LV,Latvia,ZVA,Zofistar Plus 30 mg/12.5 mg film-coated tablets,"Zofenoprilum calcium, Hydrochlorothiazidum","30 mg/12,5 mg",28 pcs,C09AA15,13-0177-02,2019-06-01,,shortage - end date unknown,2026-03-12T15:53:50.472645
LV,Latvia,ZVA,Zoledronic acid Teva,Acidum zoledronicum,4 mg/5 ml,1 pc,,EU/1/12/771/004,2024-06-01,,shortage - end date unknown,2026-03-12T15:53:50.472645
LV,Latvia,ZVA,Zyllt,Clopidogrelum,75 mg,28 pcs,B01AC04,EU/1/09/553/003,2021-06-30,,shortage - end date unknown,2026-03-12T15:53:50.472645
LV,Latvia,ZVA,Zyprexa Velotab,Olanzapinum,5 mg,28 pcs,,EU/1/99/125/001,2019-06-28,,shortage - end date unknown,2026-03-12T15:53:50.472645
LV,Latvia,ZVA,Zyprexa Velotab,Olanzapinum,10 mg,28 pcs,,EU/1/99/125/002,2019-07-01,,shortage - end date unknown,2026-03-12T15:53:50.472645
LV,Latvia,ZVA,Zytiga,Abirateronum,250 mg,120 pcs,L02BX03,EU/1/11/714/001,2017-10-01,,shortage - end date unknown,2026-03-12T15:53:50.472645
LV,Latvia,ZVA,Zytiga,Abirateronum,500 mg,60 pcs,L02BX03,EU/1/11/714/003,2023-07-01,,shortage - end date unknown,2026-03-12T15:53:50.472645
